trial,seq_pos,is_decision_step,action_values.0,action_values.1,action_values.2,action_values.3,action_values.4,action_values.5,predicted_action_eef_z
0,0,False,-9.192464828491211,86.4241943359375,1.0063953399658203,-88.59732818603516,-4.6834259033203125,60.33586883544922,0.254222191265623
0,1,True,-9.439732551574707,83.36236572265625,-1.4142532348632812,-89.79798126220703,-4.75871467590332,61.687965393066406,0.2558328560021522
1,0,False,-9.192464828491211,86.4241943359375,1.0063953399658203,-88.59732818603516,-4.6834259033203125,60.33586883544922,0.254222191265623
1,1,True,-9.439732551574707,83.36236572265625,-1.4142532348632812,-89.79798126220703,-4.75871467590332,61.687965393066406,0.2558328560021522
2,0,False,-9.192464828491211,86.4241943359375,1.0063953399658203,-88.59732818603516,-4.6834259033203125,60.33586883544922,0.254222191265623
2,1,True,-9.439732551574707,83.36236572265625,-1.4142532348632812,-89.79798126220703,-4.75871467590332,61.687965393066406,0.2558328560021522
3,0,False,-9.192464828491211,86.4241943359375,1.0063953399658203,-88.59732818603516,-4.6834259033203125,60.33586883544922,0.254222191265623
3,1,True,-9.439732551574707,83.36236572265625,-1.4142532348632812,-89.79798126220703,-4.75871467590332,61.687965393066406,0.2558328560021522
4,0,False,-9.192464828491211,86.4241943359375,1.0063953399658203,-88.59732818603516,-4.6834259033203125,60.33586883544922,0.254222191265623
4,1,True,-9.439732551574707,83.36236572265625,-1.4142532348632812,-89.79798126220703,-4.75871467590332,61.687965393066406,0.2558328560021522
5,0,False,-9.192464828491211,86.4241943359375,1.0063953399658203,-88.59732818603516,-4.6834259033203125,60.33586883544922,0.254222191265623
5,1,True,-9.439732551574707,83.36236572265625,-1.4142532348632812,-89.79798126220703,-4.75871467590332,61.687965393066406,0.2558328560021522
6,0,False,-9.192464828491211,86.4241943359375,1.0063953399658203,-88.59732818603516,-4.6834259033203125,60.33586883544922,0.254222191265623
6,1,True,-9.439732551574707,83.36236572265625,-1.4142532348632812,-89.79798126220703,-4.75871467590332,61.687965393066406,0.2558328560021522
7,0,False,-9.192464828491211,86.4241943359375,1.0063953399658203,-88.59732818603516,-4.6834259033203125,60.33586883544922,0.254222191265623
7,1,True,-9.439732551574707,83.36236572265625,-1.4142532348632812,-89.79798126220703,-4.75871467590332,61.687965393066406,0.2558328560021522
8,0,False,-9.192464828491211,86.4241943359375,1.0063953399658203,-88.59732818603516,-4.6834259033203125,60.33586883544922,0.254222191265623
8,1,True,-9.439732551574707,83.36236572265625,-1.4142532348632812,-89.79798126220703,-4.75871467590332,61.687965393066406,0.2558328560021522
9,0,False,-9.192464828491211,86.4241943359375,1.0063953399658203,-88.59732818603516,-4.6834259033203125,60.33586883544922,0.254222191265623
9,1,True,-9.439732551574707,83.36236572265625,-1.4142532348632812,-89.79798126220703,-4.75871467590332,61.687965393066406,0.2558328560021522
