abs_diff,cohens_d,diff_ci95_hi,diff_ci95_lo,label_a,label_b,mean_a,mean_b,metric,n_a,n_b,ratio
5.405524522142978,1.6297464502561896,7.46322197833443,3.545883901810234,baseline,eval_high,5.013321559839455,10.418846081982434,action_endpoint_delta,20,20,2.078232155436238
71.70899959415351,0.6350138672904312,143.32410784238704,11.107142490653835,baseline,eval_high,296.6450651104346,368.3540647045881,action_max_speed,20,20,1.241733330588326
-94.23924962468288,-1.4959251601503984,-56.55455668031524,-133.04880681461026,baseline,eval_high,832.7759779699569,738.536728345274,action_mean_jerk,20,20,0.8868372141890108
-4.748254646429999,-1.4413058964461674,-2.680550458255122,-6.727187942787635,baseline,eval_high,65.02537839984703,60.27712375341703,action_mean_speed,20,20,0.926978438841181
-156.22177091314825,-0.3470138290242627,121.19702052245104,-435.1030533918665,baseline,eval_high,2755.501980798468,2599.28020988532,action_p95_jerk,20,20,0.9433055131147783
-5.761155010126913,-0.8226422928991421,-1.7374149319486563,-9.910618089623615,baseline,eval_high,149.40172712809905,143.64057211797214,action_p95_speed,20,20,0.961438497931141
4.949834614985093,0.2437302314812054,16.92539358727104,-7.457164481889592,baseline,eval_high,479.69884283534077,484.64867745032586,action_path_len,20,20,1.0103186294668236
2.3800793593100487,0.8979944151315787,4.166960451459589,0.9770669416863205,baseline,eval_high,5.805905765020263,8.185985124330312,action_speed_spikiness,20,20,1.409941093007446
0.6599999189376842,1.17778200177406,0.9933331984281536,0.2949999308586126,baseline,eval_high,7.401666617393493,8.061666536331177,duration_s,20,20,1.0891690955784246
0.0025495486263813023,1.9510333489126692,0.0033231937412728538,0.0017309173709234903,baseline,eval_high,0.004300737061109311,0.006850285687490613,eef_displacement_final,20,20,1.5928152923561345
0.023874583620897394,2.6765841779290245,0.029166650838860823,0.018460025652073005,baseline,eval_high,0.139103153335791,0.1629777369566884,eef_displacement_max,20,20,1.1716322120099083
0.01960842009432741,4.566305935534443,0.02231049659140938,0.016917234049343317,baseline,eval_high,0.07957555388889995,0.09918397398322736,eef_displacement_mean,20,20,1.2464125811499602
0.0,nan,0.0,0.0,baseline,eval_high,0.0,0.0,eef_displacement_min,20,20,1.0
0.023874583620897394,2.6765841779290245,0.029166650838860823,0.018460025652073005,baseline,eval_high,0.139103153335791,0.1629777369566884,eef_displacement_range,20,20,1.1716322120099083
0.0007226725837629101,1.0447146738385689,0.001150719712055082,0.00032607723596515825,baseline,eval_high,0.017037155682054064,0.017759828265816974,eef_height_final,20,20,1.0424174183223522
0.042875862841311146,2.533282910372269,0.05277731043478025,0.03222561237975336,baseline,eval_high,0.08663752421224619,0.12951338705355733,eef_height_max,20,20,1.4948878477574523
4.287586284131114,2.533282910372269,5.277731043478026,3.222561237975335,baseline,eval_high,8.663752421224618,12.951338705355733,eef_height_max_cm,20,20,1.494887904307887
0.018183093061878042,3.5705740808427144,0.021140609376235155,0.014913069160464306,baseline,eval_high,0.03940491001607401,0.05758800307795205,eef_height_mean,20,20,1.4614422020006845
0.001869058715426347,1.3358070383915257,0.00268555349785892,0.0010299039836876342,baseline,eval_high,0.00274585393232196,0.004614912647748307,eef_height_min,20,20,1.6806814763926892
0.04100680412588481,2.4543385925630132,0.05069318918491034,0.03047987367880894,baseline,eval_high,0.08389167027992422,0.12489847440580903,eef_height_range,20,20,1.4888065656696352
0.0025495486263813023,1.9510333489126692,0.0033231937412728538,0.0017309173709234903,baseline,eval_high,0.004300737061109311,0.006850285687490613,eef_pos_endpoint_delta,20,20,1.5928152923561345
0.007551142414866874,0.04538786824929269,0.1078366464362271,-0.09100072039421865,baseline,eval_high,0.45335894990130016,0.46091009231616703,eef_pos_max_speed,20,20,1.0166559902477956
-0.016931339828372693,-0.22180754737008226,0.03213607382617512,-0.06284313293124658,baseline,eval_high,0.5974707431079492,0.5805394032795765,eef_pos_mean_jerk,20,20,0.9716616424481056
