time,cmd_x,act_x,cmd_y,act_y,cmd_z,act_z,cmd_ox,act_ox,cmd_oy,act_oy,cmd_oz,act_oz,cmd_ow,act_ow,cmd_gripper,act_gripper
98.6652820110321,0.5460405349731445,0.5459423972209551,0.0714307576417923,0.07310842554102207,0.1356787085533142,0.14227602655786756,0.9185314178466797,0.9295653453739828,-0.3926263749599457,-0.3686147936944474,0.02490154094994068,0.0026003392185489664,0.016385089606046677,-0.004366989902378549,0.07371058315038681,0.034234002232551575
98.70820116996765,0.5480336546897888,0.5459192432309714,0.07162278890609741,0.07312140626955305,0.13415022194385529,0.1421521773146266,0.9194169640541077,0.9294951876735749,-0.39342913031578064,-0.3687920631783987,0.025821104645729065,0.002524115941237058,0.016289975494146347,-0.00437813201937044,0.0733337551355362,0.034234002232551575
98.73794531822205,0.5457151532173157,0.5459192432309714,0.0692109763622284,0.07312140626955305,0.13331155478954315,0.1421521773146266,0.9186013340950012,0.9294951876735749,-0.3934483528137207,-0.3687920631783987,0.025231394916772842,0.002524115941237058,0.014915719628334045,-0.00437813201937044,0.07350733131170273,0.034234002232551575
98.79960894584656,0.5461711287498474,0.5457392896821035,0.07036954164505005,0.0728218517655562,0.13198035955429077,0.14088721871212406,0.9179403185844421,0.9292011917367535,-0.3933830261230469,-0.3695343587226272,0.02548125572502613,0.0018738935824718279,0.015536459162831306,-0.004518512966680175,0.07418242841959,0.034234002232551575
98.83966898918152,0.5448855757713318,0.5456686785665501,0.06943533569574356,0.07243819682849643,0.1295127421617508,0.14014048886084662,0.9174988269805908,0.9290616288931329,-0.39374756813049316,-0.3698857229910826,0.02334420010447502,0.0015229348456855876,0.013366878032684326,-0.00459848625890538,0.0738220065832138,0.034234002232551575
98.88784980773926,0.5455271601676941,0.5456052328706249,0.07039284706115723,0.07204614175842605,0.1280372142791748,0.1393392068380994,0.9181113839149475,0.9289213949426488,-0.3951353132724762,-0.37023795131479853,0.023534785956144333,0.0011745462106233977,0.013015755452215672,-0.004684436070013068,0.07432346791028976,0.034234002232551575
98.9364914894104,0.5441514849662781,0.5455198595226223,0.06902956962585449,0.07167840857085002,0.12548793852329254,0.13843273583200347,0.9179303646087646,0.9287882141755577,-0.39787858724594116,-0.370571610813382,0.022215858101844788,0.0007678452529399545,0.01116698607802391,-0.004792218589484404,0.07344410568475723,0.034234002232551575
98.96952605247498,0.5434211492538452,0.5454123437883034,0.06843657046556473,0.07129998896523142,0.12525486946105957,0.13735648258678954,0.9150739312171936,0.9286464670896328,-0.39545726776123047,-0.3709259882721278,0.022863635793328285,0.0003030330765460525,0.011523517780005932,-0.0048966656280502036,0.07454831898212433,0.034234002232551575
99.01562190055847,0.5441075563430786,0.5453018787036515,0.07040052115917206,0.07094721450940408,0.12361595779657364,0.13619405758131295,0.9168992042541504,0.9285098455503713,-0.3977173864841461,-0.3712667531910044,0.021701591089367867,-0.0001928906159756901,0.010564466007053852,-0.004984438106954069,0.07368527352809906,0.034234002232551575
99.06195139884949,0.5440547466278076,0.5449661393185249,0.07119712233543396,0.07039451502598912,0.12140858173370361,0.1336994049053472,0.9156556725502014,0.9282655044712347,-0.39861664175987244,-0.37187125727647274,0.02088102512061596,-0.0014532119017900708,0.010520175099372864,-0.0052176258928574425,0.07424081116914749,0.034234002232551575
99.10699915885925,0.5437551140785217,0.5447009444725588,0.07058996707201004,0.07017321354215854,0.1209438294172287,0.13105832738119894,0.9155916571617126,0.9279511178202771,-0.3977813720703125,-0.37264722902082015,0.021329091861844063,-0.0026798467517387603,0.0107874209061265,-0.005290985931120556,0.07474047690629959,0.034234002232551575
99.14711403846741,0.5443532466888428,0.5445693745440723,0.07214587926864624,0.0701090761622813,0.12028457224369049,0.12972719100700758,0.9159011244773865,0.9277884895137777,-0.3973939120769501,-0.37304723049853467,0.023133747279644012,-0.003272296721682582,0.011676370166242123,-0.005289910090482902,0.0743296816945076,0.034234002232551575
99.19736886024475,0.5461121797561646,0.5444166288372627,0.07650116831064224,0.07009617853594338,0.11913814395666122,0.1284501920692967,0.9160104990005493,0.9276334886724932,-0.3974623382091522,-0.37342808309455716,0.02459028922021389,-0.003783347134937246,0.013268707320094109,-0.0052602676016579265,0.07484270632266998,0.034234002232551575
99.24747490882874,0.5458546280860901,0.5442971524915531,0.0767095535993576,0.0701604720510282,0.11777040362358093,0.12716447279640095,0.917402446269989,0.9275013365321532,-0.39812514185905457,-0.3737532676973624,0.025009049102663994,-0.004200751324162758,0.012842116877436638,-0.005150184881543251,0.07390846312046051,0.034234002232551575
99.28267431259155,0.5461959838867188,0.5442122515338669,0.07812061905860901,0.07041464836145256,0.11557208746671677,0.12498813491787357,0.914940595626831,0.9272650926337814,-0.3965742290019989,-0.37433885194310484,0.024124490097165108,-0.004656976944186456,0.013207871466875076,-0.004752549131469786,0.07393375039100647,0.034234002232551575
99.3306577205658,0.544903039932251,0.5442677922992946,0.07823411375284195,0.07078614619075368,0.11318368464708328,0.12311103261256648,0.91813725233078,0.9270845900518941,-0.39684832096099854,-0.3747889782099506,0.022469285875558853,-0.004861578590298837,0.011763054877519608,-0.0042602592735151296,0.07425066083669662,0.034234002232551575
99.36969447135925,0.5443336367607117,0.5442677922992946,0.07979768514633179,0.07078614619075368,0.11161825060844421,0.12311103261256648,0.917191743850708,0.9270845900518941,-0.3955223560333252,-0.3747889782099506,0.02246985211968422,-0.004861578590298837,0.011690754443407059,-0.0042602592735151296,0.07429387420415878,0.034234002232551575
