trial,seq_pos,is_decision_step,action_values.0,action_values.1,action_values.2,action_values.3,action_values.4,action_values.5,predicted_action_eef_z
0,0,False,-9.27822208404541,86.18170166015625,0.9192314147949219,-88.58831787109375,-5.6806135177612305,58.977684020996094,0.2541700947200211
0,1,True,-9.4983491897583,83.01338195800781,-1.4626102447509766,-89.85047149658203,-5.820428848266602,60.34614944458008,0.25562216642766805
1,0,False,-9.27822208404541,86.18170166015625,0.9192314147949219,-88.58831787109375,-5.6806135177612305,58.977684020996094,0.2541700947200211
1,1,True,-9.4983491897583,83.01338195800781,-1.4626102447509766,-89.85047149658203,-5.820428848266602,60.34614944458008,0.25562216642766805
2,0,False,-9.27822208404541,86.18170166015625,0.9192314147949219,-88.58831787109375,-5.6806135177612305,58.977684020996094,0.2541700947200211
2,1,True,-9.4983491897583,83.01338195800781,-1.4626102447509766,-89.85047149658203,-5.820428848266602,60.34614944458008,0.25562216642766805
3,0,False,-9.27822208404541,86.18170166015625,0.9192314147949219,-88.58831787109375,-5.6806135177612305,58.977684020996094,0.2541700947200211
3,1,True,-9.4983491897583,83.01338195800781,-1.4626102447509766,-89.85047149658203,-5.820428848266602,60.34614944458008,0.25562216642766805
4,0,False,-9.27822208404541,86.18170166015625,0.9192314147949219,-88.58831787109375,-5.6806135177612305,58.977684020996094,0.2541700947200211
4,1,True,-9.4983491897583,83.01338195800781,-1.4626102447509766,-89.85047149658203,-5.820428848266602,60.34614944458008,0.25562216642766805
5,0,False,-9.27822208404541,86.18170166015625,0.9192314147949219,-88.58831787109375,-5.6806135177612305,58.977684020996094,0.2541700947200211
5,1,True,-9.4983491897583,83.01338195800781,-1.4626102447509766,-89.85047149658203,-5.820428848266602,60.34614944458008,0.25562216642766805
6,0,False,-9.27822208404541,86.18170166015625,0.9192314147949219,-88.58831787109375,-5.6806135177612305,58.977684020996094,0.2541700947200211
6,1,True,-9.4983491897583,83.01338195800781,-1.4626102447509766,-89.85047149658203,-5.820428848266602,60.34614944458008,0.25562216642766805
7,0,False,-9.27822208404541,86.18170166015625,0.9192314147949219,-88.58831787109375,-5.6806135177612305,58.977684020996094,0.2541700947200211
7,1,True,-9.4983491897583,83.01338195800781,-1.4626102447509766,-89.85047149658203,-5.820428848266602,60.34614944458008,0.25562216642766805
8,0,False,-9.27822208404541,86.18170166015625,0.9192314147949219,-88.58831787109375,-5.6806135177612305,58.977684020996094,0.2541700947200211
8,1,True,-9.4983491897583,83.01338195800781,-1.4626102447509766,-89.85047149658203,-5.820428848266602,60.34614944458008,0.25562216642766805
9,0,False,-9.27822208404541,86.18170166015625,0.9192314147949219,-88.58831787109375,-5.6806135177612305,58.977684020996094,0.2541700947200211
9,1,True,-9.4983491897583,83.01338195800781,-1.4626102447509766,-89.85047149658203,-5.820428848266602,60.34614944458008,0.25562216642766805
