trial,seq_pos,is_decision_step,action_values.0,action_values.1,action_values.2,action_values.3,action_values.4,action_values.5,predicted_action_eef_z
0,0,False,-11.31098461151123,87.15254211425781,3.025390625,-88.43450164794922,-5.171253204345703,58.659751892089844,0.25139808788347046
0,1,True,-11.564212799072266,84.16886901855469,0.7938232421875,-89.5833969116211,-5.260731220245361,60.369747161865234,0.252743256661793
1,0,False,-11.31098461151123,87.15254211425781,3.025390625,-88.43450164794922,-5.171253204345703,58.659751892089844,0.25139808788347046
1,1,True,-11.564212799072266,84.16886901855469,0.7938232421875,-89.5833969116211,-5.260731220245361,60.369747161865234,0.252743256661793
2,0,False,-11.31098461151123,87.15254211425781,3.025390625,-88.43450164794922,-5.171253204345703,58.659751892089844,0.25139808788347046
2,1,True,-11.564212799072266,84.16886901855469,0.7938232421875,-89.5833969116211,-5.260731220245361,60.369747161865234,0.252743256661793
3,0,False,-11.31098461151123,87.15254211425781,3.025390625,-88.43450164794922,-5.171253204345703,58.659751892089844,0.25139808788347046
3,1,True,-11.564212799072266,84.16886901855469,0.7938232421875,-89.5833969116211,-5.260731220245361,60.369747161865234,0.252743256661793
4,0,False,-11.31098461151123,87.15254211425781,3.025390625,-88.43450164794922,-5.171253204345703,58.659751892089844,0.25139808788347046
4,1,True,-11.564212799072266,84.16886901855469,0.7938232421875,-89.5833969116211,-5.260731220245361,60.369747161865234,0.252743256661793
5,0,False,-11.31098461151123,87.15254211425781,3.025390625,-88.43450164794922,-5.171253204345703,58.659751892089844,0.25139808788347046
5,1,True,-11.564212799072266,84.16886901855469,0.7938232421875,-89.5833969116211,-5.260731220245361,60.369747161865234,0.252743256661793
6,0,False,-11.31098461151123,87.15254211425781,3.025390625,-88.43450164794922,-5.171253204345703,58.659751892089844,0.25139808788347046
6,1,True,-11.564212799072266,84.16886901855469,0.7938232421875,-89.5833969116211,-5.260731220245361,60.369747161865234,0.252743256661793
7,0,False,-11.31098461151123,87.15254211425781,3.025390625,-88.43450164794922,-5.171253204345703,58.659751892089844,0.25139808788347046
7,1,True,-11.564212799072266,84.16886901855469,0.7938232421875,-89.5833969116211,-5.260731220245361,60.369747161865234,0.252743256661793
8,0,False,-11.31098461151123,87.15254211425781,3.025390625,-88.43450164794922,-5.171253204345703,58.659751892089844,0.25139808788347046
8,1,True,-11.564212799072266,84.16886901855469,0.7938232421875,-89.5833969116211,-5.260731220245361,60.369747161865234,0.252743256661793
9,0,False,-11.31098461151123,87.15254211425781,3.025390625,-88.43450164794922,-5.171253204345703,58.659751892089844,0.25139808788347046
9,1,True,-11.564212799072266,84.16886901855469,0.7938232421875,-89.5833969116211,-5.260731220245361,60.369747161865234,0.252743256661793
