trial,seq_pos,is_decision_step,action_values.0,action_values.1,action_values.2,action_values.3,action_values.4,action_values.5,predicted_action_eef_z
0,0,True,-7.568052291870117,69.22032928466797,-55.67181396484375,-88.46513366699219,-3.7112722396850586,15.444103240966797,0.29509173305587005
1,0,True,-7.568052291870117,69.22032928466797,-55.67181396484375,-88.46513366699219,-3.7112722396850586,15.444103240966797,0.29509173305587005
2,0,True,-7.568052291870117,69.22032928466797,-55.67181396484375,-88.46513366699219,-3.7112722396850586,15.444103240966797,0.29509173305587005
3,0,True,-7.568052291870117,69.22032928466797,-55.67181396484375,-88.46513366699219,-3.7112722396850586,15.444103240966797,0.29509173305587005
4,0,True,-7.568052291870117,69.22032928466797,-55.67181396484375,-88.46513366699219,-3.7112722396850586,15.444103240966797,0.29509173305587005
5,0,True,-7.568052291870117,69.22032928466797,-55.67181396484375,-88.46513366699219,-3.7112722396850586,15.444103240966797,0.29509173305587005
6,0,True,-7.568052291870117,69.22032928466797,-55.67181396484375,-88.46513366699219,-3.7112722396850586,15.444103240966797,0.29509173305587005
7,0,True,-7.568052291870117,69.22032928466797,-55.67181396484375,-88.46513366699219,-3.7112722396850586,15.444103240966797,0.29509173305587005
8,0,True,-7.568052291870117,69.22032928466797,-55.67181396484375,-88.46513366699219,-3.7112722396850586,15.444103240966797,0.29509173305587005
9,0,True,-7.568052291870117,69.22032928466797,-55.67181396484375,-88.46513366699219,-3.7112722396850586,15.444103240966797,0.29509173305587005
