action_key,mean,std,min,max,range,max_abs_deviation_from_mean
action_values.0,-7.568052291870117,0.0,-7.568052291870117,-7.568052291870117,0.0,0.0
action_values.1,69.22032928466797,0.0,69.22032928466797,69.22032928466797,0.0,0.0
action_values.2,-55.67181396484375,0.0,-55.67181396484375,-55.67181396484375,0.0,0.0
action_values.3,-88.46513366699219,0.0,-88.46513366699219,-88.46513366699219,0.0,0.0
action_values.4,-3.7112722396850586,0.0,-3.7112722396850586,-3.7112722396850586,0.0,0.0
action_values.5,15.444103240966797,0.0,15.444103240966797,15.444103240966797,0.0,0.0
