trial,chunk_steps,predicted_chunk_fk_eef_z_start,predicted_chunk_fk_eef_z_end,predicted_chunk_fk_eef_z_max,predicted_chunk_fk_eef_z_min,predicted_chunk_fk_eef_z_range,predicted_chunk_fk_eef_z_argmax_step,action_values.0_chunk_start,action_values.0_chunk_end,action_values.0_chunk_min,action_values.0_chunk_max,action_values.0_chunk_range,action_values.1_chunk_start,action_values.1_chunk_end,action_values.1_chunk_min,action_values.1_chunk_max,action_values.1_chunk_range,action_values.2_chunk_start,action_values.2_chunk_end,action_values.2_chunk_min,action_values.2_chunk_max,action_values.2_chunk_range,action_values.3_chunk_start,action_values.3_chunk_end,action_values.3_chunk_min,action_values.3_chunk_max,action_values.3_chunk_range,action_values.4_chunk_start,action_values.4_chunk_end,action_values.4_chunk_min,action_values.4_chunk_max,action_values.4_chunk_range,action_values.5_chunk_start,action_values.5_chunk_end,action_values.5_chunk_min,action_values.5_chunk_max,action_values.5_chunk_range
0,50,0.25193641991110527,0.23228643636012583,0.2698958461726821,0.23228643636012583,0.037609409812556255,12,-11.670206069946289,-7.41851806640625,-14.674500465393066,-5.942233085632324,8.732267379760742,84.7048568725586,34.79290008544922,34.79290008544922,84.7048568725586,49.911956787109375,1.5236015319824219,-17.467947006225586,-28.75286102294922,2.8751564025878906,31.62801742553711,-89.53833770751953,-86.60893249511719,-106.66030883789062,-86.60893249511719,20.051376342773438,-4.724574089050293,-3.9364750385284424,-5.251201629638672,-1.9942880868911743,3.2569135427474976,59.86946105957031,44.706626892089844,44.706626892089844,76.33252716064453,31.625900268554688
1,50,0.25193641991110527,0.23228643636012583,0.2698958461726821,0.23228643636012583,0.037609409812556255,12,-11.670206069946289,-7.41851806640625,-14.674500465393066,-5.942233085632324,8.732267379760742,84.7048568725586,34.79290008544922,34.79290008544922,84.7048568725586,49.911956787109375,1.5236015319824219,-17.467947006225586,-28.75286102294922,2.8751564025878906,31.62801742553711,-89.53833770751953,-86.60893249511719,-106.66030883789062,-86.60893249511719,20.051376342773438,-4.724574089050293,-3.9364750385284424,-5.251201629638672,-1.9942880868911743,3.2569135427474976,59.86946105957031,44.706626892089844,44.706626892089844,76.33252716064453,31.625900268554688
2,50,0.25193641991110527,0.23228643636012583,0.2698958461726821,0.23228643636012583,0.037609409812556255,12,-11.670206069946289,-7.41851806640625,-14.674500465393066,-5.942233085632324,8.732267379760742,84.7048568725586,34.79290008544922,34.79290008544922,84.7048568725586,49.911956787109375,1.5236015319824219,-17.467947006225586,-28.75286102294922,2.8751564025878906,31.62801742553711,-89.53833770751953,-86.60893249511719,-106.66030883789062,-86.60893249511719,20.051376342773438,-4.724574089050293,-3.9364750385284424,-5.251201629638672,-1.9942880868911743,3.2569135427474976,59.86946105957031,44.706626892089844,44.706626892089844,76.33252716064453,31.625900268554688
3,50,0.25193641991110527,0.23228643636012583,0.2698958461726821,0.23228643636012583,0.037609409812556255,12,-11.670206069946289,-7.41851806640625,-14.674500465393066,-5.942233085632324,8.732267379760742,84.7048568725586,34.79290008544922,34.79290008544922,84.7048568725586,49.911956787109375,1.5236015319824219,-17.467947006225586,-28.75286102294922,2.8751564025878906,31.62801742553711,-89.53833770751953,-86.60893249511719,-106.66030883789062,-86.60893249511719,20.051376342773438,-4.724574089050293,-3.9364750385284424,-5.251201629638672,-1.9942880868911743,3.2569135427474976,59.86946105957031,44.706626892089844,44.706626892089844,76.33252716064453,31.625900268554688
4,50,0.25193641991110527,0.23228643636012583,0.2698958461726821,0.23228643636012583,0.037609409812556255,12,-11.670206069946289,-7.41851806640625,-14.674500465393066,-5.942233085632324,8.732267379760742,84.7048568725586,34.79290008544922,34.79290008544922,84.7048568725586,49.911956787109375,1.5236015319824219,-17.467947006225586,-28.75286102294922,2.8751564025878906,31.62801742553711,-89.53833770751953,-86.60893249511719,-106.66030883789062,-86.60893249511719,20.051376342773438,-4.724574089050293,-3.9364750385284424,-5.251201629638672,-1.9942880868911743,3.2569135427474976,59.86946105957031,44.706626892089844,44.706626892089844,76.33252716064453,31.625900268554688
5,50,0.25193641991110527,0.23228643636012583,0.2698958461726821,0.23228643636012583,0.037609409812556255,12,-11.670206069946289,-7.41851806640625,-14.674500465393066,-5.942233085632324,8.732267379760742,84.7048568725586,34.79290008544922,34.79290008544922,84.7048568725586,49.911956787109375,1.5236015319824219,-17.467947006225586,-28.75286102294922,2.8751564025878906,31.62801742553711,-89.53833770751953,-86.60893249511719,-106.66030883789062,-86.60893249511719,20.051376342773438,-4.724574089050293,-3.9364750385284424,-5.251201629638672,-1.9942880868911743,3.2569135427474976,59.86946105957031,44.706626892089844,44.706626892089844,76.33252716064453,31.625900268554688
6,50,0.25193641991110527,0.23228643636012583,0.2698958461726821,0.23228643636012583,0.037609409812556255,12,-11.670206069946289,-7.41851806640625,-14.674500465393066,-5.942233085632324,8.732267379760742,84.7048568725586,34.79290008544922,34.79290008544922,84.7048568725586,49.911956787109375,1.5236015319824219,-17.467947006225586,-28.75286102294922,2.8751564025878906,31.62801742553711,-89.53833770751953,-86.60893249511719,-106.66030883789062,-86.60893249511719,20.051376342773438,-4.724574089050293,-3.9364750385284424,-5.251201629638672,-1.9942880868911743,3.2569135427474976,59.86946105957031,44.706626892089844,44.706626892089844,76.33252716064453,31.625900268554688
7,50,0.25193641991110527,0.23228643636012583,0.2698958461726821,0.23228643636012583,0.037609409812556255,12,-11.670206069946289,-7.41851806640625,-14.674500465393066,-5.942233085632324,8.732267379760742,84.7048568725586,34.79290008544922,34.79290008544922,84.7048568725586,49.911956787109375,1.5236015319824219,-17.467947006225586,-28.75286102294922,2.8751564025878906,31.62801742553711,-89.53833770751953,-86.60893249511719,-106.66030883789062,-86.60893249511719,20.051376342773438,-4.724574089050293,-3.9364750385284424,-5.251201629638672,-1.9942880868911743,3.2569135427474976,59.86946105957031,44.706626892089844,44.706626892089844,76.33252716064453,31.625900268554688
8,50,0.25193641991110527,0.23228643636012583,0.2698958461726821,0.23228643636012583,0.037609409812556255,12,-11.670206069946289,-7.41851806640625,-14.674500465393066,-5.942233085632324,8.732267379760742,84.7048568725586,34.79290008544922,34.79290008544922,84.7048568725586,49.911956787109375,1.5236015319824219,-17.467947006225586,-28.75286102294922,2.8751564025878906,31.62801742553711,-89.53833770751953,-86.60893249511719,-106.66030883789062,-86.60893249511719,20.051376342773438,-4.724574089050293,-3.9364750385284424,-5.251201629638672,-1.9942880868911743,3.2569135427474976,59.86946105957031,44.706626892089844,44.706626892089844,76.33252716064453,31.625900268554688
9,50,0.25193641991110527,0.23228643636012583,0.2698958461726821,0.23228643636012583,0.037609409812556255,12,-11.670206069946289,-7.41851806640625,-14.674500465393066,-5.942233085632324,8.732267379760742,84.7048568725586,34.79290008544922,34.79290008544922,84.7048568725586,49.911956787109375,1.5236015319824219,-17.467947006225586,-28.75286102294922,2.8751564025878906,31.62801742553711,-89.53833770751953,-86.60893249511719,-106.66030883789062,-86.60893249511719,20.051376342773438,-4.724574089050293,-3.9364750385284424,-5.251201629638672,-1.9942880868911743,3.2569135427474976,59.86946105957031,44.706626892089844,44.706626892089844,76.33252716064453,31.625900268554688
