trial,is_decision_step,episode_idx,seq_pos,chunk_idx,source_path,action_values.0,action_values.1,action_values.2,action_values.3,action_values.4,action_values.5,predicted_action_eef_z
0,False,8,0,0,debug_runs/20260602_174247_high_new/episode_000008/debug_chunk_rawid_0_000_observation_frame.pt,-11.389945983886719,87.65692138671875,3.6691226959228516,-88.3814468383789,-4.6628618240356445,58.416725158691406,0.250708172823431
0,True,8,1,1,debug_runs/20260602_174247_high_new/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt,-11.670206069946289,84.7048568725586,1.5236015319824219,-89.53833770751953,-4.724574089050293,59.86946105957031,0.25193641991110527
1,False,8,0,0,debug_runs/20260602_174247_high_new/episode_000008/debug_chunk_rawid_0_000_observation_frame.pt,-11.389945983886719,87.65692138671875,3.6691226959228516,-88.3814468383789,-4.6628618240356445,58.416725158691406,0.250708172823431
1,True,8,1,1,debug_runs/20260602_174247_high_new/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt,-11.670206069946289,84.7048568725586,1.5236015319824219,-89.53833770751953,-4.724574089050293,59.86946105957031,0.25193641991110527
2,False,8,0,0,debug_runs/20260602_174247_high_new/episode_000008/debug_chunk_rawid_0_000_observation_frame.pt,-11.389945983886719,87.65692138671875,3.6691226959228516,-88.3814468383789,-4.6628618240356445,58.416725158691406,0.250708172823431
2,True,8,1,1,debug_runs/20260602_174247_high_new/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt,-11.670206069946289,84.7048568725586,1.5236015319824219,-89.53833770751953,-4.724574089050293,59.86946105957031,0.25193641991110527
3,False,8,0,0,debug_runs/20260602_174247_high_new/episode_000008/debug_chunk_rawid_0_000_observation_frame.pt,-11.389945983886719,87.65692138671875,3.6691226959228516,-88.3814468383789,-4.6628618240356445,58.416725158691406,0.250708172823431
3,True,8,1,1,debug_runs/20260602_174247_high_new/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt,-11.670206069946289,84.7048568725586,1.5236015319824219,-89.53833770751953,-4.724574089050293,59.86946105957031,0.25193641991110527
4,False,8,0,0,debug_runs/20260602_174247_high_new/episode_000008/debug_chunk_rawid_0_000_observation_frame.pt,-11.389945983886719,87.65692138671875,3.6691226959228516,-88.3814468383789,-4.6628618240356445,58.416725158691406,0.250708172823431
4,True,8,1,1,debug_runs/20260602_174247_high_new/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt,-11.670206069946289,84.7048568725586,1.5236015319824219,-89.53833770751953,-4.724574089050293,59.86946105957031,0.25193641991110527
5,False,8,0,0,debug_runs/20260602_174247_high_new/episode_000008/debug_chunk_rawid_0_000_observation_frame.pt,-11.389945983886719,87.65692138671875,3.6691226959228516,-88.3814468383789,-4.6628618240356445,58.416725158691406,0.250708172823431
5,True,8,1,1,debug_runs/20260602_174247_high_new/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt,-11.670206069946289,84.7048568725586,1.5236015319824219,-89.53833770751953,-4.724574089050293,59.86946105957031,0.25193641991110527
6,False,8,0,0,debug_runs/20260602_174247_high_new/episode_000008/debug_chunk_rawid_0_000_observation_frame.pt,-11.389945983886719,87.65692138671875,3.6691226959228516,-88.3814468383789,-4.6628618240356445,58.416725158691406,0.250708172823431
6,True,8,1,1,debug_runs/20260602_174247_high_new/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt,-11.670206069946289,84.7048568725586,1.5236015319824219,-89.53833770751953,-4.724574089050293,59.86946105957031,0.25193641991110527
7,False,8,0,0,debug_runs/20260602_174247_high_new/episode_000008/debug_chunk_rawid_0_000_observation_frame.pt,-11.389945983886719,87.65692138671875,3.6691226959228516,-88.3814468383789,-4.6628618240356445,58.416725158691406,0.250708172823431
7,True,8,1,1,debug_runs/20260602_174247_high_new/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt,-11.670206069946289,84.7048568725586,1.5236015319824219,-89.53833770751953,-4.724574089050293,59.86946105957031,0.25193641991110527
8,False,8,0,0,debug_runs/20260602_174247_high_new/episode_000008/debug_chunk_rawid_0_000_observation_frame.pt,-11.389945983886719,87.65692138671875,3.6691226959228516,-88.3814468383789,-4.6628618240356445,58.416725158691406,0.250708172823431
8,True,8,1,1,debug_runs/20260602_174247_high_new/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt,-11.670206069946289,84.7048568725586,1.5236015319824219,-89.53833770751953,-4.724574089050293,59.86946105957031,0.25193641991110527
9,False,8,0,0,debug_runs/20260602_174247_high_new/episode_000008/debug_chunk_rawid_0_000_observation_frame.pt,-11.389945983886719,87.65692138671875,3.6691226959228516,-88.3814468383789,-4.6628618240356445,58.416725158691406,0.250708172823431
9,True,8,1,1,debug_runs/20260602_174247_high_new/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt,-11.670206069946289,84.7048568725586,1.5236015319824219,-89.53833770751953,-4.724574089050293,59.86946105957031,0.25193641991110527
