trial,seq_pos,is_decision_step,action_values.0,action_values.1,action_values.2,action_values.3,action_values.4,action_values.5,predicted_action_eef_z
0,0,True,-8.171819686889648,69.60887908935547,-53.91447067260742,-87.77435302734375,-3.5203986167907715,14.656940460205078,0.29416594619573394
1,0,True,-8.171819686889648,69.60887908935547,-53.91447067260742,-87.77435302734375,-3.5203986167907715,14.656940460205078,0.29416594619573394
2,0,True,-8.171819686889648,69.60887908935547,-53.91447067260742,-87.77435302734375,-3.5203986167907715,14.656940460205078,0.29416594619573394
3,0,True,-8.171819686889648,69.60887908935547,-53.91447067260742,-87.77435302734375,-3.5203986167907715,14.656940460205078,0.29416594619573394
4,0,True,-8.171819686889648,69.60887908935547,-53.91447067260742,-87.77435302734375,-3.5203986167907715,14.656940460205078,0.29416594619573394
5,0,True,-8.171819686889648,69.60887908935547,-53.91447067260742,-87.77435302734375,-3.5203986167907715,14.656940460205078,0.29416594619573394
6,0,True,-8.171819686889648,69.60887908935547,-53.91447067260742,-87.77435302734375,-3.5203986167907715,14.656940460205078,0.29416594619573394
7,0,True,-8.171819686889648,69.60887908935547,-53.91447067260742,-87.77435302734375,-3.5203986167907715,14.656940460205078,0.29416594619573394
8,0,True,-8.171819686889648,69.60887908935547,-53.91447067260742,-87.77435302734375,-3.5203986167907715,14.656940460205078,0.29416594619573394
9,0,True,-8.171819686889648,69.60887908935547,-53.91447067260742,-87.77435302734375,-3.5203986167907715,14.656940460205078,0.29416594619573394
