trial,seq_pos,is_decision_step,action_values.0,action_values.1,action_values.2,action_values.3,action_values.4,action_values.5,predicted_action_eef_z
0,0,False,-8.639911651611328,84.08891296386719,2.887205123901367,-88.1953125,-5.088497161865234,55.501220703125,0.2490810710787252
0,1,True,-8.922499656677246,81.23582458496094,0.7102222442626953,-89.3306655883789,-5.209644317626953,56.20735168457031,0.2503479084685353
1,0,False,-8.639911651611328,84.08891296386719,2.887205123901367,-88.1953125,-5.088497161865234,55.501220703125,0.2490810710787252
1,1,True,-8.922499656677246,81.23582458496094,0.7102222442626953,-89.3306655883789,-5.209644317626953,56.20735168457031,0.2503479084685353
2,0,False,-8.639911651611328,84.08891296386719,2.887205123901367,-88.1953125,-5.088497161865234,55.501220703125,0.2490810710787252
2,1,True,-8.922499656677246,81.23582458496094,0.7102222442626953,-89.3306655883789,-5.209644317626953,56.20735168457031,0.2503479084685353
3,0,False,-8.639911651611328,84.08891296386719,2.887205123901367,-88.1953125,-5.088497161865234,55.501220703125,0.2490810710787252
3,1,True,-8.922499656677246,81.23582458496094,0.7102222442626953,-89.3306655883789,-5.209644317626953,56.20735168457031,0.2503479084685353
4,0,False,-8.639911651611328,84.08891296386719,2.887205123901367,-88.1953125,-5.088497161865234,55.501220703125,0.2490810710787252
4,1,True,-8.922499656677246,81.23582458496094,0.7102222442626953,-89.3306655883789,-5.209644317626953,56.20735168457031,0.2503479084685353
5,0,False,-8.639911651611328,84.08891296386719,2.887205123901367,-88.1953125,-5.088497161865234,55.501220703125,0.2490810710787252
5,1,True,-8.922499656677246,81.23582458496094,0.7102222442626953,-89.3306655883789,-5.209644317626953,56.20735168457031,0.2503479084685353
6,0,False,-8.639911651611328,84.08891296386719,2.887205123901367,-88.1953125,-5.088497161865234,55.501220703125,0.2490810710787252
6,1,True,-8.922499656677246,81.23582458496094,0.7102222442626953,-89.3306655883789,-5.209644317626953,56.20735168457031,0.2503479084685353
7,0,False,-8.639911651611328,84.08891296386719,2.887205123901367,-88.1953125,-5.088497161865234,55.501220703125,0.2490810710787252
7,1,True,-8.922499656677246,81.23582458496094,0.7102222442626953,-89.3306655883789,-5.209644317626953,56.20735168457031,0.2503479084685353
8,0,False,-8.639911651611328,84.08891296386719,2.887205123901367,-88.1953125,-5.088497161865234,55.501220703125,0.2490810710787252
8,1,True,-8.922499656677246,81.23582458496094,0.7102222442626953,-89.3306655883789,-5.209644317626953,56.20735168457031,0.2503479084685353
9,0,False,-8.639911651611328,84.08891296386719,2.887205123901367,-88.1953125,-5.088497161865234,55.501220703125,0.2490810710787252
9,1,True,-8.922499656677246,81.23582458496094,0.7102222442626953,-89.3306655883789,-5.209644317626953,56.20735168457031,0.2503479084685353
