trial,is_decision_step,episode_idx,seq_pos,chunk_idx,source_path,action_values.0,action_values.1,action_values.2,action_values.3,action_values.4,action_values.5,predicted_action_eef_z
0,True,0,1,1,debug_runs/20260603_164150_HIGH_current/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-8.922499656677246,81.23582458496094,0.7102222442626953,-89.3306655883789,-5.209644317626953,56.20735168457031,0.2503479084685353
1,True,0,1,1,debug_runs/20260603_164150_HIGH_current/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-8.922499656677246,81.23582458496094,0.7102222442626953,-89.3306655883789,-5.209644317626953,56.20735168457031,0.2503479084685353
2,True,0,1,1,debug_runs/20260603_164150_HIGH_current/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-8.922499656677246,81.23582458496094,0.7102222442626953,-89.3306655883789,-5.209644317626953,56.20735168457031,0.2503479084685353
3,True,0,1,1,debug_runs/20260603_164150_HIGH_current/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-8.922499656677246,81.23582458496094,0.7102222442626953,-89.3306655883789,-5.209644317626953,56.20735168457031,0.2503479084685353
4,True,0,1,1,debug_runs/20260603_164150_HIGH_current/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-8.922499656677246,81.23582458496094,0.7102222442626953,-89.3306655883789,-5.209644317626953,56.20735168457031,0.2503479084685353
5,True,0,1,1,debug_runs/20260603_164150_HIGH_current/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-8.922499656677246,81.23582458496094,0.7102222442626953,-89.3306655883789,-5.209644317626953,56.20735168457031,0.2503479084685353
6,True,0,1,1,debug_runs/20260603_164150_HIGH_current/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-8.922499656677246,81.23582458496094,0.7102222442626953,-89.3306655883789,-5.209644317626953,56.20735168457031,0.2503479084685353
7,True,0,1,1,debug_runs/20260603_164150_HIGH_current/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-8.922499656677246,81.23582458496094,0.7102222442626953,-89.3306655883789,-5.209644317626953,56.20735168457031,0.2503479084685353
8,True,0,1,1,debug_runs/20260603_164150_HIGH_current/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-8.922499656677246,81.23582458496094,0.7102222442626953,-89.3306655883789,-5.209644317626953,56.20735168457031,0.2503479084685353
9,True,0,1,1,debug_runs/20260603_164150_HIGH_current/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-8.922499656677246,81.23582458496094,0.7102222442626953,-89.3306655883789,-5.209644317626953,56.20735168457031,0.2503479084685353
