predicted_chunk_fk_eef_z_max_mean,predicted_chunk_fk_eef_z_max_std,predicted_chunk_fk_eef_z_max_min,predicted_chunk_fk_eef_z_max_max,predicted_chunk_fk_eef_z_max_range
0.2694231792848571,5.551115123125783e-17,0.26942317928485715,0.26942317928485715,0.0
