trial,chunk_steps,predicted_chunk_fk_eef_z_start,predicted_chunk_fk_eef_z_end,predicted_chunk_fk_eef_z_max,predicted_chunk_fk_eef_z_min,predicted_chunk_fk_eef_z_range,predicted_chunk_fk_eef_z_argmax_step,action_values.0_chunk_start,action_values.0_chunk_end,action_values.0_chunk_min,action_values.0_chunk_max,action_values.0_chunk_range,action_values.1_chunk_start,action_values.1_chunk_end,action_values.1_chunk_min,action_values.1_chunk_max,action_values.1_chunk_range,action_values.2_chunk_start,action_values.2_chunk_end,action_values.2_chunk_min,action_values.2_chunk_max,action_values.2_chunk_range,action_values.3_chunk_start,action_values.3_chunk_end,action_values.3_chunk_min,action_values.3_chunk_max,action_values.3_chunk_range,action_values.4_chunk_start,action_values.4_chunk_end,action_values.4_chunk_min,action_values.4_chunk_max,action_values.4_chunk_range,action_values.5_chunk_start,action_values.5_chunk_end,action_values.5_chunk_min,action_values.5_chunk_max,action_values.5_chunk_range
0,50,0.2950178039549693,0.27058217856934175,0.29802525922558265,0.25500327192519634,0.04302198730038631,12,-7.582491874694824,-14.197973251342773,-14.734418869018555,1.0714852809906006,15.805904150009155,68.88020324707031,70.07623291015625,56.938629150390625,74.2000503540039,17.26142120361328,-54.256649017333984,-17.539770126342773,-54.256649017333984,-6.814691543579102,47.44195747375488,-88.44374084472656,-91.87792205810547,-102.6446533203125,-88.44374084472656,14.200912475585938,-4.126534461975098,1.6390845775604248,-5.953129291534424,2.113105058670044,8.066234350204468,15.312150955200195,20.600337982177734,15.252073287963867,44.79309844970703,29.541025161743164
1,50,0.2950178039549693,0.27058217856934175,0.29802525922558265,0.25500327192519634,0.04302198730038631,12,-7.582491874694824,-14.197973251342773,-14.734418869018555,1.0714852809906006,15.805904150009155,68.88020324707031,70.07623291015625,56.938629150390625,74.2000503540039,17.26142120361328,-54.256649017333984,-17.539770126342773,-54.256649017333984,-6.814691543579102,47.44195747375488,-88.44374084472656,-91.87792205810547,-102.6446533203125,-88.44374084472656,14.200912475585938,-4.126534461975098,1.6390845775604248,-5.953129291534424,2.113105058670044,8.066234350204468,15.312150955200195,20.600337982177734,15.252073287963867,44.79309844970703,29.541025161743164
2,50,0.2950178039549693,0.27058217856934175,0.29802525922558265,0.25500327192519634,0.04302198730038631,12,-7.582491874694824,-14.197973251342773,-14.734418869018555,1.0714852809906006,15.805904150009155,68.88020324707031,70.07623291015625,56.938629150390625,74.2000503540039,17.26142120361328,-54.256649017333984,-17.539770126342773,-54.256649017333984,-6.814691543579102,47.44195747375488,-88.44374084472656,-91.87792205810547,-102.6446533203125,-88.44374084472656,14.200912475585938,-4.126534461975098,1.6390845775604248,-5.953129291534424,2.113105058670044,8.066234350204468,15.312150955200195,20.600337982177734,15.252073287963867,44.79309844970703,29.541025161743164
3,50,0.2950178039549693,0.27058217856934175,0.29802525922558265,0.25500327192519634,0.04302198730038631,12,-7.582491874694824,-14.197973251342773,-14.734418869018555,1.0714852809906006,15.805904150009155,68.88020324707031,70.07623291015625,56.938629150390625,74.2000503540039,17.26142120361328,-54.256649017333984,-17.539770126342773,-54.256649017333984,-6.814691543579102,47.44195747375488,-88.44374084472656,-91.87792205810547,-102.6446533203125,-88.44374084472656,14.200912475585938,-4.126534461975098,1.6390845775604248,-5.953129291534424,2.113105058670044,8.066234350204468,15.312150955200195,20.600337982177734,15.252073287963867,44.79309844970703,29.541025161743164
4,50,0.2950178039549693,0.27058217856934175,0.29802525922558265,0.25500327192519634,0.04302198730038631,12,-7.582491874694824,-14.197973251342773,-14.734418869018555,1.0714852809906006,15.805904150009155,68.88020324707031,70.07623291015625,56.938629150390625,74.2000503540039,17.26142120361328,-54.256649017333984,-17.539770126342773,-54.256649017333984,-6.814691543579102,47.44195747375488,-88.44374084472656,-91.87792205810547,-102.6446533203125,-88.44374084472656,14.200912475585938,-4.126534461975098,1.6390845775604248,-5.953129291534424,2.113105058670044,8.066234350204468,15.312150955200195,20.600337982177734,15.252073287963867,44.79309844970703,29.541025161743164
5,50,0.2950178039549693,0.27058217856934175,0.29802525922558265,0.25500327192519634,0.04302198730038631,12,-7.582491874694824,-14.197973251342773,-14.734418869018555,1.0714852809906006,15.805904150009155,68.88020324707031,70.07623291015625,56.938629150390625,74.2000503540039,17.26142120361328,-54.256649017333984,-17.539770126342773,-54.256649017333984,-6.814691543579102,47.44195747375488,-88.44374084472656,-91.87792205810547,-102.6446533203125,-88.44374084472656,14.200912475585938,-4.126534461975098,1.6390845775604248,-5.953129291534424,2.113105058670044,8.066234350204468,15.312150955200195,20.600337982177734,15.252073287963867,44.79309844970703,29.541025161743164
6,50,0.2950178039549693,0.27058217856934175,0.29802525922558265,0.25500327192519634,0.04302198730038631,12,-7.582491874694824,-14.197973251342773,-14.734418869018555,1.0714852809906006,15.805904150009155,68.88020324707031,70.07623291015625,56.938629150390625,74.2000503540039,17.26142120361328,-54.256649017333984,-17.539770126342773,-54.256649017333984,-6.814691543579102,47.44195747375488,-88.44374084472656,-91.87792205810547,-102.6446533203125,-88.44374084472656,14.200912475585938,-4.126534461975098,1.6390845775604248,-5.953129291534424,2.113105058670044,8.066234350204468,15.312150955200195,20.600337982177734,15.252073287963867,44.79309844970703,29.541025161743164
7,50,0.2950178039549693,0.27058217856934175,0.29802525922558265,0.25500327192519634,0.04302198730038631,12,-7.582491874694824,-14.197973251342773,-14.734418869018555,1.0714852809906006,15.805904150009155,68.88020324707031,70.07623291015625,56.938629150390625,74.2000503540039,17.26142120361328,-54.256649017333984,-17.539770126342773,-54.256649017333984,-6.814691543579102,47.44195747375488,-88.44374084472656,-91.87792205810547,-102.6446533203125,-88.44374084472656,14.200912475585938,-4.126534461975098,1.6390845775604248,-5.953129291534424,2.113105058670044,8.066234350204468,15.312150955200195,20.600337982177734,15.252073287963867,44.79309844970703,29.541025161743164
8,50,0.2950178039549693,0.27058217856934175,0.29802525922558265,0.25500327192519634,0.04302198730038631,12,-7.582491874694824,-14.197973251342773,-14.734418869018555,1.0714852809906006,15.805904150009155,68.88020324707031,70.07623291015625,56.938629150390625,74.2000503540039,17.26142120361328,-54.256649017333984,-17.539770126342773,-54.256649017333984,-6.814691543579102,47.44195747375488,-88.44374084472656,-91.87792205810547,-102.6446533203125,-88.44374084472656,14.200912475585938,-4.126534461975098,1.6390845775604248,-5.953129291534424,2.113105058670044,8.066234350204468,15.312150955200195,20.600337982177734,15.252073287963867,44.79309844970703,29.541025161743164
9,50,0.2950178039549693,0.27058217856934175,0.29802525922558265,0.25500327192519634,0.04302198730038631,12,-7.582491874694824,-14.197973251342773,-14.734418869018555,1.0714852809906006,15.805904150009155,68.88020324707031,70.07623291015625,56.938629150390625,74.2000503540039,17.26142120361328,-54.256649017333984,-17.539770126342773,-54.256649017333984,-6.814691543579102,47.44195747375488,-88.44374084472656,-91.87792205810547,-102.6446533203125,-88.44374084472656,14.200912475585938,-4.126534461975098,1.6390845775604248,-5.953129291534424,2.113105058670044,8.066234350204468,15.312150955200195,20.600337982177734,15.252073287963867,44.79309844970703,29.541025161743164
