action_key,mean,std,min,max,range,max_abs_deviation_from_mean
action_values.0,-7.582491874694824,0.0,-7.582491874694824,-7.582491874694824,0.0,0.0
action_values.1,68.88020324707031,0.0,68.88020324707031,68.88020324707031,0.0,0.0
action_values.2,-54.256649017333984,0.0,-54.256649017333984,-54.256649017333984,0.0,0.0
action_values.3,-88.44374084472656,0.0,-88.44374084472656,-88.44374084472656,0.0,0.0
action_values.4,-4.126534461975098,0.0,-4.126534461975098,-4.126534461975098,0.0,0.0
action_values.5,15.312150955200195,0.0,15.312150955200195,15.312150955200195,0.0,0.0
