trial,seq_pos,is_decision_step,action_values.0,action_values.1,action_values.2,action_values.3,action_values.4,action_values.5,predicted_action_eef_z
0,0,False,-8.703729629516602,86.94918823242188,2.6833934783935547,-88.89818572998047,-4.962540149688721,59.19926452636719,0.25181808111065207
0,1,True,-8.925965309143066,83.87689208984375,0.4507923126220703,-90.25896453857422,-5.096530914306641,60.30249786376953,0.25307795298019137
1,0,False,-8.703729629516602,86.94918823242188,2.6833934783935547,-88.89818572998047,-4.962540149688721,59.19926452636719,0.25181808111065207
1,1,True,-8.925965309143066,83.87689208984375,0.4507923126220703,-90.25896453857422,-5.096530914306641,60.30249786376953,0.25307795298019137
2,0,False,-8.703729629516602,86.94918823242188,2.6833934783935547,-88.89818572998047,-4.962540149688721,59.19926452636719,0.25181808111065207
2,1,True,-8.925965309143066,83.87689208984375,0.4507923126220703,-90.25896453857422,-5.096530914306641,60.30249786376953,0.25307795298019137
3,0,False,-8.703729629516602,86.94918823242188,2.6833934783935547,-88.89818572998047,-4.962540149688721,59.19926452636719,0.25181808111065207
3,1,True,-8.925965309143066,83.87689208984375,0.4507923126220703,-90.25896453857422,-5.096530914306641,60.30249786376953,0.25307795298019137
4,0,False,-8.703729629516602,86.94918823242188,2.6833934783935547,-88.89818572998047,-4.962540149688721,59.19926452636719,0.25181808111065207
4,1,True,-8.925965309143066,83.87689208984375,0.4507923126220703,-90.25896453857422,-5.096530914306641,60.30249786376953,0.25307795298019137
5,0,False,-8.703729629516602,86.94918823242188,2.6833934783935547,-88.89818572998047,-4.962540149688721,59.19926452636719,0.25181808111065207
5,1,True,-8.925965309143066,83.87689208984375,0.4507923126220703,-90.25896453857422,-5.096530914306641,60.30249786376953,0.25307795298019137
6,0,False,-8.703729629516602,86.94918823242188,2.6833934783935547,-88.89818572998047,-4.962540149688721,59.19926452636719,0.25181808111065207
6,1,True,-8.925965309143066,83.87689208984375,0.4507923126220703,-90.25896453857422,-5.096530914306641,60.30249786376953,0.25307795298019137
7,0,False,-8.703729629516602,86.94918823242188,2.6833934783935547,-88.89818572998047,-4.962540149688721,59.19926452636719,0.25181808111065207
7,1,True,-8.925965309143066,83.87689208984375,0.4507923126220703,-90.25896453857422,-5.096530914306641,60.30249786376953,0.25307795298019137
8,0,False,-8.703729629516602,86.94918823242188,2.6833934783935547,-88.89818572998047,-4.962540149688721,59.19926452636719,0.25181808111065207
8,1,True,-8.925965309143066,83.87689208984375,0.4507923126220703,-90.25896453857422,-5.096530914306641,60.30249786376953,0.25307795298019137
9,0,False,-8.703729629516602,86.94918823242188,2.6833934783935547,-88.89818572998047,-4.962540149688721,59.19926452636719,0.25181808111065207
9,1,True,-8.925965309143066,83.87689208984375,0.4507923126220703,-90.25896453857422,-5.096530914306641,60.30249786376953,0.25307795298019137
