condition,episode,episode_idx,save_idx,phase_target,phase_error,eef_z,path,action_key,action_dim,action_value
low,episode_000004,4,1,0.0,0.0,0.012984005785546995,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_1_001_observation_frame.pt,action_values.4,4,-8.124269485473633
low,episode_000004,4,1,0.0,0.0,0.012984005785546995,debug_runs/20260529_112911_low/episode_000004/debug_chunk_rawid_1_001_observation_frame.pt,action_values.5,5,47.95109939575195
low,episode_000005,5,0,0.0,0.0,0.016112919082529334,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_0_000_observation_frame.pt,action_values.0,0,-12.599858283996582
low,episode_000005,5,0,0.0,0.0,0.016112919082529334,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_0_000_observation_frame.pt,action_values.1,1,99.86515808105469
low,episode_000005,5,0,0.0,0.0,0.016112919082529334,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_0_000_observation_frame.pt,action_values.2,2,13.236137390136719
low,episode_000005,5,0,0.0,0.0,0.016112919082529334,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_0_000_observation_frame.pt,action_values.3,3,-85.96743774414062
low,episode_000005,5,0,0.0,0.0,0.016112919082529334,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_0_000_observation_frame.pt,action_values.4,4,-8.964862823486328
low,episode_000005,5,0,0.0,0.0,0.016112919082529334,debug_runs/20260529_112911_low/episode_000005/debug_chunk_rawid_0_000_observation_frame.pt,action_values.5,5,48.40553665161133
low,episode_000006,6,0,0.0,0.0,0.0163058147983154,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_0_000_observation_frame.pt,action_values.0,0,-12.56095027923584
low,episode_000006,6,0,0.0,0.0,0.0163058147983154,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_0_000_observation_frame.pt,action_values.1,1,99.92278289794922
low,episode_000006,6,0,0.0,0.0,0.0163058147983154,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_0_000_observation_frame.pt,action_values.2,2,12.936033248901367
low,episode_000006,6,0,0.0,0.0,0.0163058147983154,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_0_000_observation_frame.pt,action_values.3,3,-86.84224700927734
low,episode_000006,6,0,0.0,0.0,0.0163058147983154,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_0_000_observation_frame.pt,action_values.4,4,-8.936494827270508
low,episode_000006,6,0,0.0,0.0,0.0163058147983154,debug_runs/20260529_112911_low/episode_000006/debug_chunk_rawid_0_000_observation_frame.pt,action_values.5,5,48.20204162597656
low,episode_000007,7,0,0.0,0.0,0.01601673294158408,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt,action_values.0,0,-12.59773063659668
low,episode_000007,7,0,0.0,0.0,0.01601673294158408,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt,action_values.1,1,99.62157440185547
low,episode_000007,7,0,0.0,0.0,0.01601673294158408,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt,action_values.2,2,14.502063751220703
low,episode_000007,7,0,0.0,0.0,0.01601673294158408,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt,action_values.3,3,-85.94969177246094
low,episode_000007,7,0,0.0,0.0,0.01601673294158408,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt,action_values.4,4,-8.951234817504883
low,episode_000007,7,0,0.0,0.0,0.01601673294158408,debug_runs/20260529_112911_low/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt,action_values.5,5,48.36910629272461
low,episode_000008,8,0,0.0,0.0,0.01637874012300619,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_0_000_observation_frame.pt,action_values.0,0,-12.580772399902344
low,episode_000008,8,0,0.0,0.0,0.01637874012300619,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_0_000_observation_frame.pt,action_values.1,1,99.82679748535156
low,episode_000008,8,0,0.0,0.0,0.01637874012300619,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_0_000_observation_frame.pt,action_values.2,2,14.044570922851562
low,episode_000008,8,0,0.0,0.0,0.01637874012300619,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_0_000_observation_frame.pt,action_values.3,3,-86.03911590576172
low,episode_000008,8,0,0.0,0.0,0.01637874012300619,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_0_000_observation_frame.pt,action_values.4,4,-8.915129661560059
low,episode_000008,8,0,0.0,0.0,0.01637874012300619,debug_runs/20260529_112911_low/episode_000008/debug_chunk_rawid_0_000_observation_frame.pt,action_values.5,5,48.465457916259766
low,episode_000009,9,0,0.0,0.0,0.01649160620335076,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_0_000_observation_frame.pt,action_values.0,0,-12.679781913757324
low,episode_000009,9,0,0.0,0.0,0.01649160620335076,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_0_000_observation_frame.pt,action_values.1,1,99.6434555053711
low,episode_000009,9,0,0.0,0.0,0.01649160620335076,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_0_000_observation_frame.pt,action_values.2,2,15.046337127685547
low,episode_000009,9,0,0.0,0.0,0.01649160620335076,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_0_000_observation_frame.pt,action_values.3,3,-85.90728759765625
low,episode_000009,9,0,0.0,0.0,0.01649160620335076,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_0_000_observation_frame.pt,action_values.4,4,-9.045034408569336
low,episode_000009,9,0,0.0,0.0,0.01649160620335076,debug_runs/20260529_112911_low/episode_000009/debug_chunk_rawid_0_000_observation_frame.pt,action_values.5,5,48.29883575439453
baseline,episode_000000,0,1,0.25,0.09722602706050831,0.03197895790507366,debug_runs/20260529_110106_baseline/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,action_values.0,0,-8.629192352294922
baseline,episode_000000,0,1,0.25,0.09722602706050831,0.03197895790507366,debug_runs/20260529_110106_baseline/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,action_values.1,1,35.99370574951172
baseline,episode_000000,0,1,0.25,0.09722602706050831,0.03197895790507366,debug_runs/20260529_110106_baseline/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,action_values.2,2,-33.207149505615234
baseline,episode_000000,0,1,0.25,0.09722602706050831,0.03197895790507366,debug_runs/20260529_110106_baseline/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,action_values.3,3,-93.63407135009766
baseline,episode_000000,0,1,0.25,0.09722602706050831,0.03197895790507366,debug_runs/20260529_110106_baseline/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,action_values.4,4,-6.011069297790527
baseline,episode_000000,0,1,0.25,0.09722602706050831,0.03197895790507366,debug_runs/20260529_110106_baseline/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,action_values.5,5,48.122337341308594
baseline,episode_000001,1,4,0.25,0.06392604177943156,0.031463717040537784,debug_runs/20260529_110106_baseline/episode_000001/debug_chunk_rawid_4_004_observation_frame.pt,action_values.0,0,-5.74766731262207
baseline,episode_000001,1,4,0.25,0.06392604177943156,0.031463717040537784,debug_runs/20260529_110106_baseline/episode_000001/debug_chunk_rawid_4_004_observation_frame.pt,action_values.1,1,99.47425079345703
baseline,episode_000001,1,4,0.25,0.06392604177943156,0.031463717040537784,debug_runs/20260529_110106_baseline/episode_000001/debug_chunk_rawid_4_004_observation_frame.pt,action_values.2,2,8.853174209594727
baseline,episode_000001,1,4,0.25,0.06392604177943156,0.031463717040537784,debug_runs/20260529_110106_baseline/episode_000001/debug_chunk_rawid_4_004_observation_frame.pt,action_values.3,3,-92.67688751220703
baseline,episode_000001,1,4,0.25,0.06392604177943156,0.031463717040537784,debug_runs/20260529_110106_baseline/episode_000001/debug_chunk_rawid_4_004_observation_frame.pt,action_values.4,4,-4.349350929260254
baseline,episode_000001,1,4,0.25,0.06392604177943156,0.031463717040537784,debug_runs/20260529_110106_baseline/episode_000001/debug_chunk_rawid_4_004_observation_frame.pt,action_values.5,5,47.95574188232422
baseline,episode_000002,2,4,0.25,0.2242824303804276,0.017171973527350018,debug_runs/20260529_110106_baseline/episode_000002/debug_chunk_rawid_4_004_observation_frame.pt,action_values.0,0,-6.893636703491211
baseline,episode_000002,2,4,0.25,0.2242824303804276,0.017171973527350018,debug_runs/20260529_110106_baseline/episode_000002/debug_chunk_rawid_4_004_observation_frame.pt,action_values.1,1,101.74021911621094
baseline,episode_000002,2,4,0.25,0.2242824303804276,0.017171973527350018,debug_runs/20260529_110106_baseline/episode_000002/debug_chunk_rawid_4_004_observation_frame.pt,action_values.2,2,17.532440185546875
baseline,episode_000002,2,4,0.25,0.2242824303804276,0.017171973527350018,debug_runs/20260529_110106_baseline/episode_000002/debug_chunk_rawid_4_004_observation_frame.pt,action_values.3,3,-84.75535583496094
baseline,episode_000002,2,4,0.25,0.2242824303804276,0.017171973527350018,debug_runs/20260529_110106_baseline/episode_000002/debug_chunk_rawid_4_004_observation_frame.pt,action_values.4,4,-3.4050114154815674
baseline,episode_000002,2,4,0.25,0.2242824303804276,0.017171973527350018,debug_runs/20260529_110106_baseline/episode_000002/debug_chunk_rawid_4_004_observation_frame.pt,action_values.5,5,48.65198516845703
baseline,episode_000003,3,4,0.25,0.02076255211493172,0.030954843337414856,debug_runs/20260529_110106_baseline/episode_000003/debug_chunk_rawid_4_004_observation_frame.pt,action_values.0,0,-5.843407154083252
baseline,episode_000003,3,4,0.25,0.02076255211493172,0.030954843337414856,debug_runs/20260529_110106_baseline/episode_000003/debug_chunk_rawid_4_004_observation_frame.pt,action_values.1,1,100.40960693359375
baseline,episode_000003,3,4,0.25,0.02076255211493172,0.030954843337414856,debug_runs/20260529_110106_baseline/episode_000003/debug_chunk_rawid_4_004_observation_frame.pt,action_values.2,2,8.746871948242188
baseline,episode_000003,3,4,0.25,0.02076255211493172,0.030954843337414856,debug_runs/20260529_110106_baseline/episode_000003/debug_chunk_rawid_4_004_observation_frame.pt,action_values.3,3,-93.2513656616211
baseline,episode_000003,3,4,0.25,0.02076255211493172,0.030954843337414856,debug_runs/20260529_110106_baseline/episode_000003/debug_chunk_rawid_4_004_observation_frame.pt,action_values.4,4,-4.278482437133789
baseline,episode_000003,3,4,0.25,0.02076255211493172,0.030954843337414856,debug_runs/20260529_110106_baseline/episode_000003/debug_chunk_rawid_4_004_observation_frame.pt,action_values.5,5,47.93797302246094
baseline,episode_000004,4,4,0.25,0.14135403622046797,0.017285718022251595,debug_runs/20260529_110106_baseline/episode_000004/debug_chunk_rawid_4_004_observation_frame.pt,action_values.0,0,-6.673906326293945
baseline,episode_000004,4,4,0.25,0.14135403622046797,0.017285718022251595,debug_runs/20260529_110106_baseline/episode_000004/debug_chunk_rawid_4_004_observation_frame.pt,action_values.1,1,100.4720458984375
baseline,episode_000004,4,4,0.25,0.14135403622046797,0.017285718022251595,debug_runs/20260529_110106_baseline/episode_000004/debug_chunk_rawid_4_004_observation_frame.pt,action_values.2,2,16.878536224365234
baseline,episode_000004,4,4,0.25,0.14135403622046797,0.017285718022251595,debug_runs/20260529_110106_baseline/episode_000004/debug_chunk_rawid_4_004_observation_frame.pt,action_values.3,3,-86.38082122802734
baseline,episode_000004,4,4,0.25,0.14135403622046797,0.017285718022251595,debug_runs/20260529_110106_baseline/episode_000004/debug_chunk_rawid_4_004_observation_frame.pt,action_values.4,4,-4.745602607727051
baseline,episode_000004,4,4,0.25,0.14135403622046797,0.017285718022251595,debug_runs/20260529_110106_baseline/episode_000004/debug_chunk_rawid_4_004_observation_frame.pt,action_values.5,5,48.8261833190918
baseline,episode_000005,5,4,0.25,0.1674615529318025,0.01689526429646765,debug_runs/20260529_110106_baseline/episode_000005/debug_chunk_rawid_4_004_observation_frame.pt,action_values.0,0,-7.708769798278809
baseline,episode_000005,5,4,0.25,0.1674615529318025,0.01689526429646765,debug_runs/20260529_110106_baseline/episode_000005/debug_chunk_rawid_4_004_observation_frame.pt,action_values.1,1,101.62084197998047
baseline,episode_000005,5,4,0.25,0.1674615529318025,0.01689526429646765,debug_runs/20260529_110106_baseline/episode_000005/debug_chunk_rawid_4_004_observation_frame.pt,action_values.2,2,17.797252655029297
baseline,episode_000005,5,4,0.25,0.1674615529318025,0.01689526429646765,debug_runs/20260529_110106_baseline/episode_000005/debug_chunk_rawid_4_004_observation_frame.pt,action_values.3,3,-85.46981811523438
baseline,episode_000005,5,4,0.25,0.1674615529318025,0.01689526429646765,debug_runs/20260529_110106_baseline/episode_000005/debug_chunk_rawid_4_004_observation_frame.pt,action_values.4,4,-5.437668323516846
baseline,episode_000005,5,4,0.25,0.1674615529318025,0.01689526429646765,debug_runs/20260529_110106_baseline/episode_000005/debug_chunk_rawid_4_004_observation_frame.pt,action_values.5,5,48.457862854003906
baseline,episode_000006,6,4,0.25,0.008038533918111546,0.025566550488377485,debug_runs/20260529_110106_baseline/episode_000006/debug_chunk_rawid_4_004_observation_frame.pt,action_values.0,0,-6.456948757171631
baseline,episode_000006,6,4,0.25,0.008038533918111546,0.025566550488377485,debug_runs/20260529_110106_baseline/episode_000006/debug_chunk_rawid_4_004_observation_frame.pt,action_values.1,1,101.80389404296875
baseline,episode_000006,6,4,0.25,0.008038533918111546,0.025566550488377485,debug_runs/20260529_110106_baseline/episode_000006/debug_chunk_rawid_4_004_observation_frame.pt,action_values.2,2,12.71269416809082
baseline,episode_000006,6,4,0.25,0.008038533918111546,0.025566550488377485,debug_runs/20260529_110106_baseline/episode_000006/debug_chunk_rawid_4_004_observation_frame.pt,action_values.3,3,-89.48120880126953
baseline,episode_000006,6,4,0.25,0.008038533918111546,0.025566550488377485,debug_runs/20260529_110106_baseline/episode_000006/debug_chunk_rawid_4_004_observation_frame.pt,action_values.4,4,-4.282071113586426
baseline,episode_000006,6,4,0.25,0.008038533918111546,0.025566550488377485,debug_runs/20260529_110106_baseline/episode_000006/debug_chunk_rawid_4_004_observation_frame.pt,action_values.5,5,48.39118957519531
baseline,episode_000007,7,4,0.25,0.12407960893390657,0.01711225369668866,debug_runs/20260529_110106_baseline/episode_000007/debug_chunk_rawid_4_004_observation_frame.pt,action_values.0,0,-7.401597023010254
baseline,episode_000007,7,4,0.25,0.12407960893390657,0.01711225369668866,debug_runs/20260529_110106_baseline/episode_000007/debug_chunk_rawid_4_004_observation_frame.pt,action_values.1,1,101.15673828125
baseline,episode_000007,7,4,0.25,0.12407960893390657,0.01711225369668866,debug_runs/20260529_110106_baseline/episode_000007/debug_chunk_rawid_4_004_observation_frame.pt,action_values.2,2,17.234947204589844
baseline,episode_000007,7,4,0.25,0.12407960893390657,0.01711225369668866,debug_runs/20260529_110106_baseline/episode_000007/debug_chunk_rawid_4_004_observation_frame.pt,action_values.3,3,-85.37813568115234
baseline,episode_000007,7,4,0.25,0.12407960893390657,0.01711225369668866,debug_runs/20260529_110106_baseline/episode_000007/debug_chunk_rawid_4_004_observation_frame.pt,action_values.4,4,-5.494004249572754
baseline,episode_000007,7,4,0.25,0.12407960893390657,0.01711225369668866,debug_runs/20260529_110106_baseline/episode_000007/debug_chunk_rawid_4_004_observation_frame.pt,action_values.5,5,48.35948181152344
baseline,episode_000008,8,1,0.25,0.21045587543883126,0.017729735182331008,debug_runs/20260529_110106_baseline/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt,action_values.0,0,-10.95578670501709
baseline,episode_000008,8,1,0.25,0.21045587543883126,0.017729735182331008,debug_runs/20260529_110106_baseline/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt,action_values.1,1,33.9200553894043
baseline,episode_000008,8,1,0.25,0.21045587543883126,0.017729735182331008,debug_runs/20260529_110106_baseline/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt,action_values.2,2,-18.93720817565918
baseline,episode_000008,8,1,0.25,0.21045587543883126,0.017729735182331008,debug_runs/20260529_110106_baseline/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt,action_values.3,3,-79.09614562988281
baseline,episode_000008,8,1,0.25,0.21045587543883126,0.017729735182331008,debug_runs/20260529_110106_baseline/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt,action_values.4,4,-8.608471870422363
baseline,episode_000008,8,1,0.25,0.21045587543883126,0.017729735182331008,debug_runs/20260529_110106_baseline/episode_000008/debug_chunk_rawid_1_001_observation_frame.pt,action_values.5,5,47.447879791259766
baseline,episode_000009,9,0,0.25,0.14311401187494469,0.015721313507345805,debug_runs/20260529_110106_baseline/episode_000009/debug_chunk_rawid_0_000_observation_frame.pt,action_values.0,0,-12.780380249023438
baseline,episode_000009,9,0,0.25,0.14311401187494469,0.015721313507345805,debug_runs/20260529_110106_baseline/episode_000009/debug_chunk_rawid_0_000_observation_frame.pt,action_values.1,1,100.86727905273438
baseline,episode_000009,9,0,0.25,0.14311401187494469,0.015721313507345805,debug_runs/20260529_110106_baseline/episode_000009/debug_chunk_rawid_0_000_observation_frame.pt,action_values.2,2,7.209407806396484
baseline,episode_000009,9,0,0.25,0.14311401187494469,0.015721313507345805,debug_runs/20260529_110106_baseline/episode_000009/debug_chunk_rawid_0_000_observation_frame.pt,action_values.3,3,-88.65913391113281
baseline,episode_000009,9,0,0.25,0.14311401187494469,0.015721313507345805,debug_runs/20260529_110106_baseline/episode_000009/debug_chunk_rawid_0_000_observation_frame.pt,action_values.4,4,-9.060864448547363
baseline,episode_000009,9,0,0.25,0.14311401187494469,0.015721313507345805,debug_runs/20260529_110106_baseline/episode_000009/debug_chunk_rawid_0_000_observation_frame.pt,action_values.5,5,48.857791900634766
high,episode_000000,0,4,0.25,0.12608487914356536,0.019786055144943485,debug_runs/20260529_112158_high/episode_000000/debug_chunk_rawid_4_004_observation_frame.pt,action_values.0,0,-6.319377422332764
high,episode_000000,0,4,0.25,0.12608487914356536,0.019786055144943485,debug_runs/20260529_112158_high/episode_000000/debug_chunk_rawid_4_004_observation_frame.pt,action_values.1,1,96.78864288330078
high,episode_000000,0,4,0.25,0.12608487914356536,0.019786055144943485,debug_runs/20260529_112158_high/episode_000000/debug_chunk_rawid_4_004_observation_frame.pt,action_values.2,2,11.617311477661133
high,episode_000000,0,4,0.25,0.12608487914356536,0.019786055144943485,debug_runs/20260529_112158_high/episode_000000/debug_chunk_rawid_4_004_observation_frame.pt,action_values.3,3,-87.30860137939453
high,episode_000000,0,4,0.25,0.12608487914356536,0.019786055144943485,debug_runs/20260529_112158_high/episode_000000/debug_chunk_rawid_4_004_observation_frame.pt,action_values.4,4,-4.364536285400391
high,episode_000000,0,4,0.25,0.12608487914356536,0.019786055144943485,debug_runs/20260529_112158_high/episode_000000/debug_chunk_rawid_4_004_observation_frame.pt,action_values.5,5,48.52330780029297
high,episode_000001,1,0,0.25,0.1598145720389253,0.015992823842293585,debug_runs/20260529_112158_high/episode_000001/debug_chunk_rawid_0_000_observation_frame.pt,action_values.0,0,-11.706706047058105
high,episode_000001,1,0,0.25,0.1598145720389253,0.015992823842293585,debug_runs/20260529_112158_high/episode_000001/debug_chunk_rawid_0_000_observation_frame.pt,action_values.1,1,92.19778442382812
high,episode_000001,1,0,0.25,0.1598145720389253,0.015992823842293585,debug_runs/20260529_112158_high/episode_000001/debug_chunk_rawid_0_000_observation_frame.pt,action_values.2,2,-2.4773311614990234
high,episode_000001,1,0,0.25,0.1598145720389253,0.015992823842293585,debug_runs/20260529_112158_high/episode_000001/debug_chunk_rawid_0_000_observation_frame.pt,action_values.3,3,-89.10565185546875
high,episode_000001,1,0,0.25,0.1598145720389253,0.015992823842293585,debug_runs/20260529_112158_high/episode_000001/debug_chunk_rawid_0_000_observation_frame.pt,action_values.4,4,-7.7373151779174805
high,episode_000001,1,0,0.25,0.1598145720389253,0.015992823842293585,debug_runs/20260529_112158_high/episode_000001/debug_chunk_rawid_0_000_observation_frame.pt,action_values.5,5,47.29104995727539
high,episode_000002,2,0,0.25,0.15282806874051685,0.015705141851468596,debug_runs/20260529_112158_high/episode_000002/debug_chunk_rawid_0_000_observation_frame.pt,action_values.0,0,-11.58980655670166
high,episode_000002,2,0,0.25,0.15282806874051685,0.015705141851468596,debug_runs/20260529_112158_high/episode_000002/debug_chunk_rawid_0_000_observation_frame.pt,action_values.1,1,92.39967346191406
high,episode_000002,2,0,0.25,0.15282806874051685,0.015705141851468596,debug_runs/20260529_112158_high/episode_000002/debug_chunk_rawid_0_000_observation_frame.pt,action_values.2,2,-2.627023696899414
high,episode_000002,2,0,0.25,0.15282806874051685,0.015705141851468596,debug_runs/20260529_112158_high/episode_000002/debug_chunk_rawid_0_000_observation_frame.pt,action_values.3,3,-89.9145278930664
high,episode_000002,2,0,0.25,0.15282806874051685,0.015705141851468596,debug_runs/20260529_112158_high/episode_000002/debug_chunk_rawid_0_000_observation_frame.pt,action_values.4,4,-7.7825927734375
high,episode_000002,2,0,0.25,0.15282806874051685,0.015705141851468596,debug_runs/20260529_112158_high/episode_000002/debug_chunk_rawid_0_000_observation_frame.pt,action_values.5,5,47.93694305419922
high,episode_000003,3,0,0.25,0.10284202519033644,0.015609547102486479,debug_runs/20260529_112158_high/episode_000003/debug_chunk_rawid_0_000_observation_frame.pt,action_values.0,0,-11.699226379394531
high,episode_000003,3,0,0.25,0.10284202519033644,0.015609547102486479,debug_runs/20260529_112158_high/episode_000003/debug_chunk_rawid_0_000_observation_frame.pt,action_values.1,1,91.79945373535156
high,episode_000003,3,0,0.25,0.10284202519033644,0.015609547102486479,debug_runs/20260529_112158_high/episode_000003/debug_chunk_rawid_0_000_observation_frame.pt,action_values.2,2,-2.9404220581054688
high,episode_000003,3,0,0.25,0.10284202519033644,0.015609547102486479,debug_runs/20260529_112158_high/episode_000003/debug_chunk_rawid_0_000_observation_frame.pt,action_values.3,3,-89.76873779296875
high,episode_000003,3,0,0.25,0.10284202519033644,0.015609547102486479,debug_runs/20260529_112158_high/episode_000003/debug_chunk_rawid_0_000_observation_frame.pt,action_values.4,4,-7.854509353637695
high,episode_000003,3,0,0.25,0.10284202519033644,0.015609547102486479,debug_runs/20260529_112158_high/episode_000003/debug_chunk_rawid_0_000_observation_frame.pt,action_values.5,5,47.834896087646484
high,episode_000004,4,4,0.25,0.10367023825736871,0.01865306852943023,debug_runs/20260529_112158_high/episode_000004/debug_chunk_rawid_4_004_observation_frame.pt,action_values.0,0,-6.902657508850098
high,episode_000004,4,4,0.25,0.10367023825736871,0.01865306852943023,debug_runs/20260529_112158_high/episode_000004/debug_chunk_rawid_4_004_observation_frame.pt,action_values.1,1,96.19432067871094
high,episode_000004,4,4,0.25,0.10367023825736871,0.01865306852943023,debug_runs/20260529_112158_high/episode_000004/debug_chunk_rawid_4_004_observation_frame.pt,action_values.2,2,12.58005142211914
high,episode_000004,4,4,0.25,0.10367023825736871,0.01865306852943023,debug_runs/20260529_112158_high/episode_000004/debug_chunk_rawid_4_004_observation_frame.pt,action_values.3,3,-88.44327545166016
high,episode_000004,4,4,0.25,0.10367023825736871,0.01865306852943023,debug_runs/20260529_112158_high/episode_000004/debug_chunk_rawid_4_004_observation_frame.pt,action_values.4,4,-5.720274925231934
high,episode_000004,4,4,0.25,0.10367023825736871,0.01865306852943023,debug_runs/20260529_112158_high/episode_000004/debug_chunk_rawid_4_004_observation_frame.pt,action_values.5,5,48.160736083984375
high,episode_000005,5,0,0.25,0.15997614309824104,0.015705094891312374,debug_runs/20260529_112158_high/episode_000005/debug_chunk_rawid_0_000_observation_frame.pt,action_values.0,0,-11.55489730834961
high,episode_000005,5,0,0.25,0.15997614309824104,0.015705094891312374,debug_runs/20260529_112158_high/episode_000005/debug_chunk_rawid_0_000_observation_frame.pt,action_values.1,1,92.32774353027344
high,episode_000005,5,0,0.25,0.15997614309824104,0.015705094891312374,debug_runs/20260529_112158_high/episode_000005/debug_chunk_rawid_0_000_observation_frame.pt,action_values.2,2,-1.6038436889648438
high,episode_000005,5,0,0.25,0.15997614309824104,0.015705094891312374,debug_runs/20260529_112158_high/episode_000005/debug_chunk_rawid_0_000_observation_frame.pt,action_values.3,3,-88.86282348632812
high,episode_000005,5,0,0.25,0.15997614309824104,0.015705094891312374,debug_runs/20260529_112158_high/episode_000005/debug_chunk_rawid_0_000_observation_frame.pt,action_values.4,4,-7.880494117736816
high,episode_000005,5,0,0.25,0.15997614309824104,0.015705094891312374,debug_runs/20260529_112158_high/episode_000005/debug_chunk_rawid_0_000_observation_frame.pt,action_values.5,5,48.069637298583984
high,episode_000006,6,0,0.25,0.17237176899073706,0.01570509489131229,debug_runs/20260529_112158_high/episode_000006/debug_chunk_rawid_0_000_observation_frame.pt,action_values.0,0,-11.503693580627441
high,episode_000006,6,0,0.25,0.17237176899073706,0.01570509489131229,debug_runs/20260529_112158_high/episode_000006/debug_chunk_rawid_0_000_observation_frame.pt,action_values.1,1,92.21485900878906
high,episode_000006,6,0,0.25,0.17237176899073706,0.01570509489131229,debug_runs/20260529_112158_high/episode_000006/debug_chunk_rawid_0_000_observation_frame.pt,action_values.2,2,-2.0814857482910156
high,episode_000006,6,0,0.25,0.17237176899073706,0.01570509489131229,debug_runs/20260529_112158_high/episode_000006/debug_chunk_rawid_0_000_observation_frame.pt,action_values.3,3,-89.24401092529297
high,episode_000006,6,0,0.25,0.17237176899073706,0.01570509489131229,debug_runs/20260529_112158_high/episode_000006/debug_chunk_rawid_0_000_observation_frame.pt,action_values.4,4,-7.865050315856934
high,episode_000006,6,0,0.25,0.17237176899073706,0.01570509489131229,debug_runs/20260529_112158_high/episode_000006/debug_chunk_rawid_0_000_observation_frame.pt,action_values.5,5,48.05369186401367
high,episode_000007,7,0,0.25,0.17535203284613826,0.015617716538413401,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt,action_values.0,0,-11.788884162902832
high,episode_000007,7,0,0.25,0.17535203284613826,0.015617716538413401,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt,action_values.1,1,92.15084075927734
high,episode_000007,7,0,0.25,0.17535203284613826,0.015617716538413401,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt,action_values.2,2,-1.4946269989013672
high,episode_000007,7,0,0.25,0.17535203284613826,0.015617716538413401,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt,action_values.3,3,-88.58739471435547
high,episode_000007,7,0,0.25,0.17535203284613826,0.015617716538413401,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt,action_values.4,4,-8.010065078735352
high,episode_000007,7,0,0.25,0.17535203284613826,0.015617716538413401,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt,action_values.5,5,47.93050003051758
high,episode_000008,8,4,0.25,0.07608461410509282,0.018336017596751422,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_4_004_observation_frame.pt,action_values.0,0,-6.986700057983398
high,episode_000008,8,4,0.25,0.07608461410509282,0.018336017596751422,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_4_004_observation_frame.pt,action_values.1,1,96.52804565429688
high,episode_000008,8,4,0.25,0.07608461410509282,0.018336017596751422,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_4_004_observation_frame.pt,action_values.2,2,13.047752380371094
high,episode_000008,8,4,0.25,0.07608461410509282,0.018336017596751422,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_4_004_observation_frame.pt,action_values.3,3,-86.50383758544922
high,episode_000008,8,4,0.25,0.07608461410509282,0.018336017596751422,debug_runs/20260529_112158_high/episode_000008/debug_chunk_rawid_4_004_observation_frame.pt,action_values.4,4,-5.900275230407715
