duration_s,eef_height_final,eef_height_final_cm,eef_height_max,eef_height_max_cm,eef_height_mean,eef_height_mean_cm,eef_height_min,eef_height_min_cm,eef_height_range,eef_height_range_cm,eef_height_transport_mean_cm,eef_height_transport_peak_cm,num_steps,rollout_index,source_episode
9.766666666666667,0.15195759536072206,15.195759536072206,0.30126842879909094,30.126842879909095,0.22206799575606517,22.20679957560652,0.07568757060589139,7.568757060589139,0.22558085819319956,22.558085819319956,23.70946502878444,30.126842879909095,294,10,10
9.333333333333334,0.12632598260824196,12.632598260824196,0.29930882850971907,29.93088285097191,0.19656857840177794,19.656857840177793,0.06923891472146454,6.923891472146454,0.23006991378825453,23.006991378825454,20.836453125371683,29.93088285097191,281,11,11
9.533333333333333,0.15268579533342355,15.268579533342356,0.3003001147706995,30.03001147706995,0.22166544487307618,22.16654448730762,0.08194614152325227,8.194614152325228,0.21835397324744724,21.835397324744726,23.427588714391252,30.03001147706995,287,12,12
9.166666666666666,0.10472126754272423,10.472126754272423,0.30369856337434403,30.369856337434403,0.22592227040329793,22.592227040329796,0.06912625432069983,6.912625432069983,0.2345723090536442,23.45723090536442,23.64655988033172,30.369856337434403,276,13,13
9.633333333333333,0.15292652954875682,15.292652954875683,0.30012137292566754,30.012137292566756,0.20728808794601436,20.728808794601434,0.10587330869412304,10.587330869412304,0.1942480642315445,19.42480642315445,21.315400940810722,30.012137292566756,290,14,14
10.0,0.2618779439390081,26.18779439390081,0.30130434746548407,30.130434746548406,0.2140155612637968,21.401556126379678,0.08205225405662286,8.205225405662286,0.2192520934088612,21.92520934088612,22.946216742692013,30.130434746548406,301,15,15
9.733333333333333,0.15891383335684703,15.891383335684703,0.29959685338449726,29.959685338449727,0.21547559063095703,21.547559063095704,0.09275427034016875,9.275427034016875,0.2068425830443285,20.684258304432852,22.47398909722127,29.959685338449727,293,16,16
9.3,0.12256819730372838,12.256819730372838,0.2985335357756381,29.853353577563812,0.2225715807481362,22.257158074813617,0.06952309893147945,6.9523098931479455,0.22901043684415867,22.901043684415868,23.400452000559735,29.853353577563812,280,17,17
9.166666666666666,0.09118615718910408,9.118615718910409,0.29558855652027505,29.558855652027503,0.21614495293536928,21.614495293536926,0.052073907421630504,5.20739074216305,0.24351464909864454,24.351464909864454,22.74908253675652,29.558855652027503,276,18,18
8.533333333333333,0.1842790593178335,18.42790593178335,0.30012118889657313,30.012118889657312,0.22006728016359486,22.006728016359492,0.11165919520410972,11.165919520410972,0.18846199369246341,18.846199369246342,22.206066089755865,30.012118889657312,257,19,19
8.633333333333333,0.17865114608377777,17.865114608377777,0.2958619118348718,29.58619118348718,0.22836533881804405,22.836533881804407,0.1025485071827335,10.254850718273351,0.1933134046521383,19.331340465213827,23.84381275574487,29.58619118348718,260,20,20
9.233333333333333,0.1483617405873197,14.836174058731972,0.29490595081317617,29.490595081317615,0.2268996672396239,22.68996672396239,0.07969384679783177,7.969384679783177,0.2152121040153444,21.52121040153444,23.778616618527625,29.490595081317615,278,21,21
8.8,0.12436936080092838,12.436936080092838,0.29986684306507594,29.986684306507595,0.21910409563204267,21.91040956320427,0.1108631813268244,11.086318132682441,0.18900366173825153,18.900366173825155,23.012051049354017,29.986684306507595,265,22,22
9.033333333333333,0.13334758663780663,13.334758663780663,0.2975930511357196,29.75930511357196,0.23068197949051325,23.068197949051324,0.11575765402296756,11.575765402296756,0.18183539711275204,18.183539711275202,23.851745267723395,29.75930511357196,272,23,23
9.633333333333333,0.14696546261684512,14.696546261684512,0.30289406055015466,30.289406055015466,0.20676267079081848,20.676267079081846,0.08854250163621943,8.854250163621943,0.21435155891393523,21.43515589139352,21.724576267389583,30.289406055015466,290,24,24
8.733333333333333,0.13425699161622792,13.425699161622791,0.2978647196681339,29.786471966813387,0.22384305084600276,22.384305084600275,0.11070674597040907,11.070674597040906,0.1871579736977248,18.71579736977248,22.034842326516504,29.786471966813387,263,25,25
