trial,seq_pos,is_decision_step,action_values.0,action_values.1,action_values.2,action_values.3,action_values.4,action_values.5,predicted_action_eef_z
0,0,False,-11.391519546508789,86.35684204101562,2.0654869079589844,-88.37738800048828,-6.040679931640625,58.76984405517578,0.25237813528249425
0,1,True,-11.686128616333008,83.27073669433594,-0.25476837158203125,-89.51615142822266,-6.138210296630859,60.3173942565918,0.25377954196697683
1,0,False,-11.391519546508789,86.35684204101562,2.0654869079589844,-88.37738800048828,-6.040679931640625,58.76984405517578,0.25237813528249425
1,1,True,-11.686128616333008,83.27073669433594,-0.25476837158203125,-89.51615142822266,-6.138210296630859,60.3173942565918,0.25377954196697683
2,0,False,-11.391519546508789,86.35684204101562,2.0654869079589844,-88.37738800048828,-6.040679931640625,58.76984405517578,0.25237813528249425
2,1,True,-11.686128616333008,83.27073669433594,-0.25476837158203125,-89.51615142822266,-6.138210296630859,60.3173942565918,0.25377954196697683
3,0,False,-11.391519546508789,86.35684204101562,2.0654869079589844,-88.37738800048828,-6.040679931640625,58.76984405517578,0.25237813528249425
3,1,True,-11.686128616333008,83.27073669433594,-0.25476837158203125,-89.51615142822266,-6.138210296630859,60.3173942565918,0.25377954196697683
4,0,False,-11.391519546508789,86.35684204101562,2.0654869079589844,-88.37738800048828,-6.040679931640625,58.76984405517578,0.25237813528249425
4,1,True,-11.686128616333008,83.27073669433594,-0.25476837158203125,-89.51615142822266,-6.138210296630859,60.3173942565918,0.25377954196697683
5,0,False,-11.391519546508789,86.35684204101562,2.0654869079589844,-88.37738800048828,-6.040679931640625,58.76984405517578,0.25237813528249425
5,1,True,-11.686128616333008,83.27073669433594,-0.25476837158203125,-89.51615142822266,-6.138210296630859,60.3173942565918,0.25377954196697683
6,0,False,-11.391519546508789,86.35684204101562,2.0654869079589844,-88.37738800048828,-6.040679931640625,58.76984405517578,0.25237813528249425
6,1,True,-11.686128616333008,83.27073669433594,-0.25476837158203125,-89.51615142822266,-6.138210296630859,60.3173942565918,0.25377954196697683
7,0,False,-11.391519546508789,86.35684204101562,2.0654869079589844,-88.37738800048828,-6.040679931640625,58.76984405517578,0.25237813528249425
7,1,True,-11.686128616333008,83.27073669433594,-0.25476837158203125,-89.51615142822266,-6.138210296630859,60.3173942565918,0.25377954196697683
8,0,False,-11.391519546508789,86.35684204101562,2.0654869079589844,-88.37738800048828,-6.040679931640625,58.76984405517578,0.25237813528249425
8,1,True,-11.686128616333008,83.27073669433594,-0.25476837158203125,-89.51615142822266,-6.138210296630859,60.3173942565918,0.25377954196697683
9,0,False,-11.391519546508789,86.35684204101562,2.0654869079589844,-88.37738800048828,-6.040679931640625,58.76984405517578,0.25237813528249425
9,1,True,-11.686128616333008,83.27073669433594,-0.25476837158203125,-89.51615142822266,-6.138210296630859,60.3173942565918,0.25377954196697683
