episode_idx,chunk_step,trace_step,pred_fk_z,pred_mapped_shoulder_pan,pred_mapped_shoulder_lift,pred_mapped_elbow_flex,pred_mapped_wrist_flex,pred_mapped_wrist_roll,pred_mapped_gripper,actual_trace_step,actual_fk_z,pred_minus_actual_fk_z,actual_shoulder_pan,pred_minus_actual_shoulder_pan,actual_shoulder_lift,pred_minus_actual_shoulder_lift,actual_elbow_flex,pred_minus_actual_elbow_flex,actual_wrist_flex,pred_minus_actual_wrist_flex,actual_wrist_roll,pred_minus_actual_wrist_roll,actual_gripper,pred_minus_actual_gripper
0,10,110,0.0760601070987375,-11.013725208238,41.11828263149007,-40.6793962839602,100.0,-8.182129361431853,19.957527210323992,114,0.06924348872029573,0.006816618378441774,-11.159951210021973,0.1462260017839725,40.625,0.493282631490068,-38.410396575927734,-2.2689997080324673,100.0,0.0,-8.864468574523926,0.6823392130920727,20.89093780517578,-0.9334105948517895
0,11,111,0.07924717854760961,-10.832707893183073,40.61497181563914,-42.17711542232795,100.0,-8.042730698337637,19.898644342988554,115,0.07356251822348023,0.005684660324129384,-10.964591026306152,0.13188313312307898,41.40625,-0.7912781843608627,-39.558780670166016,-2.6183347521619353,100.0,0.0,-8.669108390808105,0.6263776924704683,20.89093780517578,-0.9922934621872272
0,12,112,0.08519678312252355,-10.69008475846146,41.84361511554684,-43.58602965477961,100.0,-7.984528182713608,20.059102344396624,116,0.07734449040211287,0.007852292720410672,-10.818070411682129,0.12798565322066935,42.31770706176758,-0.4740919462207387,-40.40495681762695,-3.181072837152655,100.0,0.0,-8.571428298950195,0.5869001162365874,20.89093780517578,-0.8318354607791569
0,13,113,0.09188612563587278,-10.43000738853223,43.637712293739156,-44.88516133196529,100.0,-7.736561972101899,19.641192766722423,117,0.0812733756033864,0.010612750032486379,-10.671550750732422,0.24154336220019168,43.09895706176758,0.538755231971578,-41.37201690673828,-3.5131444252270114,100.0,0.0,-8.522588729858398,0.786026757756499,20.89093780517578,-1.2497450384533586
0,14,114,0.09280082478966667,-10.445390165387584,43.9190699983298,-45.03796021485761,100.0,-7.761595925416883,19.970819528610864,118,0.08612578200897716,0.006675042780689505,-10.476190567016602,0.030800401629017315,44.01041793823242,-0.09134793990261869,-42.580841064453125,-2.4571191504044876,100.0,0.0,-8.376068115234375,0.6144721898174916,20.89093780517578,-0.9201182765649172
0,15,115,0.095891145965954,-10.290072157883507,44.5099394598223,-45.77253876338819,100.0,-7.669185369007806,19.40694677082936,119,0.08985990794280929,0.006031238023144703,-10.378510475158691,0.08843831727518392,44.53125,-0.021310540177701398,-43.608341217041016,-2.164197546347175,100.0,0.0,-8.229548454284668,0.5603630852768617,20.89093780517578,-1.4839910343464204
0,16,116,0.0992141198610566,-10.02701902898594,45.32742771359257,-46.44600990522093,100.0,-7.483478399753907,19.544706107123528,120,0.09345826239709074,0.005755857463965869,-10.329669952392578,0.30265092340663813,45.05208206176758,0.27534565182499193,-44.575401306152344,-1.8706085990685892,100.0,0.0,-8.131868362426758,0.6483899626728507,20.89093780517578,-1.3462316980522537
0,17,117,0.10257041363322869,-10.02404610137723,45.35470576048826,-47.603571029198676,100.0,-7.284839582344572,19.70153841418913,121,0.0966210346373843,0.005949378995844384,-10.231989860534668,0.20794375915743757,45.703125,-0.3484192395117418,-45.30069351196289,-2.3028775172357854,100.0,0.0,-7.985347747802734,0.700508165458162,20.89093780517578,-1.189399390986651
0,18,118,0.10628738317163744,-10.047141501857467,46.13216056676892,-48.42244243134138,100.0,-7.244424107262121,19.67428887755572,122,0.09966130485730605,0.006626078314331388,-10.134309768676758,0.08716826681929035,46.875,-0.742839433231083,-45.6633415222168,-2.7591009091245837,100.0,0.0,-7.789987564086914,0.5455634568247927,20.89093780517578,-1.21664892762006
0,19,119,0.11000759811002675,-9.802265701767443,46.70606980167297,-49.36094216559071,100.0,-6.983170970006715,19.579632113847534,123,0.10258543982753979,0.0074221582824869625,-10.085470199584961,0.28320449781751833,48.17708206176758,-1.4710122600946107,-45.90510559082031,-3.4558365747703945,100.0,0.0,-7.643467426300049,0.6602964562933336,20.89093780517578,-1.311305691328247
0,20,120,0.11298960716985734,-9.748780374620388,48.286680651382035,-49.43821150785715,100.0,-6.810764725783365,19.75122065591258,124,0.10563731946761144,0.007352287702245899,-10.036629676818848,0.2878493021984596,49.34895706176758,-1.062276410385543,-46.26775360107422,-3.1704579067829286,100.0,0.0,-7.545787334442139,0.7350226086587739,20.89093780517578,-1.139717149263202
0,21,121,0.11719315254861741,-9.843500679593525,49.541859297941826,-50.125397431000216,100.0,-6.703919216944702,19.990042528113715,125,0.10912022792894635,0.00807292461967106,-9.841269493103027,-0.002231186490497805,50.26041793823242,-0.7185586402905955,-46.93260955810547,-3.1927878728947476,100.0,0.0,-7.350427150726318,0.6465079337816162,20.89093780517578,-0.900895277062066
0,22,122,0.12078696613298838,-9.77814629288865,51.1769500670583,-50.37987646644639,100.0,-6.598827943020851,19.83090750733719,126,0.11314245205393827,0.007644514079050105,-9.548229217529297,-0.2299170753593529,51.171875,0.005075067058299965,-47.778785705566406,-2.601090760879984,100.0,0.0,-7.057386875152588,0.45855893213173715,20.89093780517578,-1.0600302978385905
0,23,123,0.12323598212623788,-9.541226613351458,51.27567206866905,-51.15264491135814,100.0,-6.260551290478573,19.672479440128384,127,0.11669919205206436,0.006536790074173515,-9.30402946472168,-0.2371971486297788,52.21354293823242,-0.9378708695633691,-48.38319778442383,-2.7694471269343097,100.0,0.0,-6.862026691436768,0.6014754009581944,20.89093780517578,-1.2184583650473968
0,24,124,0.12555064587036313,-9.025003688228836,52.30556497467036,-51.33318059083637,100.0,-5.920628490385139,19.695332680298893,128,0.11999730721680607,0.005553338653557061,-8.913309097290039,-0.11169459093879652,53.515625,-1.2100600253296392,-48.745845794677734,-2.587334796158636,100.0,0.0,-6.666666507720947,0.7460380173358079,20.89093780517578,-1.195605124876888
0,25,125,0.12679157009443515,-8.724629464296715,53.48992810518275,-51.06166436026935,100.0,-5.835870059376617,19.825479195055184,129,0.12347201157896415,0.0033195585154709994,-8.522588729858398,-0.2020407344383166,54.81770706176758,-1.3277789565848295,-49.1689338684082,-1.892730491861144,100.0,0.0,-6.422466278076172,0.5865962186995546,20.89093780517578,-1.0654586101205972
0,26,126,0.1307154010836098,-8.413833005576345,55.35222420933347,-51.30226785244664,100.0,-5.658774203409319,19.61840544826723,130,0.12618218740062626,0.004533213682983539,-8.131868362426758,-0.28196464314958725,55.98958206176758,-0.637357852434107,-49.41069793701172,-1.8915699154349213,100.0,0.0,-6.129426002502441,0.4706517990931225,20.89093780517578,-1.2725323569085525
0,27,127,0.13429600265166064,-7.82964801153206,56.15552498409139,-52.04104407433997,100.0,-5.292861221792225,19.851415980288735,131,0.12943192053439606,0.004864082117264579,-7.887667655944824,0.05801964441276386,57.16145706176758,-1.005932077676185,-49.83378601074219,-2.2072580635977843,100.0,0.0,-5.885225772857666,0.5923645510654412,20.89093780517578,-1.0395218248870464
0,28,128,0.1352692365769004,-7.615954918804508,57.18432478768289,-51.782442387778374,100.0,-4.937835167399458,19.815255646274473,132,0.1323807904122722,0.0028884461646282167,-7.545787334442139,-0.0701675843623697,57.94270706176758,-0.7583822740846884,-50.37775802612305,-1.4046843616553275,100.0,0.0,-5.689865589141846,0.7520304217423881,20.89093780517578,-1.0756821589013086
0,29,129,0.1377939514198944,-7.602120895665309,58.0612481045371,-52.12469745260577,100.0,-4.845896975766864,19.67504015779408,133,0.13515109362907865,0.0026428577908157447,-7.399267196655273,-0.2028536990100358,58.72395706176758,-0.6627089572304783,-50.86128616333008,-1.2634112892756946,100.0,0.0,-5.494505405426025,0.648608429659161,20.89093780517578,-1.215897647381702
0,30,130,0.14000899066686368,-7.4364070793961705,58.42819534694398,-52.652921951111196,100.0,-4.772250845634545,19.70734975436876,134,0.13716042906103224,0.00284856160583144,-7.106226921081543,-0.33018015831462755,59.375,-0.9468046530560201,-51.16349411010742,-1.4894278410037742,100.0,0.0,-5.396825313568115,0.6245744679335701,20.89093780517578,-1.1835880508070211
0,31,131,0.14207463150114694,-7.047987008919104,59.15167679347056,-52.9296361516721,100.0,-4.695384172011532,19.771759816559186,135,0.1391971792810934,0.0028774522200535335,-6.422466278076172,-0.6255207308429318,60.15625,-1.004573206529443,-51.40525817871094,-1.5243779729611617,100.0,0.0,-5.05494499206543,0.3595608200538978,20.89093780517578,-1.1191779886165953
0,32,132,0.1430153638335036,-6.9402962454931085,59.73047261510557,-52.91695381938462,100.0,-4.560386734376106,19.90014917662787,136,0.1412668839119254,0.0017484799215781999,-5.689865589141846,-1.2504306563512628,61.06770706176758,-1.3372344466620092,-51.58658218383789,-1.3303716355467259,100.0,0.0,-4.664224624633789,0.10383789025768309,20.89093780517578,-0.9907886285479108
0,33,133,0.14399999369858696,-5.861509532227137,60.45166502139418,-52.84667226358418,100.0,-3.940623909994639,19.960977871146476,137,0.14255727993241962,0.0014427137661673362,-4.9572649002075195,-0.9042446320196174,61.84895706176758,-1.3972920403734008,-51.58658218383789,-1.2600900797462913,100.0,0.0,-4.078144073486328,0.13752016349168894,20.89093780517578,-0.9299599340293057
0,34,134,0.14646083389568332,-4.868924506602169,61.52566670442689,-53.06868810086238,100.0,-3.3194651488102216,19.907756315259256,138,0.14319040446445008,0.003270429431233235,-4.078144073486328,-0.7907804331158408,62.23958206176758,-0.7139153573406887,-51.58658218383789,-1.4821059170244908,100.0,0.0,-3.5409035682678223,0.22143841945760068,20.89093780517578,-0.9831814899165252
0,35,135,0.14641258460793377,-4.2697418006118495,62.42330564499873,-52.561073285446106,100.0,-2.782467578456854,19.804064866808673,139,0.14316316747387794,0.0032494171340558264,-2.9059829711914062,-1.3637588294204432,62.23958206176758,0.18372358323114923,-51.58658218383789,-0.9744911016082156,100.0,0.0,-2.9059829711914062,0.12351539273455225,20.89093780517578,-1.086872938367108
0,36,136,0.14598268437875164,-2.877293764575908,62.290312788044865,-52.5059926659508,100.0,-1.8610875407285445,20.13007275384244,140,0.14334622086330046,0.0026364635154511873,-1.5384615659713745,-1.3388321986045333,62.36979293823242,-0.07948015018755683,-51.58658218383789,-0.9194104821129088,100.0,0.0,-2.07570219039917,0.21461464967062538,20.89093780517578,-0.7608650513333401
0,37,137,0.14491457089946752,-1.6373387469758616,62.1919945106691,-52.22048300001193,100.0,-0.9351394320471206,20.10295847038356,141,0.14331308851950245,0.0016014823799650746,-0.3663003742694855,-1.271038372706376,62.36979293823242,-0.17779842756332442,-51.58658218383789,-0.6339008161740409,100.0,0.0,-1.2942613363265991,0.35912190427947854,20.89093780517578,-0.7879793347922224
0,38,138,0.14441606325306133,-0.4148239608937062,61.87403501458619,-52.244679461021256,100.0,-0.05631338938983371,20.126193601870394,142,0.14310180835057748,0.0013142549024838523,0.6593406796455383,-1.0741646405392444,62.36979293823242,-0.49575792364623084,-51.52614212036133,-0.7185373406599282,100.0,0.0,-0.6105006337165833,0.5541872443267495,20.89093780517578,-0.7647442033053871
0,39,139,0.14439218587395736,0.45074532806210643,62.430405097583694,-51.93453391805296,100.0,0.45348848037544764,20.09613898259209,143,0.14329551486407271,0.0010966710098846422,1.7338217496871948,-1.2830764216250885,62.5,-0.06959490241630562,-51.52614212036133,-0.40839179769163536,100.0,0.0,-0.02442002482712269,0.47790850520257033,20.89093780517578,-0.7947988225836902
0,40,140,0.14479792555075222,1.3574726762407925,62.89458132367573,-51.817627821778196,100.0,0.9029672524310318,19.889010679901805,144,0.14366964279335487,0.0011282827573973475,2.808302879333496,-1.4508302030927036,62.63020706176758,0.26437426190815216,-51.58658218383789,-0.23104563794030497,100.0,0.0,0.6105006337165833,0.29246661871444857,20.89093780517578,-1.0019271252739763
0,41,141,0.14456826254974967,2.522707169488711,62.86855253667698,-51.7642477065558,100.0,1.500522723043654,19.99079153518948,145,0.14386332047808897,0.0007049420716606913,3.7851037979125977,-1.2623966284238866,62.76041793823242,0.10813459844455764,-51.58658218383789,-0.17766552271790914,100.0,0.0,1.196581244468689,0.303941478574965,20.89093780517578,-0.9001462699863012
0,42,142,0.14655172762010618,3.5217944124978726,63.04271003072224,-52.33178029017647,100.0,2.061830061375516,19.85785698650778,146,0.1436271679936423,0.002924559626463874,4.615384578704834,-1.0935901662069614,62.63020706176758,0.4125029689546622,-51.58658218383789,-0.7451981063385773,100.0,0.0,1.6361416578292847,0.42568840354623116,20.89093780517578,-1.033080818668001
0,43,143,0.14525785958086798,4.485601734817161,62.90590845457043,-51.98704949118703,100.0,2.6153229132882263,20.016365750988786,147,0.1436090933621348,0.0016487662187331942,5.494505405426025,-1.0089036706088645,62.63020706176758,0.27570139280285133,-51.58658218383789,-0.40046730734913893,100.0,0.0,2.07570219039917,0.5396207228890564,20.89093780517578,-0.874572054186995
0,44,144,0.14456385258017054,5.1007183890036245,62.572569350366216,-51.94624810610104,100.0,2.9213950508160162,19.890545064654887,148,0.143375033713253,0.001188818866917546,6.1782660484313965,-1.077547659427772,62.5,0.0725693503662157,-51.58658218383789,-0.3596659222631473,100.0,0.0,2.4664225578308105,0.4549724929852057,20.89093780517578,-1.000392740520894
0,45,145,0.14295864345296677,5.852688810777719,61.77610141784941,-51.858857905420386,100.0,3.0401715648172916,19.854771168282138,149,0.1424858027335299,0.00047284071943687334,6.959706783294678,-1.1070179725169584,61.97916793823242,-0.2030665203830111,-51.58658218383789,-0.2722757215824956,100.0,0.0,2.857142925262451,0.1830286395548404,20.89093780517578,-1.0361666368936433
0,46,146,0.1431526566388026,6.66938128227325,61.50801709966361,-52.07971625659686,100.0,3.571158097912749,19.61257592278682,150,0.14093166009269448,0.002220996546108134,7.838827610015869,-1.1694463277426195,61.06770706176758,0.4403100378960332,-51.58658218383789,-0.4931340727589699,100.0,0.0,3.394383430480957,0.17677466743179204,20.89093780517578,-1.2783618823889604
0,47,147,0.14079813396680788,7.561238801582401,60.53887326486954,-51.84959801660655,100.0,4.249069164263304,20.33905141088681,151,0.1384551688419371,0.002342965124870783,9.4993896484375,-1.9381508468550992,59.63541793823242,0.9034553266371148,-51.58658218383789,-0.2630158327686587,100.0,0.0,4.859584808349609,-0.6105156440863055,20.89093780517578,-0.5518863942889709
0,48,148,0.13658232230217673,8.718580643922465,58.89059670988978,-51.38389563003441,100.0,4.899584913362681,19.94180374463946,152,0.13806061862371158,-0.0014782963215348444,8.424908638000488,0.2936720059219766,59.50520706176758,-0.6146103518778006,-51.52614212036133,0.14224649032691872,100.0,0.0,4.664224624633789,0.23536028872889236,20.89093780517578,-0.9491340605363199
0,49,149,0.13443476905798668,9.510531751207727,58.19443520617006,-51.06658724868967,100.0,5.257042243518347,19.714404514489036,153,0.13784386204553573,-0.003409092987549045,7.692307472229004,1.8182242789787235,59.375,-1.1805647938299373,-51.52614212036133,0.45955487167165643,100.0,0.0,4.566544532775879,0.6904977107424681,20.89093780517578,-1.176533290686745
1,0,100,0.02171717191566787,-12.29490600174534,33.34772610640289,-22.600165368817017,100.0,-10.491018952328572,19.80039711895816,104,0.019167822784815824,0.002549349130852044,-12.332112312316895,0.03720631057155366,31.77083396911621,1.576892137286677,-22.39347267150879,-0.20669269730822748,100.0,0.0,-11.69719123840332,1.2061722860747484,20.89093780517578,-1.0905406862176221
1,1,101,0.022258198409239205,-12.035855471574294,33.493752400452124,-22.773990129646787,100.0,-10.498523434989837,19.781210490056864,105,0.023199394342212673,-0.0009411959329734682,-11.99023151397705,-0.04562395759724325,33.33333206176758,0.16042033868454553,-23.360532760620117,0.5865426309733301,100.0,0.0,-11.20879077911377,0.7102673441239329,20.967741012573242,-1.186530522516378
1,2,102,0.028416004950171853,-11.627206280346403,34.16214072378042,-25.359363947428513,100.0,-10.136332338252304,19.65084461510995,106,0.0284025977541211,1.3407196050752024e-05,-11.79487133026123,0.16766504991482734,34.50520706176758,-0.34306633798716035,-25.113327026367188,-0.24603692106132513,100.0,0.0,-10.818070411682129,0.6817380734298251,20.89093780517578,-1.2400931900658314
1,3,103,0.03750391027920609,-11.481914117282749,34.931334418120734,-29.05562076139412,100.0,-9.75980747725542,19.552115480608958,107,0.03304593794858847,0.004457972330617621,-11.550671577453613,0.0687574601708647,35.15625,-0.22491558187926586,-26.86612319946289,-2.18949756193123,100.0,0.0,-10.476190567016602,0.716383089761182,20.89093780517578,-1.3388223245668236
1,4,104,0.044353957801335685,-11.469331555098835,35.88750194660741,-31.421851022224157,100.0,-9.600626526881173,19.872139267105712,108,0.03725036715907444,0.007103590642261244,-11.452991485595703,-0.016340069503131716,35.67708206176758,0.21041988483982976,-28.43759536743164,-2.9842556547925163,100.0,0.0,-10.231989860534668,0.6313633336534945,20.89093780517578,-1.0187985380700688
1,5,105,0.04855231438084812,-11.363258441806595,36.522183105033875,-32.78582692852252,100.0,-9.287726947540206,19.266779018763508,109,0.04232622321392414,0.006226091166923985,-11.452991485595703,0.08973304378910818,36.328125,0.194058105033875,-30.250831604003906,-2.5349953245186114,100.0,0.0,-9.98779010772705,0.7000631601868452,20.89093780517578,-1.6241587864122735
1,6,106,0.05318023517454572,-11.182139197805082,36.932267901076685,-34.43397281777163,100.0,-9.12852667942437,19.44979247604186,110,0.048010957104501394,0.005169278070044324,-11.452991485595703,0.2708522877906212,36.71875,0.21351790107668478,-32.42671585083008,-2.0072569669415543,100.0,0.0,-9.645909309387207,0.517382629962837,20.89093780517578,-1.4411453291339207
1,7,107,0.058510043285058114,-11.345674754734251,37.43137389093308,-36.26200062120078,100.0,-8.964040709252686,19.803823911573375,111,0.052811712338465204,0.00569833094659291,-11.40415096282959,0.05847620809533893,36.71875,0.7126238909330809,-34.4212760925293,-1.8407245286714797,100.0,0.0,-9.255188941955566,0.2911482327028807,20.89093780517578,-1.0871138936024067
1,8,108,0.06450980942552939,-11.060284085950032,37.818511153808274,-38.377106412786866,100.0,-8.334619014076505,19.756031804549462,112,0.0578593347354035,0.00665047469012589,-11.30647087097168,0.24618678502164748,36.97916793823242,0.8393432155758518,-36.294952392578125,-2.0821540202087405,100.0,0.0,-8.962148666381836,0.6275296523053306,20.89093780517578,-1.1349060006263194
1,9,109,0.06912226900865205,-10.850740822649621,37.77144681067926,-40.18247749752103,100.0,-8.076175228383674,19.716718594012942,113,0.06259721825087154,0.0065250507577805095,-11.20879077911377,0.35804995646414817,36.97916793823242,0.7922788724468361,-38.16863250732422,-2.0138449901968087,100.0,0.0,-8.669108390808105,0.5929331624244316,20.89093780517578,-1.1742192111628391
1,10,110,0.07373349363282286,-10.896741922515066,38.28988205046523,-41.59546079376858,100.0,-7.91056422973752,20.045614534126397,114,0.06817265156576272,0.0055608420670601455,-11.062271118164062,0.16552919564899682,37.890625,0.39925705046523063,-39.7401008605957,-1.8553599331728776,100.0,0.0,-8.473748207092285,0.5631839773547656,20.89093780517578,-0.8453232710493843
1,11,111,0.07819529181231183,-10.738788862984475,38.29078090819594,-43.25460994596007,100.0,-7.775833100968291,20.023305716397903,115,0.07312140873270795,0.00507388307960388,-10.866910934448242,0.12812207146376764,39.32291793823242,-1.0321370300364805,-40.70716094970703,-2.5474489962530384,100.0,0.0,-8.327228546142578,0.5513954451742871,20.89093780517578,-0.8676320887778779
1,12,112,0.08460599432873878,-10.59923869724507,39.927577983513096,-44.56862103553374,100.0,-7.715248063881566,20.2177179475197,116,0.0779637186811358,0.006642275647602974,-10.671550750732422,0.07231205348735159,40.75520706176758,-0.827629078254482,-41.6137809753418,-2.954840060191941,100.0,0.0,-8.180707931518555,0.465459867636989,20.89093780517578,-0.6732198576560826
1,13,113,0.0917966841486842,-10.287757049494884,42.0378102812925,-45.84119840965102,100.0,-7.455021526607768,19.79706238942813,117,0.08291126160280446,0.008885422545879734,-10.476190567016602,0.18843351752171777,42.31770706176758,-0.2798967804750774,-42.459957122802734,-3.3812412868482866,100.0,0.0,-8.083027839660645,0.6280063130528761,20.89093780517578,-1.0938754157476502
1,14,114,0.09504806717055611,-10.283847885636066,42.97675097284686,-46.41704060028596,100.0,-7.3380829577348585,20.080642833167275,118,0.08818086948365204,0.006867197686904067,-10.280830383300781,-0.0030175023352843056,43.75,-0.7732490271531418,-43.487457275390625,-2.929583324895333,100.0,0.0,-7.936507701873779,0.5984247441389208,20.89093780517578,-0.8102949720085064
1,15,115,0.09829750828557035,-10.103815883731453,44.03171667732824,-46.91622791658501,100.0,-7.232373516080146,19.570257591296862,119,0.09322203192245365,0.005075476363116699,-10.183150291442871,0.07933440771141775,44.921875,-0.8901583226717591,-44.575401306152344,-2.3408266104326643,100.0,0.0,-7.741147518157959,0.5087740020778133,20.89093780517578,-1.3206802138789193
1,16,116,0.1011446538514651,-9.842559724410705,44.9932811609184,-47.329264685528415,100.0,-7.03107161000884,19.75768780350149,120,0.0970031522855028,0.004141501565962297,-10.036629676818848,0.1940699524081424,45.83333206176758,-0.8400509008491781,-45.36113739013672,-1.968127295391696,100.0,0.0,-7.594627380371094,0.563555770362254,20.89093780517578,-1.1332500016742912
1,17,117,0.10580632970853501,-9.79706355034547,45.75137624751591,-48.492180968970644,100.0,-6.75675967943898,19.867332664794024,121,0.10073520181649631,0.0050711278920387015,-9.841269493103027,0.04420594275755718,47.00520706176758,-1.2538308142516712,-45.96554946899414,-2.526631499976503,100.0,0.0,-7.399267196655273,0.6425075172162931,20.967741012573242,-1.1004083477792186
1,18,118,0.10904073600160345,-9.736822599127576,46.80778164785411,-48.97117301078487,100.0,-6.718739604313619,19.853395904910858,122,0.10440592122829524,0.00463481477330821,-9.743589401245117,0.006766802117541104,48.4375,-1.6297183521458933,-46.38863754272461,-2.5825354680602572,100.0,0.0,-7.155066967010498,0.4363273626968791,20.89093780517578,-1.037541900264923
1,19,119,0.11228022048286179,-9.458003516038419,47.560681641465614,-49.63410174062315,100.0,-6.434514912631014,19.823926625001324,123,0.1073835113104808,0.0048967091723809975,-9.59706974029541,0.13906622425699133,49.86979293823242,-2.309111296766808,-46.56996154785156,-3.064140192771589,100.0,0.0,-6.959706783294678,0.5251918706636634,20.89093780517578,-1.0670111801744575
1,20,120,0.11507226750555383,-9.334212697984809,49.30456847447141,-49.55170587812219,100.0,-6.176538432306157,20.00765953824168,124,0.1096057927453204,0.005466474760233431,-9.4993896484375,0.16517695045269143,51.171875,-1.8673065255285906,-46.56996154785156,-2.9817443302706295,100.0,0.0,-6.715506553649902,0.5389681213437454,20.89093780517578,-0.8832782669341022
1,21,121,0.11903217402031187,-9.325486447613336,51.03192927487732,-49.87946378677422,100.0,-5.98895580233317,20.243738839769346,125,0.11177506076309979,0.0072571132572120806,-9.30402946472168,-0.02145698289165665,52.34375,-1.3118207251226792,-46.630401611328125,-3.2490621754460918,100.0,0.0,-6.471306324005127,0.4823505216719566,20.89093780517578,-0.6471989654064352
1,22,122,0.12147205144210946,-9.141233832290897,52.6232540516902,-49.77600810770011,100.0,-5.767867009519552,20.06914744991346,126,0.11398233247248582,0.007489718969623638,-8.913309097290039,-0.2279247350008582,53.64583206176758,-1.0225780100773747,-46.630401611328125,-3.1456064963719825,100.0,0.0,-6.1782660484313965,0.41039903891184437,20.89093780517578,-0.8217903552623227
1,23,123,0.12551653167046073,-9.00289643225854,53.55311475667666,-50.60337488623144,100.0,-5.35121000031686,19.89816015935536,127,0.11595933235627864,0.009557199314182085,-8.522588729858398,-0.4803077024001414,54.81770706176758,-1.2645923050909147,-46.630401611328125,-3.9729732749033175,100.0,0.0,-5.836385726928711,0.4851757266118506,20.89093780517578,-0.9927776458204214
