episode_idx,step_idx,chunk_index,raw_chunk_id,policy_action_fk_z,processed_action_fk_z,robot_action_to_send_fk_z,sent_action_fk_z,actual_observation_state_fk_z
0,35,0,0,0.24600786841061986,0.24600786841061986,0.24600786841061986,0.24600786841061986,0.03139307538635161
0,36,0,0,0.24424140148765414,0.24424140148765414,0.24424140148765414,0.24424140148765414,0.030756150727033568
0,37,0,0,0.2410624795048834,0.2410624795048834,0.2410624795048834,0.2410624795048834,0.028367987376160128
0,38,0,0,0.23720074141858244,0.23720074141858244,0.23720074141858244,0.23720074141858244,0.024942950770269312
0,39,0,0,0.23448036508740688,0.23448036508740688,0.23448036508740688,0.23448036508740688,0.02128600750130577
0,40,0,0,0.23092395708309968,0.23092395708309968,0.23092395708309968,0.23092395708309968,0.017605079035122248
0,41,0,0,0.2283119748727364,0.2283119748727364,0.2283119748727364,0.2283119748727364,0.013718825262326886
0,42,0,0,0.2273555858107023,0.2273555858107023,0.2273555858107023,0.2273555858107023,0.010637484320785845
0,43,0,0,0.22650876852211932,0.22650876852211932,0.22650876852211932,0.22650876852211932,0.007797962480284901
0,44,0,0,0.22590060148736862,0.22590060148736862,0.22590060148736862,0.22590060148736862,0.006532652173097425
0,45,0,0,0.22444554703609831,0.22444554703609831,0.22444554703609831,0.22444554703609831,0.005847885571801437
0,46,0,0,0.2238690358052147,0.2238690358052147,0.2238690358052147,0.2238690358052147,0.005445918522089643
0,47,0,0,0.22398096203615006,0.22398096203615006,0.22398096203615006,0.22398096203615006,0.005173382619891517
0,48,0,0,0.2240649689197364,0.2240649689197364,0.2240649689197364,0.2240649689197364,0.00490246763352431
0,49,0,0,0.2253642659834104,0.2253642659834104,0.2253642659834104,0.2253642659834104,0.0046330770968190105
0,50,1,1,0.22399437428968766,0.22399437428968766,0.22399437428968766,0.22399437428968766,0.004543619167075241
0,51,1,1,0.22418252543675948,0.22418252543675948,0.22418252543675948,0.22418252543675948,0.004688299757433942
0,52,1,1,0.22355231782180143,0.22355231782180143,0.22355231782180143,0.22355231782180143,0.004743396207236433
0,53,1,1,0.22332631857321775,0.22332631857321775,0.22332631857321775,0.22332631857321775,0.004639978138307396
0,54,1,1,0.22370115561627657,0.22370115561627657,0.22370115561627657,0.22370115561627657,0.00427160021936486
0,55,1,1,0.2241120050845849,0.2241120050845849,0.2241120050845849,0.2241120050845849,0.00420414164616012
0,56,1,1,0.22482489807185013,0.22482489807185013,0.22482489807185013,0.22482489807185013,0.004824699411093578
0,57,1,1,0.22476726813601178,0.22476726813601178,0.22476726813601178,0.22476726813601178,0.004983589905093455
0,58,1,1,0.22445657731556665,0.22445657731556665,0.22445657731556665,0.22445657731556665,0.005266609221932672
0,59,1,1,0.2252149613132588,0.2252149613132588,0.2252149613132588,0.2252149613132588,0.005266609221932672
0,60,1,1,0.22530253888976065,0.22530253888976065,0.22530253888976065,0.22530253888976065,0.005266609221932714
0,61,1,1,0.2256819335600533,0.2256819335600533,0.2256819335600533,0.2256819335600533,0.005550018206397167
0,62,1,1,0.2261791093493491,0.2261791093493491,0.2261791093493491,0.2261791093493491,0.005602351780337397
0,63,1,1,0.22714557793108325,0.22714557793108325,0.22714557793108325,0.22714557793108325,0.005743969131614235
0,64,1,1,0.22903304665126709,0.22903304665126709,0.22903304665126709,0.22903304665126709,0.005743969131614235
0,65,1,1,0.23197441320284248,0.23197441320284248,0.23197441320284248,0.23197441320284248,0.005885527955352618
0,66,1,1,0.23361135196511576,0.23361135196511576,0.23361135196511576,0.23361135196511576,0.006453039649203712
0,67,1,1,0.2363751350226136,0.2363751350226136,0.2363751350226136,0.2363751350226136,0.0068792549056821695
0,68,1,1,0.2390821907869984,0.2390821907869984,0.2390821907869984,0.2390821907869984,0.007397543681986585
0,69,1,1,0.24276197348991974,0.24276197348991974,0.24276197348991974,0.24276197348991974,0.007908965836690277
0,70,1,1,0.24529487379732895,0.24529487379732895,0.24529487379732895,0.24529487379732895,0.009082216633899423
0,71,1,1,0.24730488500081482,0.24730488500081482,0.24730488500081482,0.24730488500081482,0.011057272186383485
0,72,1,1,0.2510094630739509,0.2510094630739509,0.2510094630739509,0.2510094630739509,0.013554962354735384
0,73,1,1,0.2551553795659956,0.2551553795659956,0.2551553795659956,0.2551553795659956,0.01668529382054805
0,74,1,1,0.25918325143685156,0.25918325143685156,0.25918325143685156,0.25918325143685156,0.020741581033498907
0,75,1,1,0.26313546487251377,0.26313546487251377,0.26313546487251377,0.26313546487251377,0.02495546149053046
0,76,1,1,0.26614101640730153,0.26614101640730153,0.26614101640730153,0.26614101640730153,0.02954873938258354
0,77,1,1,0.26723111503229585,0.26723111503229585,0.26723111503229585,0.26723111503229585,0.03473586878753693
0,78,1,1,0.26903858088106203,0.26903858088106203,0.26903858088106203,0.26903858088106203,0.040287882057436566
0,79,1,1,0.2705885755193923,0.2705885755193923,0.2705885755193923,0.2705885755193923,0.04509126236988592
0,80,1,1,0.2719637290005188,0.2719637290005188,0.2719637290005188,0.2719637290005188,0.04995943156471695
0,81,1,1,0.2736961027500878,0.2736961027500878,0.2736961027500878,0.2736961027500878,0.05448801339672244
0,82,1,1,0.27407938797454956,0.27407938797454956,0.27407938797454956,0.27407938797454956,0.05817762239334471
0,83,1,1,0.27463236065568747,0.27463236065568747,0.27463236065568747,0.27463236065568747,0.06285378491832355
0,84,1,1,0.275189078031384,0.275189078031384,0.275189078031384,0.275189078031384,0.06708033967555765
0,85,1,1,0.2760177638027967,0.2760177638027967,0.2760177638027967,0.2760177638027967,0.07209106699878581
0,86,1,1,0.2761559283304085,0.2761559283304085,0.2761559283304085,0.2761559283304085,0.07663214213275135
0,87,1,1,0.27616574805133065,0.27616574805133065,0.27616574805133065,0.27616574805133065,0.08096066068846344
0,88,1,1,0.27623813754991877,0.27623813754991877,0.27623813754991877,0.27623813754991877,0.0855899959953553
0,89,1,1,0.27595035746390295,0.27595035746390295,0.27595035746390295,0.27595035746390295,0.08942469560389263
0,90,1,1,0.2759399151377501,0.2759399151377501,0.2759399151377501,0.2759399151377501,0.09264501238259161
0,91,1,1,0.27625266096723,0.27625266096723,0.27625266096723,0.27625266096723,0.09518552913983151
0,92,1,1,0.2761309694343085,0.2761309694343085,0.2761309694343085,0.2761309694343085,0.09771386734106446
0,93,1,1,0.2762511859053323,0.2762511859053323,0.2762511859053323,0.2762511859053323,0.099813381026277
0,94,1,1,0.27587791327173405,0.27587791327173405,0.27587791327173405,0.27587791327173405,0.10183109946408896
0,95,1,1,0.2758450347523228,0.2758450347523228,0.2758450347523228,0.2758450347523228,0.10287448826994319
0,96,1,1,0.2754233961939328,0.2754233961939328,0.2754233961939328,0.2754233961939328,0.10433522971084588
0,97,1,1,0.2754675050024062,0.2754675050024062,0.2754675050024062,0.2754675050024062,0.10600174089289413
0,98,1,1,0.27513151631585253,0.27513151631585253,0.27513151631585253,0.27513151631585253,0.10724543129148813
0,99,1,1,0.27476258045321006,0.27476258045321006,0.27476258045321006,0.27476258045321006,0.10848662756807392
0,100,2,2,0.272923179186795,0.272923179186795,0.272923179186795,0.272923179186795,0.10951584771332096
0,101,2,2,0.2718930839140143,0.2718930839140143,0.2718930839140143,0.2718930839140143,0.12269739529379742
0,102,2,2,0.27082372210540906,0.27082372210540906,0.27082372210540906,0.27082372210540906,0.12302231199715855
0,103,2,2,0.2708336228880495,0.2708336228880495,0.2708336228880495,0.2708336228880495,0.12305259837263748
0,104,2,2,0.2714506329729799,0.2714506329729799,0.2714506329729799,0.2714506329729799,0.12304700556742967
0,105,2,2,0.27092462860019034,0.27092462860019034,0.27092462860019034,0.27092462860019034,0.12345879055314252
0,106,2,2,0.2704522284836459,0.2704522284836459,0.2704522284836459,0.2704522284836459,0.12408044196792062
0,107,2,2,0.2708177578036581,0.2708177578036581,0.2708177578036581,0.2708177578036581,0.1253287323103319
0,108,2,2,0.271107777877546,0.271107777877546,0.271107777877546,0.271107777877546,0.12678274369242395
0,109,2,2,0.27168747978418956,0.27168747978418956,0.27168747978418956,0.27168747978418956,0.12843854696598156
0,110,2,2,0.2719435068576145,0.2719435068576145,0.2719435068576145,0.2719435068576145,0.1296452741503717
0,111,2,2,0.27225666238375595,0.27225666238375595,0.27225666238375595,0.27225666238375595,0.13061518966463015
0,112,2,2,0.27261923798643634,0.27261923798643634,0.27261923798643634,0.27261923798643634,0.13060187308411436
0,113,2,2,0.2721401782242779,0.2721401782242779,0.2721401782242779,0.2721401782242779,0.13097819330684535
0,114,2,2,0.2722325587996781,0.2722325587996781,0.2722325587996781,0.2722325587996781,0.13096682053443492
0,115,2,2,0.2719479418062313,0.2719479418062313,0.2719479418062313,0.2719479418062313,0.1313721646640384
0,116,2,2,0.27167152968977737,0.27167152968977737,0.27167152968977737,0.27167152968977737,0.13177709126203274
0,117,2,2,0.27187671049421197,0.27187671049421197,0.27187671049421197,0.27187671049421197,0.131765755698062
0,118,2,2,0.2716945048375341,0.2716945048375341,0.2716945048375341,0.2716945048375341,0.13172762584093756
0,119,2,2,0.27118358517470514,0.27118358517470514,0.27118358517470514,0.27118358517470514,0.13150724736804387
0,120,2,2,0.27104616059983927,0.27104616059983927,0.27104616059983927,0.27104616059983927,0.13045285016048908
0,121,2,2,0.27021445669012933,0.27021445669012933,0.27021445669012933,0.27021445669012933,0.12898154692629954
0,122,2,2,0.26966900100675356,0.26966900100675356,0.26966900100675356,0.26966900100675356,0.12729501748680846
0,123,2,2,0.26951249441629077,0.26951249441629077,0.26951249441629077,0.26951249441629077,0.12584164043574622
0,124,2,2,0.2697271653185396,0.2697271653185396,0.2697271653185396,0.2697271653185396,0.12519998400928192
0,125,2,2,0.2697551243238556,0.2697551243238556,0.2697551243238556,0.2697551243238556,0.12455589672314735
0,126,2,2,0.2695276146493766,0.2695276146493766,0.2695276146493766,0.2695276146493766,0.12303664292365998
0,127,2,2,0.2699566789933134,0.2699566789933134,0.2699566789933134,0.2699566789933134,0.12151314307590268
0,128,2,2,0.2699447617132934,0.2699447617132934,0.2699447617132934,0.2699447617132934,0.11963196632239151
0,129,2,2,0.26993382914938335,0.26993382914938335,0.26993382914938335,0.26993382914938335,0.1175355660763997
0,130,2,2,0.27008949734339727,0.27008949734339727,0.27008949734339727,0.27008949734339727,0.11561041350883156
0,131,2,2,0.2698925934431706,0.2698925934431706,0.2698925934431706,0.2698925934431706,0.11368084741572508
0,132,2,2,0.2697552402012587,0.2697552402012587,0.2697552402012587,0.2697552402012587,0.11110057836058032
0,133,2,2,0.2700139552686743,0.2700139552686743,0.2700139552686743,0.2700139552686743,0.10846874647702581
0,134,2,2,0.2702226392505456,0.2702226392505456,0.2702226392505456,0.2702226392505456,0.10651892852384538
0,135,2,2,0.27063293430511426,0.27063293430511426,0.27063293430511426,0.27063293430511426,0.10395495579586753
0,136,2,2,0.2713840699781536,0.2713840699781536,0.2713840699781536,0.2713840699781536,0.10155446661625875
0,137,2,2,0.2714139019094333,0.2714139019094333,0.2714139019094333,0.2714139019094333,0.09936708919336068
0,138,2,2,0.2706298269471229,0.2706298269471229,0.2706298269471229,0.2706298269471229,0.0971743327384478
0,139,2,2,0.27023365990056475,0.27023365990056475,0.27023365990056475,0.27023365990056475,0.09541247591153111
0,140,2,2,0.26972916370764255,0.26972916370764255,0.26972916370764255,0.26972916370764255,0.09337593563636179
0,141,2,2,0.27035226373997895,0.27035226373997895,0.27035226373997895,0.27035226373997895,0.09077612354294362
0,142,2,2,0.27101605771984993,0.27101605771984993,0.27101605771984993,0.27101605771984993,0.0885653485641893
0,143,2,2,0.27192885928990107,0.27192885928990107,0.27192885928990107,0.27192885928990107,0.08635060555690999
0,144,2,2,0.27156418998230863,0.27156418998230863,0.27156418998230863,0.27156418998230863,0.08524182995837384
0,145,2,2,0.27362928838717554,0.27362928838717554,0.27362928838717554,0.27362928838717554,0.08413088936950876
0,146,2,2,0.2742145378279796,0.2742145378279796,0.2742145378279796,0.2742145378279796,0.0830191187132964
0,147,2,2,0.27581876738976446,0.27581876738976446,0.27581876738976446,0.27581876738976446,0.08251644651205217
0,148,2,2,0.27562384415110097,0.27562384415110097,0.27562384415110097,0.27562384415110097,0.0810189690052058
0,149,2,2,0.275482190265817,0.275482190265817,0.275482190265817,0.275482190265817,0.07917875784753364
0,150,3,3,0.2824270726883325,0.2824270726883325,0.2824270726883325,0.2824270726883325,0.07723156465869926
0,151,3,3,0.28186197022116727,0.28186197022116727,0.28186197022116727,0.28186197022116727,0.07410429593648968
0,152,3,3,0.28183213369861604,0.28183213369861604,0.28183213369861604,0.28183213369861604,0.075219051979425
0,153,3,3,0.2827574384565881,0.2827574384565881,0.2827574384565881,0.2827574384565881,0.07544524442375308
0,154,3,3,0.2835387390987665,0.2835387390987665,0.2835387390987665,0.2835387390987665,0.07560849240578905
0,155,3,3,0.2828740430974195,0.2828740430974195,0.2828740430974195,0.2828740430974195,0.07560849240578901
0,156,3,3,0.2834335103250122,0.2834335103250122,0.2834335103250122,0.2834335103250122,0.0752237659694156
0,157,3,3,0.28313416869661906,0.28313416869661906,0.28313416869661906,0.28313416869661906,0.07477721015098235
0,158,3,3,0.28340599769582653,0.28340599769582653,0.28340599769582653,0.28340599769582653,0.07366334422315116
0,159,3,3,0.28340685413489225,0.28340685413489225,0.28340685413489225,0.28340685413489225,0.0727718501402716
0,160,3,3,0.2814350855057768,0.2814350855057768,0.2814350855057768,0.2814350855057768,0.07209842095009047
0,161,3,3,0.2810265339647158,0.2810265339647158,0.2810265339647158,0.2810265339647158,0.07047039714646076
0,162,3,3,0.2806586460683368,0.2806586460683368,0.2806586460683368,0.2806586460683368,0.06868075388180499
0,163,3,3,0.2803188071892833,0.2803188071892833,0.2803188071892833,0.2803188071892833,0.06673322470444867
0,164,3,3,0.2800649760968154,0.2800649760968154,0.2800649760968154,0.2800649760968154,0.06583754193225544
0,165,3,3,0.2797251513001559,0.2797251513001559,0.2797251513001559,0.2797251513001559,0.06516620627858385
0,166,3,3,0.2798491755520927,0.2798491755520927,0.2798491755520927,0.2798491755520927,0.06449161534324753
0,167,3,3,0.27868213849762746,0.27868213849762746,0.27868213849762746,0.27868213849762746,0.06442186318497276
0,168,3,3,0.2779394368309432,0.2779394368309432,0.2779394368309432,0.2779394368309432,0.06396946620535865
0,169,3,3,0.2777820599886315,0.2777820599886315,0.2777820599886315,0.2777820599886315,0.06313925566862919
0,170,3,3,0.27656714050690184,0.27656714050690184,0.27656714050690184,0.27656714050690184,0.062243159841131615
0,171,3,3,0.27675782663974824,0.27675782663974824,0.27675782663974824,0.27675782663974824,0.06201861174858368
0,172,3,3,0.27620360510930037,0.27620360510930037,0.27620360510930037,0.27620360510930037,0.061571540499865955
0,173,3,3,0.2757539574796416,0.2757539574796416,0.2757539574796416,0.2757539574796416,0.06157154049986596
0,174,3,3,0.2754059929809395,0.2754059929809395,0.2754059929809395,0.2754059929809395,0.061347992884500095
0,175,3,3,0.27598164860615454,0.27598164860615454,0.27598164860615454,0.27598164860615454,0.061347992884500116
0,176,3,3,0.2756746612018089,0.2756746612018089,0.2756746612018089,0.2756746612018089,0.06112444202617042
0,177,3,3,0.27684369272038545,0.27684369272038545,0.27684369272038545,0.27684369272038545,0.06089987452923474
0,178,3,3,0.27656174840309433,0.27656174840309433,0.27656174840309433,0.27656174840309433,0.060674303002202404
0,179,3,3,0.2774273385515669,0.2774273385515669,0.2774273385515669,0.2774273385515669,0.06067330027293714
0,180,3,3,0.27733287225344366,0.27733287225344366,0.27733287225344366,0.27733287225344366,0.06067330027293711
0,181,3,3,0.27764234139753446,0.27764234139753446,0.27764234139753446,0.27764234139753446,0.06067330027293715
0,182,3,3,0.27823253912670154,0.27823253912670154,0.27823253912670154,0.27823253912670154,0.060672298266259014
0,183,3,3,0.2787453951281897,0.2787453951281897,0.2787453951281897,0.2787453951281897,0.06066929643247134
0,184,3,3,0.2789223317679497,0.2789223317679497,0.2789223317679497,0.2789223317679497,0.0606663009520348
0,185,3,3,0.28005155448618846,0.28005155448618846,0.28005155448618846,0.28005155448618846,0.06066331186397356
0,186,3,3,0.28001877676528786,0.28001877676528786,0.28001877676528786,0.28001877676528786,0.06066231690790946
0,187,3,3,0.28070452177361604,0.28070452177361604,0.28070452177361604,0.28070452177361604,0.06066231690790952
0,188,3,3,0.2828045642125397,0.2828045642125397,0.2828045642125397,0.2828045642125397,0.060884852050907684
0,189,3,3,0.28341299347198307,0.28341299347198307,0.28341299347198307,0.28341299347198307,0.061108375499824945
0,190,3,3,0.2850792604616774,0.2850792604616774,0.2850792604616774,0.2850792604616774,0.06200239777866147
0,191,3,3,0.2861880102615875,0.2861880102615875,0.2861880102615875,0.2861880102615875,0.06379213027336067
0,192,3,3,0.2874656948949422,0.2874656948949422,0.2874656948949422,0.2874656948949422,0.06580780922533029
0,193,3,3,0.2882287831341925,0.2882287831341925,0.2882287831341925,0.2882287831341925,0.06983774098290235
0,194,3,3,0.2891979260888615,0.2891979260888615,0.2891979260888615,0.2891979260888615,0.07437543246591424
0,195,3,3,0.28988791905933986,0.28988791905933986,0.28988791905933986,0.28988791905933986,0.07841765422801272
0,196,3,3,0.289279070145792,0.289279070145792,0.289279070145792,0.289279070145792,0.0820391751761696
0,197,3,3,0.2888516768682007,0.2888516768682007,0.2888516768682007,0.2888516768682007,0.08558888526771571
0,198,3,3,0.28797693311922623,0.28797693311922623,0.28797693311922623,0.28797693311922623,0.08659736045225759
0,199,3,3,0.287957096974907,0.287957096974907,0.287957096974907,0.287957096974907,0.0857840695266681
0,200,4,4,0.2884527813874611,0.2884527813874611,0.2884527813874611,0.2884527813874611,0.08300350969346777
0,201,4,4,0.28756085559967043,0.28756085559967043,0.28756085559967043,0.28756085559967043,0.07580695949672067
0,202,4,4,0.2870605083464643,0.2870605083464643,0.2870605083464643,0.2870605083464643,0.07726651151072067
0,203,4,4,0.28676655114263927,0.28676655114263927,0.28676655114263927,0.28676655114263927,0.07762820507945205
0,204,4,4,0.2851058000794087,0.2851058000794087,0.2851058000794087,0.2851058000794087,0.07663026681266286
0,205,4,4,0.28505319918235467,0.28505319918235467,0.28505319918235467,0.28505319918235467,0.07534180543854438
0,206,4,4,0.28360454747351505,0.28360454747351505,0.28360454747351505,0.28360454747351505,0.07387499053344485
0,207,4,4,0.28238058500374974,0.28238058500374974,0.28238058500374974,0.28238058500374974,0.07298730200091749
0,208,4,4,0.28053338571814784,0.28053338571814784,0.28053338571814784,0.28053338571814784,0.07089186630591773
0,209,4,4,0.27888368220790366,0.27888368220790366,0.27888368220790366,0.27888368220790366,0.06887625323552089
0,210,4,4,0.27674848704912336,0.27674848704912336,0.27674848704912336,0.27674848704912336,0.06585536903985056
0,211,4,4,0.2749553067535429,0.2749553067535429,0.2749553067535429,0.2749553067535429,0.06340268809140474
0,212,4,4,0.27305734896827394,0.27305734896827394,0.27305734896827394,0.27305734896827394,0.06086649004240275
0,213,4,4,0.2708781704980732,0.2708781704980732,0.2708781704980732,0.2708781704980732,0.05830832980759505
0,214,4,4,0.26907183458580153,0.26907183458580153,0.26907183458580153,0.26907183458580153,0.054576286591749554
0,215,4,4,0.26698144686961783,0.26698144686961783,0.26698144686961783,0.26698144686961783,0.05114424953601624
0,216,4,4,0.2649479316841067,0.2649479316841067,0.2649479316841067,0.2649479316841067,0.04760961721418117
0,217,4,4,0.26186232362155276,0.26186232362155276,0.26186232362155276,0.26186232362155276,0.044934447781603756
0,218,4,4,0.2596241836284216,0.2596241836284216,0.2596241836284216,0.2596241836284216,0.04322246086778313
0,219,4,4,0.25661446867117493,0.25661446867117493,0.25661446867117493,0.25661446867117493,0.04126806170506081
0,220,4,4,0.2529204979273501,0.2529204979273501,0.2529204979273501,0.2529204979273501,0.03845280973938628
0,221,4,4,0.2513226120547767,0.2513226120547767,0.2513226120547767,0.2513226120547767,0.035331831494467766
0,222,4,4,0.24935547572994776,0.24935547572994776,0.24935547572994776,0.24935547572994776,0.031704027154454625
0,223,4,4,0.24704579797516174,0.24704579797516174,0.24704579797516174,0.24704579797516174,0.028540518280898625
0,224,4,4,0.24480825140503581,0.24480825140503581,0.24480825140503581,0.24480825140503581,0.025370234299380998
0,225,4,4,0.2431126206476587,0.2431126206476587,0.2431126206476587,0.2431126206476587,0.022875650481644777
0,226,4,4,0.2425220035809147,0.2425220035809147,0.2425220035809147,0.2425220035809147,0.020975458845518546
0,227,4,4,0.2398220673316882,0.2398220673316882,0.2398220673316882,0.2398220673316882,0.01953756016782443
0,228,4,4,0.24021804580495285,0.24021804580495285,0.24021804580495285,0.24021804580495285,0.018730050341385723
0,229,4,4,0.23926038949646206,0.23926038949646206,0.23926038949646206,0.23926038949646206,0.018423773741087182
0,230,4,4,0.23932656057497678,0.23932656057497678,0.23932656057497678,0.23932656057497678,0.018125084888912776
0,231,4,4,0.23902085548416985,0.23902085548416985,0.23902085548416985,0.23902085548416985,0.017913651286244586
0,232,4,4,0.23858079606086616,0.23858079606086616,0.23858079606086616,0.23858079606086616,0.017807942379553646
0,233,4,4,0.2390002971047152,0.2390002971047152,0.2390002971047152,0.2390002971047152,0.017808014164601815
0,234,4,4,0.23869189507171534,0.23869189507171534,0.23869189507171534,0.23869189507171534,0.017610612133360556
0,235,4,4,0.2396085366188585,0.2396085366188585,0.2396085366188585,0.2396085366188585,0.017512150499011198
0,236,4,4,0.23915078722919378,0.23915078722919378,0.23915078722919378,0.23915078722919378,0.017512177736348958
0,237,4,4,0.23958187647140805,0.23958187647140805,0.23958187647140805,0.23958187647140805,0.017512177736348916
0,238,4,4,0.23946727671423224,0.23946727671423224,0.23946727671423224,0.23946727671423224,0.017512177736348958
0,239,4,4,0.23889604806810763,0.23889604806810763,0.23889604806810763,0.23889604806810763,0.017512177736348986
0,240,4,4,0.2393383296376298,0.2393383296376298,0.2393383296376298,0.2393383296376298,0.017603726233878278
0,241,4,4,0.2390818738085927,0.2390818738085927,0.2390818738085927,0.2390818738085927,0.01769532469554211
0,242,4,4,0.2389455561928437,0.2389455561928437,0.2389455561928437,0.2389455561928437,0.01769532469554208
0,243,4,4,0.23883091791269187,0.23883091791269187,0.23883091791269187,0.23883091791269187,0.01769532469554208
0,244,4,4,0.23878786499492438,0.23878786499492438,0.23878786499492438,0.23878786499492438,0.01769532469554211
1,0,0,0,0.2620907371867295,0.2620907371867295,0.2620907371867295,0.2620907371867295,0.016349986896258703
1,1,0,0,0.26502725756495255,0.26502725756495255,0.26502725756495255,0.26502725756495255,0.01653624163114245
1,2,0,0,0.2669124720935456,0.2669124720935456,0.2669124720935456,0.2669124720935456,0.018580919576541177
1,3,0,0,0.2679713293771624,0.2679713293771624,0.2679713293771624,0.2679713293771624,0.025251872269408962
1,4,0,0,0.2685975819308662,0.2685975819308662,0.2685975819308662,0.2685975819308662,0.030222194594663188
1,5,0,0,0.26929481029771635,0.26929481029771635,0.26929481029771635,0.26929481029771635,0.033754579772450236
1,6,0,0,0.26959557811147644,0.26959557811147644,0.26959557811147644,0.26959557811147644,0.03624126057702641
1,7,0,0,0.2700703837836589,0.2700703837836589,0.2700703837836589,0.2700703837836589,0.03796585861144228
1,8,0,0,0.2713369339954246,0.2713369339954246,0.2713369339954246,0.2713369339954246,0.03850852709749007
1,9,0,0,0.2718683170118444,0.2718683170118444,0.2718683170118444,0.2718683170118444,0.038626429418998964
1,10,0,0,0.2718593688600983,0.2718593688600983,0.2718593688600983,0.2718593688600983,0.03841841309413854
1,11,0,0,0.2718265837589182,0.2718265837589182,0.2718265837589182,0.2718265837589182,0.03871450073175085
1,12,0,0,0.271869134680972,0.271869134680972,0.271869134680972,0.271869134680972,0.0390481547835185
1,13,0,0,0.2722224687840338,0.2722224687840338,0.2722224687840338,0.2722224687840338,0.03961002245491842
1,14,0,0,0.2712795944172953,0.2712795944172953,0.2712795944172953,0.2712795944172953,0.04002705475011041
1,15,0,0,0.2702934462650753,0.2702934462650753,0.2702934462650753,0.2702934462650753,0.03992157750124094
