action_endpoint_delta,action_max_speed,action_mean_jerk,action_mean_speed,action_p95_jerk,action_p95_speed,action_path_len,action_speed_spikiness,duration_s,eef_displacement_final,eef_displacement_max,eef_displacement_mean,eef_displacement_min,eef_displacement_range,eef_height_final,eef_height_max,eef_height_max_cm,eef_height_mean,eef_height_min,eef_height_range,eef_pos_endpoint_delta,eef_pos_max_speed,eef_pos_mean_jerk,eef_pos_mean_speed,eef_pos_p95_jerk,eef_pos_p95_speed,eef_pos_path_len,eef_pos_speed_spikiness,episode_index,num_frames,state_endpoint_delta,state_max_speed,state_mean_jerk,state_mean_speed,state_p95_jerk,state_p95_speed,state_path_len,state_speed_spikiness
4.587777121419638,297.86137816230706,869.1984653889557,64.17480047687673,3067.4284165278455,149.70863206824905,489.8676742903141,5.692153038143948,7.633333206176758,0.006397386523993364,0.13471319057323308,0.07974227452971758,0.0,0.13471319057323308,0.01750711340928049,0.08047649258833917,8.047649258833916,0.040298129953873836,0.002779193521545459,0.0776972990667937,0.006397386523993364,0.4858662119005637,0.5510345673102809,0.0731011093025102,1.523388101978573,0.17246209491064407,0.5580051124677714,7.47849197230022,0,230,4.40583756658869,287.0750466521417,340.08534773015447,45.25536588377078,858.2734382769951,104.87511194606886,345.4492740330237,6.917377729489484
5.408456427136496,275.2645440504079,975.8567719502788,69.19280790931745,2921.176467819725,150.6508809139161,491.2689224018187,4.7244544714095955,7.099999904632568,0.004748790790990955,0.13438630945012828,0.08147458663679573,0.0,0.13438630945012828,0.017158815919207135,0.08677221630541951,8.67722163054195,0.04209951817170462,0.003233037000742109,0.0835391793046774,0.004748790790990955,0.6474461979075482,0.6728387060829747,0.07608902160653046,1.5491900956942448,0.19045876787301713,0.5402319380690802,8.899032704541165,1,214,4.479017053770122,215.08850919744788,361.8791585174254,47.28125807105981,1009.7492247059391,120.94974493667695,335.6969096202605,5.4965529472294845
5.651561738112534,272.15363109595654,925.543813037988,58.21821380871766,3910.3330459472263,146.78014100448485,481.2705331405723,5.738874804269929,8.266666412353516,0.0035648176051823414,0.15270586901863847,0.08207131203372006,0.0,0.15270586901863847,0.016439588835294894,0.1144742974940829,11.44742974940829,0.04578528285993464,0.0015841779391883026,0.1128901195548946,0.0035648176051823414,0.23250386396095468,0.43393198958082585,0.0698686051442068,1.2291109973362895,0.16840856575841645,0.5775804864450163,3.859347044412245,2,249,5.566323583773032,142.61272665966814,256.37331466127586,40.39049905666249,816.1381597144679,96.97185136621307,333.8947842980739,3.6413414973617964
5.505563373304386,474.49998437037095,914.8850341447362,67.04882278530097,2949.8404424260357,138.91020839165773,500.63114866798503,8.525405079471335,7.4666666984558105,0.003933016988593008,0.1537428836079704,0.08936548148454752,0.0,0.1537428836079704,0.0171051256864959,0.11225575558300313,11.225575558300314,0.04828891837911027,0.0025888482159778237,0.10966690736702531,0.003933016988593008,0.26277330035218194,0.5360633986629946,0.07831624393523064,1.7833310840266505,0.18069570465828272,0.5847612130745192,3.1848411821801874,3,225,3.650761113296013,148.3343119376191,303.15053857559576,47.86160118615578,801.4724302711182,103.89087423423156,357.36660785798585,3.2975769040388077
3.830547416587869,290.6780856002908,811.0454355459292,65.59105427154829,2556.5225003487326,152.9906924430239,478.8146968923836,5.608290959084019,7.300000190734863,0.003223207981643468,0.1292409391362517,0.0780291104967621,0.0,0.1292409391362517,0.01713306241810726,0.06973812375078538,6.973812375078538,0.03315377754812076,0.00033114809911805043,0.06940697565166733,0.003223207981643468,0.5561051564841523,0.6255832373350648,0.06840844691000701,1.715760058056463,0.17585238673559,0.4993815513821588,10.196623085391227,4,220,3.4743277861960116,182.26920305904966,324.2357744256242,46.30333035258248,1132.0899652898838,129.0915168774087,338.0142479954497,5.21189325648588
6.98713617003851,287.98276782725816,755.072160929596,61.12956622314773,2564.83224217694,133.8167686995139,472.73524694419336,6.004993885177532,7.733333110809326,0.005001492767793656,0.12971487000106502,0.07485356581329444,0.0,0.12971487000106502,0.016757490258184377,0.06948171860052865,6.948171860052865,0.03206413658446046,0.0013267897773454884,0.06815492882318316,0.005001492767793656,0.3335240802221545,0.5617800000606726,0.06367428052050139,1.7816647138933364,0.17849628685876712,0.4924144314439072,7.131214090056162,5,233,5.266591474283779,203.3121582059792,341.4031503819314,42.26846175610415,1091.9181646186032,119.32479795658885,326.87610062850274,6.229000325137487
4.905765011805615,257.8505743433812,877.6631525065578,70.87367098634498,2351.008632968345,159.91203021846812,505.5655438619221,4.537900945631531,7.133333206176758,0.0037717967621069323,0.13851197353403832,0.08276281208018901,0.0,0.13851197353403832,0.01676325232892699,0.0726066281141732,7.260662811417321,0.03421221159111292,0.0009096996258667472,0.07169692848830646,0.0037717967621069323,0.46472018655915875,0.6955478890019284,0.07488787830443999,2.120494792239032,0.1807505419958038,0.5342001538730705,6.677439605622866,6,215,3.8182901128452023,233.54020830472447,414.24128125750326,50.485651142504715,1136.2898759353925,128.77976117673626,360.1309548302752,5.494069293328785
5.646569172509851,244.91796114851098,786.0216344967628,64.8629860806412,2385.372676389006,149.2302772252411,486.47237052218105,4.443257332284169,7.5,0.004207242919257504,0.13814421120602532,0.07947527976136644,0.0,0.13814421120602532,0.016582168768798533,0.07819740674486081,7.819740674486081,0.033686291933038764,1.9445651175689638e-05,0.07817796109368512,0.004207242919257504,0.3896009402076924,0.4835859091398719,0.06803844165774361,1.426141898912774,0.18065602704661102,0.5102882297905541,7.083639115791478,7,226,5.024983189141393,202.17304165784364,294.09940696280137,45.9470291458889,925.9720861505831,117.66237606615415,344.6026871462544,5.155626832274042
3.746729869086475,264.676860610452,871.2179596595573,67.80044949640575,3204.2717558559552,149.44082549327038,490.4232469024947,4.788006829045889,7.233333110809326,0.003918322694245086,0.1327459221612493,0.08099607002521297,0.0,0.1327459221612493,0.016769492778771433,0.09324039728075326,9.324039728075325,0.03918387749949529,0.001062672789801919,0.09217772449095134,0.003918322694245086,0.5884007262650582,0.7255276568016599,0.07134786373884602,1.58721521782692,0.17716369342085736,0.5160827714646351,10.517804152637419,8,218,4.493446907368843,259.72782489337436,332.8974364627459,45.93258431934094,871.6156527296832,124.863365587859,332.2456434538169,7.0451141241026685
3.4759978921482872,328.7688311461395,787.7507046826065,63.25670916911178,3031.4435264291897,149.2873156060311,470.20820752319804,7.530440293652347,7.433333396911621,0.003253013262754411,0.13716280526488867,0.08081589281280842,0.0,0.13716280526488867,0.01718040374915343,0.07426585582390752,7.426585582390752,0.03650169875018779,0.0024965257792036594,0.07176933004470386,0.003253013262754411,0.5894761039579699,0.64000665324538,0.06583265681381091,1.6580185100932348,0.18631867485933887,0.4893559583586282,11.902825811744549,9,224,4.522565469449944,217.1275160671718,335.415575597755,43.81537509667771,858.0648084191699,132.01844724702943,325.69423113297773,7.100539738375123
3.9319649128675533,305.7481921650676,898.6739189561263,63.00404606428875,2526.529592919382,147.79417400326616,470.4302199641893,6.3460005482176385,7.4666666984558105,0.004489558967747174,0.13542226377705607,0.07862050972481682,0.0,0.13542226377705607,0.017007145861493905,0.07516986732443165,7.516986732443165,0.03557306927011551,0.00033520705351186564,0.07483466027091978,0.004489558967747174,0.444768450472785,0.5891378223954769,0.0666876690903914,1.468703833146379,0.18713745260989928,0.4979345296397141,9.724212081804316,10,225,4.740476323304606,250.01691264191896,344.110521951849,43.47795350928903,891.923714282912,124.14121217085174,324.63536775242335,7.7741663496314715
2.5694545679413094,268.13479830734053,818.6364876520958,60.912900124632394,2655.503612592604,145.37695710120937,448.72512735792327,5.7008461932437084,7.366666793823242,0.002989920389600454,0.12744282251763733,0.07871802455937105,0.0,0.12744282251763733,0.017007835535415197,0.07173255851504978,7.173255851504978,0.03692503563361671,0.003768517665186294,0.06796404084986349,0.002989920389600454,0.6583824154206515,0.6192960140094291,0.06255484281170616,1.4231570353202796,0.17489465948342822,0.46082061822009784,14.543917195310149,11,222,2.964499250735135,217.8054147247501,307.9884283430594,42.18304387267471,818.3214152972569,126.775496478359,310.74841555166233,6.7413266864741415
