trial,is_decision_step,episode_idx,seq_pos,chunk_idx,source_path,action_values.0,action_values.1,action_values.2,action_values.3,action_values.4,action_values.5,task,lift_eef_z,predicted_action_eef_z
4,True,4,0,2,debug_runs/20260603_164150_HIGH_current/episode_000004/debug_chunk_rawid_2_002_observation_frame.pt,-8.171819686889648,69.60887908935547,-53.91447067260742,-87.77435302734375,-3.5203986167907715,14.656940460205078,Put the red cube in the box.,0.09965576625640002,0.29416594619573394
5,True,4,0,2,debug_runs/20260603_164150_HIGH_current/episode_000004/debug_chunk_rawid_2_002_observation_frame.pt,-8.171819686889648,69.60887908935547,-53.91447067260742,-87.77435302734375,-3.5203986167907715,14.656940460205078,Put the red cube in the box.,0.09965576625640002,0.29416594619573394
6,True,4,0,2,debug_runs/20260603_164150_HIGH_current/episode_000004/debug_chunk_rawid_2_002_observation_frame.pt,-8.171819686889648,69.60887908935547,-53.91447067260742,-87.77435302734375,-3.5203986167907715,14.656940460205078,Put the red cube in the box.,0.09965576625640002,0.29416594619573394
7,True,4,0,2,debug_runs/20260603_164150_HIGH_current/episode_000004/debug_chunk_rawid_2_002_observation_frame.pt,-8.171819686889648,69.60887908935547,-53.91447067260742,-87.77435302734375,-3.5203986167907715,14.656940460205078,Put the red cube in the box.,0.09965576625640002,0.29416594619573394
8,True,4,0,2,debug_runs/20260603_164150_HIGH_current/episode_000004/debug_chunk_rawid_2_002_observation_frame.pt,-8.171819686889648,69.60887908935547,-53.91447067260742,-87.77435302734375,-3.5203986167907715,14.656940460205078,Put the red cube in the box.,0.09965576625640002,0.29416594619573394
9,True,4,0,2,debug_runs/20260603_164150_HIGH_current/episode_000004/debug_chunk_rawid_2_002_observation_frame.pt,-8.171819686889648,69.60887908935547,-53.91447067260742,-87.77435302734375,-3.5203986167907715,14.656940460205078,Put the red cube in the box.,0.09965576625640002,0.29416594619573394
0,True,5,0,2,debug_runs/20260603_164150_HIGH_current/episode_000005/debug_chunk_rawid_2_002_observation_frame.pt,-5.9082536697387695,67.08221435546875,-69.81089782714844,-88.78104400634766,-2.8031458854675293,15.338249206542969,Put the red cube in the box.,0.1188340476040145,0.2915370508582313
1,True,5,0,2,debug_runs/20260603_164150_HIGH_current/episode_000005/debug_chunk_rawid_2_002_observation_frame.pt,-5.9082536697387695,67.08221435546875,-69.81089782714844,-88.78104400634766,-2.8031458854675293,15.338249206542969,Put the red cube in the box.,0.1188340476040145,0.2915370508582313
2,True,5,0,2,debug_runs/20260603_164150_HIGH_current/episode_000005/debug_chunk_rawid_2_002_observation_frame.pt,-5.9082536697387695,67.08221435546875,-69.81089782714844,-88.78104400634766,-2.8031458854675293,15.338249206542969,Put the red cube in the box.,0.1188340476040145,0.2915370508582313
3,True,5,0,2,debug_runs/20260603_164150_HIGH_current/episode_000005/debug_chunk_rawid_2_002_observation_frame.pt,-5.9082536697387695,67.08221435546875,-69.81089782714844,-88.78104400634766,-2.8031458854675293,15.338249206542969,Put the red cube in the box.,0.1188340476040145,0.2915370508582313
4,True,5,0,2,debug_runs/20260603_164150_HIGH_current/episode_000005/debug_chunk_rawid_2_002_observation_frame.pt,-5.9082536697387695,67.08221435546875,-69.81089782714844,-88.78104400634766,-2.8031458854675293,15.338249206542969,Put the red cube in the box.,0.1188340476040145,0.2915370508582313
5,True,5,0,2,debug_runs/20260603_164150_HIGH_current/episode_000005/debug_chunk_rawid_2_002_observation_frame.pt,-5.9082536697387695,67.08221435546875,-69.81089782714844,-88.78104400634766,-2.8031458854675293,15.338249206542969,Put the red cube in the box.,0.1188340476040145,0.2915370508582313
6,True,5,0,2,debug_runs/20260603_164150_HIGH_current/episode_000005/debug_chunk_rawid_2_002_observation_frame.pt,-5.9082536697387695,67.08221435546875,-69.81089782714844,-88.78104400634766,-2.8031458854675293,15.338249206542969,Put the red cube in the box.,0.1188340476040145,0.2915370508582313
7,True,5,0,2,debug_runs/20260603_164150_HIGH_current/episode_000005/debug_chunk_rawid_2_002_observation_frame.pt,-5.9082536697387695,67.08221435546875,-69.81089782714844,-88.78104400634766,-2.8031458854675293,15.338249206542969,Put the red cube in the box.,0.1188340476040145,0.2915370508582313
8,True,5,0,2,debug_runs/20260603_164150_HIGH_current/episode_000005/debug_chunk_rawid_2_002_observation_frame.pt,-5.9082536697387695,67.08221435546875,-69.81089782714844,-88.78104400634766,-2.8031458854675293,15.338249206542969,Put the red cube in the box.,0.1188340476040145,0.2915370508582313
9,True,5,0,2,debug_runs/20260603_164150_HIGH_current/episode_000005/debug_chunk_rawid_2_002_observation_frame.pt,-5.9082536697387695,67.08221435546875,-69.81089782714844,-88.78104400634766,-2.8031458854675293,15.338249206542969,Put the red cube in the box.,0.1188340476040145,0.2915370508582313
0,True,6,0,2,debug_runs/20260603_164150_HIGH_current/episode_000006/debug_chunk_rawid_2_002_observation_frame.pt,-7.568052291870117,69.22032928466797,-55.67181396484375,-88.46513366699219,-3.7112722396850586,15.444103240966797,Put the red cube in the box.,0.10335291502877579,0.29509173305587005
1,True,6,0,2,debug_runs/20260603_164150_HIGH_current/episode_000006/debug_chunk_rawid_2_002_observation_frame.pt,-7.568052291870117,69.22032928466797,-55.67181396484375,-88.46513366699219,-3.7112722396850586,15.444103240966797,Put the red cube in the box.,0.10335291502877579,0.29509173305587005
2,True,6,0,2,debug_runs/20260603_164150_HIGH_current/episode_000006/debug_chunk_rawid_2_002_observation_frame.pt,-7.568052291870117,69.22032928466797,-55.67181396484375,-88.46513366699219,-3.7112722396850586,15.444103240966797,Put the red cube in the box.,0.10335291502877579,0.29509173305587005
3,True,6,0,2,debug_runs/20260603_164150_HIGH_current/episode_000006/debug_chunk_rawid_2_002_observation_frame.pt,-7.568052291870117,69.22032928466797,-55.67181396484375,-88.46513366699219,-3.7112722396850586,15.444103240966797,Put the red cube in the box.,0.10335291502877579,0.29509173305587005
4,True,6,0,2,debug_runs/20260603_164150_HIGH_current/episode_000006/debug_chunk_rawid_2_002_observation_frame.pt,-7.568052291870117,69.22032928466797,-55.67181396484375,-88.46513366699219,-3.7112722396850586,15.444103240966797,Put the red cube in the box.,0.10335291502877579,0.29509173305587005
5,True,6,0,2,debug_runs/20260603_164150_HIGH_current/episode_000006/debug_chunk_rawid_2_002_observation_frame.pt,-7.568052291870117,69.22032928466797,-55.67181396484375,-88.46513366699219,-3.7112722396850586,15.444103240966797,Put the red cube in the box.,0.10335291502877579,0.29509173305587005
6,True,6,0,2,debug_runs/20260603_164150_HIGH_current/episode_000006/debug_chunk_rawid_2_002_observation_frame.pt,-7.568052291870117,69.22032928466797,-55.67181396484375,-88.46513366699219,-3.7112722396850586,15.444103240966797,Put the red cube in the box.,0.10335291502877579,0.29509173305587005
7,True,6,0,2,debug_runs/20260603_164150_HIGH_current/episode_000006/debug_chunk_rawid_2_002_observation_frame.pt,-7.568052291870117,69.22032928466797,-55.67181396484375,-88.46513366699219,-3.7112722396850586,15.444103240966797,Put the red cube in the box.,0.10335291502877579,0.29509173305587005
8,True,6,0,2,debug_runs/20260603_164150_HIGH_current/episode_000006/debug_chunk_rawid_2_002_observation_frame.pt,-7.568052291870117,69.22032928466797,-55.67181396484375,-88.46513366699219,-3.7112722396850586,15.444103240966797,Put the red cube in the box.,0.10335291502877579,0.29509173305587005
9,True,6,0,2,debug_runs/20260603_164150_HIGH_current/episode_000006/debug_chunk_rawid_2_002_observation_frame.pt,-7.568052291870117,69.22032928466797,-55.67181396484375,-88.46513366699219,-3.7112722396850586,15.444103240966797,Put the red cube in the box.,0.10335291502877579,0.29509173305587005
0,True,7,0,2,debug_runs/20260603_164150_HIGH_current/episode_000007/debug_chunk_rawid_2_002_observation_frame.pt,-7.773241996765137,69.33826446533203,-68.30342102050781,-87.78426361083984,-3.376457691192627,15.871706008911133,Put the red cube in the box.,0.11505363342565907,0.29029301731204343
1,True,7,0,2,debug_runs/20260603_164150_HIGH_current/episode_000007/debug_chunk_rawid_2_002_observation_frame.pt,-7.773241996765137,69.33826446533203,-68.30342102050781,-87.78426361083984,-3.376457691192627,15.871706008911133,Put the red cube in the box.,0.11505363342565907,0.29029301731204343
2,True,7,0,2,debug_runs/20260603_164150_HIGH_current/episode_000007/debug_chunk_rawid_2_002_observation_frame.pt,-7.773241996765137,69.33826446533203,-68.30342102050781,-87.78426361083984,-3.376457691192627,15.871706008911133,Put the red cube in the box.,0.11505363342565907,0.29029301731204343
3,True,7,0,2,debug_runs/20260603_164150_HIGH_current/episode_000007/debug_chunk_rawid_2_002_observation_frame.pt,-7.773241996765137,69.33826446533203,-68.30342102050781,-87.78426361083984,-3.376457691192627,15.871706008911133,Put the red cube in the box.,0.11505363342565907,0.29029301731204343
4,True,7,0,2,debug_runs/20260603_164150_HIGH_current/episode_000007/debug_chunk_rawid_2_002_observation_frame.pt,-7.773241996765137,69.33826446533203,-68.30342102050781,-87.78426361083984,-3.376457691192627,15.871706008911133,Put the red cube in the box.,0.11505363342565907,0.29029301731204343
5,True,7,0,2,debug_runs/20260603_164150_HIGH_current/episode_000007/debug_chunk_rawid_2_002_observation_frame.pt,-7.773241996765137,69.33826446533203,-68.30342102050781,-87.78426361083984,-3.376457691192627,15.871706008911133,Put the red cube in the box.,0.11505363342565907,0.29029301731204343
6,True,7,0,2,debug_runs/20260603_164150_HIGH_current/episode_000007/debug_chunk_rawid_2_002_observation_frame.pt,-7.773241996765137,69.33826446533203,-68.30342102050781,-87.78426361083984,-3.376457691192627,15.871706008911133,Put the red cube in the box.,0.11505363342565907,0.29029301731204343
7,True,7,0,2,debug_runs/20260603_164150_HIGH_current/episode_000007/debug_chunk_rawid_2_002_observation_frame.pt,-7.773241996765137,69.33826446533203,-68.30342102050781,-87.78426361083984,-3.376457691192627,15.871706008911133,Put the red cube in the box.,0.11505363342565907,0.29029301731204343
8,True,7,0,2,debug_runs/20260603_164150_HIGH_current/episode_000007/debug_chunk_rawid_2_002_observation_frame.pt,-7.773241996765137,69.33826446533203,-68.30342102050781,-87.78426361083984,-3.376457691192627,15.871706008911133,Put the red cube in the box.,0.11505363342565907,0.29029301731204343
9,True,7,0,2,debug_runs/20260603_164150_HIGH_current/episode_000007/debug_chunk_rawid_2_002_observation_frame.pt,-7.773241996765137,69.33826446533203,-68.30342102050781,-87.78426361083984,-3.376457691192627,15.871706008911133,Put the red cube in the box.,0.11505363342565907,0.29029301731204343
0,True,8,0,2,debug_runs/20260603_164150_HIGH_current/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt,-6.597148895263672,71.33761596679688,-56.4675407409668,-87.99906158447266,-2.247575044631958,15.293645858764648,Put the red cube in the box.,0.10749082142075778,0.29453138812713137
1,True,8,0,2,debug_runs/20260603_164150_HIGH_current/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt,-6.597148895263672,71.33761596679688,-56.4675407409668,-87.99906158447266,-2.247575044631958,15.293645858764648,Put the red cube in the box.,0.10749082142075778,0.29453138812713137
2,True,8,0,2,debug_runs/20260603_164150_HIGH_current/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt,-6.597148895263672,71.33761596679688,-56.4675407409668,-87.99906158447266,-2.247575044631958,15.293645858764648,Put the red cube in the box.,0.10749082142075778,0.29453138812713137
3,True,8,0,2,debug_runs/20260603_164150_HIGH_current/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt,-6.597148895263672,71.33761596679688,-56.4675407409668,-87.99906158447266,-2.247575044631958,15.293645858764648,Put the red cube in the box.,0.10749082142075778,0.29453138812713137
4,True,8,0,2,debug_runs/20260603_164150_HIGH_current/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt,-6.597148895263672,71.33761596679688,-56.4675407409668,-87.99906158447266,-2.247575044631958,15.293645858764648,Put the red cube in the box.,0.10749082142075778,0.29453138812713137
5,True,8,0,2,debug_runs/20260603_164150_HIGH_current/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt,-6.597148895263672,71.33761596679688,-56.4675407409668,-87.99906158447266,-2.247575044631958,15.293645858764648,Put the red cube in the box.,0.10749082142075778,0.29453138812713137
6,True,8,0,2,debug_runs/20260603_164150_HIGH_current/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt,-6.597148895263672,71.33761596679688,-56.4675407409668,-87.99906158447266,-2.247575044631958,15.293645858764648,Put the red cube in the box.,0.10749082142075778,0.29453138812713137
7,True,8,0,2,debug_runs/20260603_164150_HIGH_current/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt,-6.597148895263672,71.33761596679688,-56.4675407409668,-87.99906158447266,-2.247575044631958,15.293645858764648,Put the red cube in the box.,0.10749082142075778,0.29453138812713137
8,True,8,0,2,debug_runs/20260603_164150_HIGH_current/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt,-6.597148895263672,71.33761596679688,-56.4675407409668,-87.99906158447266,-2.247575044631958,15.293645858764648,Put the red cube in the box.,0.10749082142075778,0.29453138812713137
9,True,8,0,2,debug_runs/20260603_164150_HIGH_current/episode_000008/debug_chunk_rawid_2_002_observation_frame.pt,-6.597148895263672,71.33761596679688,-56.4675407409668,-87.99906158447266,-2.247575044631958,15.293645858764648,Put the red cube in the box.,0.10749082142075778,0.29453138812713137
0,True,9,0,2,debug_runs/20260603_164150_HIGH_current/episode_000009/debug_chunk_rawid_2_002_observation_frame.pt,-7.582491874694824,68.88020324707031,-54.256649017333984,-88.44374084472656,-4.126534461975098,15.312150955200195,Put the red cube in the box.,0.10166449932102062,0.2950178039549693
1,True,9,0,2,debug_runs/20260603_164150_HIGH_current/episode_000009/debug_chunk_rawid_2_002_observation_frame.pt,-7.582491874694824,68.88020324707031,-54.256649017333984,-88.44374084472656,-4.126534461975098,15.312150955200195,Put the red cube in the box.,0.10166449932102062,0.2950178039549693
2,True,9,0,2,debug_runs/20260603_164150_HIGH_current/episode_000009/debug_chunk_rawid_2_002_observation_frame.pt,-7.582491874694824,68.88020324707031,-54.256649017333984,-88.44374084472656,-4.126534461975098,15.312150955200195,Put the red cube in the box.,0.10166449932102062,0.2950178039549693
3,True,9,0,2,debug_runs/20260603_164150_HIGH_current/episode_000009/debug_chunk_rawid_2_002_observation_frame.pt,-7.582491874694824,68.88020324707031,-54.256649017333984,-88.44374084472656,-4.126534461975098,15.312150955200195,Put the red cube in the box.,0.10166449932102062,0.2950178039549693
4,True,9,0,2,debug_runs/20260603_164150_HIGH_current/episode_000009/debug_chunk_rawid_2_002_observation_frame.pt,-7.582491874694824,68.88020324707031,-54.256649017333984,-88.44374084472656,-4.126534461975098,15.312150955200195,Put the red cube in the box.,0.10166449932102062,0.2950178039549693
5,True,9,0,2,debug_runs/20260603_164150_HIGH_current/episode_000009/debug_chunk_rawid_2_002_observation_frame.pt,-7.582491874694824,68.88020324707031,-54.256649017333984,-88.44374084472656,-4.126534461975098,15.312150955200195,Put the red cube in the box.,0.10166449932102062,0.2950178039549693
6,True,9,0,2,debug_runs/20260603_164150_HIGH_current/episode_000009/debug_chunk_rawid_2_002_observation_frame.pt,-7.582491874694824,68.88020324707031,-54.256649017333984,-88.44374084472656,-4.126534461975098,15.312150955200195,Put the red cube in the box.,0.10166449932102062,0.2950178039549693
