trial,chunk_action_step,action_values.0,action_values.1,action_values.2,action_values.3,action_values.4,action_values.5,predicted_action_eef_z
0,0,-7.950786590576172,68.23292541503906,-62.336570739746094,-88.29869842529297,-3.8932933807373047,15.549566268920898,0.2937114596636051
0,1,-7.756032943725586,66.65596771240234,-62.3818473815918,-88.95886993408203,-4.757149696350098,15.379400253295898,0.2947089962749921
0,2,-6.835781097412109,66.22222137451172,-54.3067626953125,-91.5997085571289,-5.562533378601074,15.549371719360352,0.29885678252430314
0,3,-6.1478681564331055,63.671180725097656,-52.770782470703125,-93.22152709960938,-5.695000171661377,16.263534545898438,0.2999053227523194
0,4,-6.867404937744141,62.325927734375,-53.75261688232422,-92.06380462646484,-6.3850812911987305,16.552303314208984,0.2983232448838176
0,5,-6.882794380187988,60.226680755615234,-55.565250396728516,-91.21331787109375,-6.330451965332031,16.20268440246582,0.29705327808750026
0,6,-6.892365455627441,56.508209228515625,-57.798736572265625,-91.25985717773438,-6.457675933837891,16.65261459350586,0.2964401552705421
0,7,-5.763315200805664,54.016700744628906,-64.64909362792969,-90.51038360595703,-5.9901533126831055,17.307514190673828,0.2952659963588078
0,8,-5.546879768371582,54.13463592529297,-66.17303466796875,-90.7861557006836,-6.515854835510254,19.133594512939453,0.2955455756170374
0,9,-4.323973178863525,53.25227355957031,-65.32492065429688,-92.3275375366211,-6.576582908630371,17.865020751953125,0.2976432566268711
0,10,-2.833939790725708,53.395057678222656,-63.89204025268555,-92.93815612792969,-6.620682716369629,17.67656898498535,0.29850854424475015
0,11,-2.1911208629608154,53.387054443359375,-64.5615234375,-93.73541259765625,-6.090842247009277,17.49197769165039,0.2996443801132167
0,12,-1.7228739261627197,52.918006896972656,-64.83258056640625,-94.6277084350586,-6.045557975769043,17.498775482177734,0.3007417240222424
0,13,-1.3943783044815063,51.99366760253906,-64.53121948242188,-95.13349914550781,-5.871043682098389,17.545595169067383,0.3011305214043979
0,14,-0.2770981788635254,51.72311782836914,-61.0383415222168,-95.1446533203125,-5.685511589050293,17.618698120117188,0.30043420081617905
0,15,0.5357038974761963,51.693336486816406,-58.61069107055664,-96.6430435180664,-5.631415843963623,17.654945373535156,0.30138325394190185
0,16,0.5422718524932861,52.12449264526367,-54.929847717285156,-97.42439270019531,-5.759437561035156,17.915306091308594,0.30064154960871226
0,17,0.33773231506347656,55.989097595214844,-47.150306701660156,-98.87091827392578,-5.704291820526123,17.800830841064453,0.29868442740144374
0,18,0.14246511459350586,55.69548797607422,-43.688621520996094,-100.76704406738281,-5.601481914520264,17.93017578125,0.2964928377503145
0,19,-0.520343542098999,57.543663024902344,-36.60486602783203,-102.01582336425781,-5.1337504386901855,18.115249633789062,0.2900873101171413
0,20,0.18807721138000488,58.991546630859375,-31.161779403686523,-103.9924087524414,-4.901954650878906,18.39734649658203,0.2839691233351935
0,21,0.7855443954467773,57.779075622558594,-30.831768035888672,-103.28606414794922,-4.601355075836182,19.02561378479004,0.28212485745183513
0,22,1.1864135265350342,55.03711700439453,-32.225242614746094,-101.75753021240234,-4.214383125305176,18.584545135498047,0.28130376105266136
0,23,1.3774313926696777,56.44770812988281,-26.720083236694336,-101.57347106933594,-4.018150806427002,18.558839797973633,0.27375253118841153
0,24,1.0775063037872314,57.747867584228516,-26.10531997680664,-100.26051330566406,-3.1828408241271973,18.282779693603516,0.2739977907060109
0,25,0.007325410842895508,59.48345184326172,-24.0594425201416,-99.6300277709961,-2.837965965270996,18.130512237548828,0.2723128206186256
0,26,-0.1485888957977295,61.049049377441406,-23.994993209838867,-99.40640258789062,-2.2059059143066406,18.078353881835938,0.2737860282621363
0,27,-0.5650087594985962,60.06053924560547,-23.158737182617188,-100.49441528320312,-1.9844499826431274,18.057979583740234,0.27141523062311473
0,28,-2.430755376815796,60.74335861206055,-22.74770164489746,-100.62199401855469,-1.9686064720153809,18.20724868774414,0.2714216070301359
0,29,-2.2665131092071533,61.32640838623047,-21.283689498901367,-102.28028106689453,-1.5983173847198486,18.384300231933594,0.2693720186869417
0,30,-2.820572853088379,60.38992691040039,-24.197925567626953,-102.74372100830078,-1.496790885925293,18.213871002197266,0.273600874394333
0,31,-2.4775550365448,60.895320892333984,-23.603971481323242,-103.06614685058594,-1.450565218925476,18.43947982788086,0.2730756828023614
0,32,-3.3464794158935547,59.8242073059082,-25.065067291259766,-102.45389556884766,-1.4331347942352295,18.983407974243164,0.2745232278606167
0,33,-3.1929638385772705,58.50080871582031,-23.54476547241211,-103.56558227539062,-1.548262119293213,50.75062942504883,0.2702977847071706
0,34,-3.0535831451416016,56.97412872314453,-26.322519302368164,-103.77130126953125,-1.9680886268615723,42.57957077026367,0.27364612371067804
0,35,-3.669218063354492,56.34345626831055,-25.12424659729004,-103.45793151855469,-2.367011785507202,38.36580276489258,0.2707833278690884
0,36,-3.498276472091675,54.321468353271484,-25.898107528686523,-104.51754760742188,-3.015470027923584,30.174015045166016,0.2697913645467901
0,37,-3.278766393661499,52.38974380493164,-27.191465377807617,-105.20794677734375,-3.3452649116516113,22.96385955810547,0.26986028447529814
0,38,-2.6849560737609863,51.72584915161133,-29.536361694335938,-103.81277465820312,-3.208404541015625,22.73455047607422,0.27347659925868095
0,39,-2.7971677780151367,52.76685333251953,-27.86983871459961,-103.70211791992188,-3.252293109893799,24.494571685791016,0.2716869358865143
0,40,-3.0606186389923096,51.6834831237793,-30.56832504272461,-100.18803405761719,-2.7489547729492188,22.27372169494629,0.2749519041037842
0,41,-3.1416075229644775,52.268310546875,-28.155956268310547,-99.93258666992188,-2.4831480979919434,21.797548294067383,0.27157227270525164
0,42,-3.6657872200012207,55.001834869384766,-27.809364318847656,-99.70619201660156,-2.6111831665039062,20.193084716796875,0.27389603658906847
0,43,-5.213869094848633,56.715415954589844,-25.64605140686035,-100.22364807128906,-2.976614475250244,19.038963317871094,0.27213532199344315
0,44,-5.0791778564453125,54.69487762451172,-27.314990997314453,-99.9541244506836,-2.3768351078033447,19.529293060302734,0.2727799572828316
0,45,-6.218575477600098,54.44122314453125,-27.484233856201172,-98.97602081298828,-2.1832199096679688,19.595792770385742,0.27268821118827113
0,46,-8.546319007873535,56.9277458190918,-28.19685173034668,-97.5801010131836,-2.1889169216156006,21.720088958740234,0.2760818753791829
0,47,-11.273967742919922,57.735618591308594,-28.936429977416992,-96.76367950439453,-1.3219945430755615,37.89224624633789,0.277745519682851
0,48,-14.01188850402832,57.26936721801758,-31.534481048583984,-94.63850402832031,-1.0161073207855225,25.971799850463867,0.28013183015924403
0,49,-13.382523536682129,57.46832275390625,-31.09457778930664,-95.91567993164062,-1.2553801536560059,23.409048080444336,0.2802509210349433
1,0,-7.950786590576172,68.23292541503906,-62.336570739746094,-88.29869842529297,-3.8932933807373047,15.549566268920898,0.2937114596636051
1,1,-7.756032943725586,66.65596771240234,-62.3818473815918,-88.95886993408203,-4.757149696350098,15.379400253295898,0.2947089962749921
1,2,-6.835781097412109,66.22222137451172,-54.3067626953125,-91.5997085571289,-5.562533378601074,15.549371719360352,0.29885678252430314
1,3,-6.1478681564331055,63.671180725097656,-52.770782470703125,-93.22152709960938,-5.695000171661377,16.263534545898438,0.2999053227523194
1,4,-6.867404937744141,62.325927734375,-53.75261688232422,-92.06380462646484,-6.3850812911987305,16.552303314208984,0.2983232448838176
1,5,-6.882794380187988,60.226680755615234,-55.565250396728516,-91.21331787109375,-6.330451965332031,16.20268440246582,0.29705327808750026
1,6,-6.892365455627441,56.508209228515625,-57.798736572265625,-91.25985717773438,-6.457675933837891,16.65261459350586,0.2964401552705421
1,7,-5.763315200805664,54.016700744628906,-64.64909362792969,-90.51038360595703,-5.9901533126831055,17.307514190673828,0.2952659963588078
