trial,chunk_steps,predicted_chunk_fk_eef_z_start,predicted_chunk_fk_eef_z_end,predicted_chunk_fk_eef_z_max,predicted_chunk_fk_eef_z_min,predicted_chunk_fk_eef_z_range,predicted_chunk_fk_eef_z_argmax_step,action_values.0_chunk_start,action_values.0_chunk_end,action_values.0_chunk_min,action_values.0_chunk_max,action_values.0_chunk_range,action_values.1_chunk_start,action_values.1_chunk_end,action_values.1_chunk_min,action_values.1_chunk_max,action_values.1_chunk_range,action_values.2_chunk_start,action_values.2_chunk_end,action_values.2_chunk_min,action_values.2_chunk_max,action_values.2_chunk_range,action_values.3_chunk_start,action_values.3_chunk_end,action_values.3_chunk_min,action_values.3_chunk_max,action_values.3_chunk_range,action_values.4_chunk_start,action_values.4_chunk_end,action_values.4_chunk_min,action_values.4_chunk_max,action_values.4_chunk_range,action_values.5_chunk_start,action_values.5_chunk_end,action_values.5_chunk_min,action_values.5_chunk_max,action_values.5_chunk_range
0,50,0.2937114596636051,0.2802509210349433,0.30138325394190185,0.2693720186869417,0.032011235254960135,15,-7.950786590576172,-13.382523536682129,-14.01188850402832,1.3774313926696777,15.389319896697998,68.23292541503906,57.46832275390625,51.6834831237793,68.23292541503906,16.549442291259766,-62.336570739746094,-31.09457778930664,-66.17303466796875,-21.283689498901367,44.88934516906738,-88.29869842529297,-95.91567993164062,-105.20794677734375,-88.29869842529297,16.90924835205078,-3.8932933807373047,-1.2553801536560059,-6.620682716369629,-1.0161073207855225,5.6045753955841064,15.549566268920898,23.409048080444336,15.379400253295898,50.75062942504883,35.37122917175293
1,50,0.2937114596636051,0.2802509210349433,0.30138325394190185,0.2693720186869417,0.032011235254960135,15,-7.950786590576172,-13.382523536682129,-14.01188850402832,1.3774313926696777,15.389319896697998,68.23292541503906,57.46832275390625,51.6834831237793,68.23292541503906,16.549442291259766,-62.336570739746094,-31.09457778930664,-66.17303466796875,-21.283689498901367,44.88934516906738,-88.29869842529297,-95.91567993164062,-105.20794677734375,-88.29869842529297,16.90924835205078,-3.8932933807373047,-1.2553801536560059,-6.620682716369629,-1.0161073207855225,5.6045753955841064,15.549566268920898,23.409048080444336,15.379400253295898,50.75062942504883,35.37122917175293
2,50,0.2937114596636051,0.2802509210349433,0.30138325394190185,0.2693720186869417,0.032011235254960135,15,-7.950786590576172,-13.382523536682129,-14.01188850402832,1.3774313926696777,15.389319896697998,68.23292541503906,57.46832275390625,51.6834831237793,68.23292541503906,16.549442291259766,-62.336570739746094,-31.09457778930664,-66.17303466796875,-21.283689498901367,44.88934516906738,-88.29869842529297,-95.91567993164062,-105.20794677734375,-88.29869842529297,16.90924835205078,-3.8932933807373047,-1.2553801536560059,-6.620682716369629,-1.0161073207855225,5.6045753955841064,15.549566268920898,23.409048080444336,15.379400253295898,50.75062942504883,35.37122917175293
3,50,0.2937114596636051,0.2802509210349433,0.30138325394190185,0.2693720186869417,0.032011235254960135,15,-7.950786590576172,-13.382523536682129,-14.01188850402832,1.3774313926696777,15.389319896697998,68.23292541503906,57.46832275390625,51.6834831237793,68.23292541503906,16.549442291259766,-62.336570739746094,-31.09457778930664,-66.17303466796875,-21.283689498901367,44.88934516906738,-88.29869842529297,-95.91567993164062,-105.20794677734375,-88.29869842529297,16.90924835205078,-3.8932933807373047,-1.2553801536560059,-6.620682716369629,-1.0161073207855225,5.6045753955841064,15.549566268920898,23.409048080444336,15.379400253295898,50.75062942504883,35.37122917175293
4,50,0.2937114596636051,0.2802509210349433,0.30138325394190185,0.2693720186869417,0.032011235254960135,15,-7.950786590576172,-13.382523536682129,-14.01188850402832,1.3774313926696777,15.389319896697998,68.23292541503906,57.46832275390625,51.6834831237793,68.23292541503906,16.549442291259766,-62.336570739746094,-31.09457778930664,-66.17303466796875,-21.283689498901367,44.88934516906738,-88.29869842529297,-95.91567993164062,-105.20794677734375,-88.29869842529297,16.90924835205078,-3.8932933807373047,-1.2553801536560059,-6.620682716369629,-1.0161073207855225,5.6045753955841064,15.549566268920898,23.409048080444336,15.379400253295898,50.75062942504883,35.37122917175293
5,50,0.2937114596636051,0.2802509210349433,0.30138325394190185,0.2693720186869417,0.032011235254960135,15,-7.950786590576172,-13.382523536682129,-14.01188850402832,1.3774313926696777,15.389319896697998,68.23292541503906,57.46832275390625,51.6834831237793,68.23292541503906,16.549442291259766,-62.336570739746094,-31.09457778930664,-66.17303466796875,-21.283689498901367,44.88934516906738,-88.29869842529297,-95.91567993164062,-105.20794677734375,-88.29869842529297,16.90924835205078,-3.8932933807373047,-1.2553801536560059,-6.620682716369629,-1.0161073207855225,5.6045753955841064,15.549566268920898,23.409048080444336,15.379400253295898,50.75062942504883,35.37122917175293
6,50,0.2937114596636051,0.2802509210349433,0.30138325394190185,0.2693720186869417,0.032011235254960135,15,-7.950786590576172,-13.382523536682129,-14.01188850402832,1.3774313926696777,15.389319896697998,68.23292541503906,57.46832275390625,51.6834831237793,68.23292541503906,16.549442291259766,-62.336570739746094,-31.09457778930664,-66.17303466796875,-21.283689498901367,44.88934516906738,-88.29869842529297,-95.91567993164062,-105.20794677734375,-88.29869842529297,16.90924835205078,-3.8932933807373047,-1.2553801536560059,-6.620682716369629,-1.0161073207855225,5.6045753955841064,15.549566268920898,23.409048080444336,15.379400253295898,50.75062942504883,35.37122917175293
7,50,0.2937114596636051,0.2802509210349433,0.30138325394190185,0.2693720186869417,0.032011235254960135,15,-7.950786590576172,-13.382523536682129,-14.01188850402832,1.3774313926696777,15.389319896697998,68.23292541503906,57.46832275390625,51.6834831237793,68.23292541503906,16.549442291259766,-62.336570739746094,-31.09457778930664,-66.17303466796875,-21.283689498901367,44.88934516906738,-88.29869842529297,-95.91567993164062,-105.20794677734375,-88.29869842529297,16.90924835205078,-3.8932933807373047,-1.2553801536560059,-6.620682716369629,-1.0161073207855225,5.6045753955841064,15.549566268920898,23.409048080444336,15.379400253295898,50.75062942504883,35.37122917175293
8,50,0.2937114596636051,0.2802509210349433,0.30138325394190185,0.2693720186869417,0.032011235254960135,15,-7.950786590576172,-13.382523536682129,-14.01188850402832,1.3774313926696777,15.389319896697998,68.23292541503906,57.46832275390625,51.6834831237793,68.23292541503906,16.549442291259766,-62.336570739746094,-31.09457778930664,-66.17303466796875,-21.283689498901367,44.88934516906738,-88.29869842529297,-95.91567993164062,-105.20794677734375,-88.29869842529297,16.90924835205078,-3.8932933807373047,-1.2553801536560059,-6.620682716369629,-1.0161073207855225,5.6045753955841064,15.549566268920898,23.409048080444336,15.379400253295898,50.75062942504883,35.37122917175293
9,50,0.2937114596636051,0.2802509210349433,0.30138325394190185,0.2693720186869417,0.032011235254960135,15,-7.950786590576172,-13.382523536682129,-14.01188850402832,1.3774313926696777,15.389319896697998,68.23292541503906,57.46832275390625,51.6834831237793,68.23292541503906,16.549442291259766,-62.336570739746094,-31.09457778930664,-66.17303466796875,-21.283689498901367,44.88934516906738,-88.29869842529297,-95.91567993164062,-105.20794677734375,-88.29869842529297,16.90924835205078,-3.8932933807373047,-1.2553801536560059,-6.620682716369629,-1.0161073207855225,5.6045753955841064,15.549566268920898,23.409048080444336,15.379400253295898,50.75062942504883,35.37122917175293
