action_endpoint_delta,action_max_speed,action_mean_jerk,action_mean_speed,action_p95_jerk,action_p95_speed,action_path_len,action_speed_spikiness,duration_s,eef_displacement_final,eef_displacement_max,eef_displacement_mean,eef_displacement_min,eef_displacement_range,eef_height_final,eef_height_max,eef_height_mean,eef_height_min,eef_height_range,eef_pos_endpoint_delta,eef_pos_max_speed,eef_pos_mean_jerk,eef_pos_mean_speed,eef_pos_p95_jerk,eef_pos_p95_speed,eef_pos_path_len,eef_pos_speed_spikiness,episode_index,num_frames,state_endpoint_delta,state_max_speed,state_mean_jerk,state_mean_speed,state_p95_jerk,state_p95_speed,state_path_len,state_speed_spikiness
16.369447612193817,711.6657397602266,884.2357814526349,69.45498626553496,2207.7188049724587,148.7039793806196,439.881543462303,12.836943909497393,6.333333492279053,0.007837403165468939,0.0919644307081992,0.06626631362834995,0.0,0.0919644307081992,0.1202958005393944,0.20021936780181737,0.16838030031123924,0.11973469523250867,0.0804846725693087,0.007837403165468939,0.3209945189094064,0.6867734792171258,0.06584050501444183,2.0196033993843803,0.17493406569154948,0.4169898731180868,7.804275445486134,0,191,9.888021047540661,225.8139035345949,459.05105172297993,47.17217360060989,1344.2992853349201,123.27326506250999,298.75711449968867,5.58393538029194
8.754411704100695,962.7702479794002,1004.6183623492985,62.38696373217348,2217.252698376824,136.39725591324162,482.45911184404946,22.6134802459523,7.733333110809326,0.011200791805411702,0.11315678543602861,0.08068662959352578,0.0,0.11315678543602861,0.12827008944794172,0.22291107642049768,0.1801928425121882,0.1190785923235877,0.10383248409690998,0.011200791805411702,0.2538921588649152,0.6504462168714619,0.06661301416522937,2.0624805233600627,0.15960221500525842,0.5151406560892351,5.194054418126196,1,233,12.550634469935293,227.80451904054553,401.333288410948,43.18040887679695,1341.078291108969,111.86867215319506,333.9284828906683,6.862883887319437
12.18008215540643,877.1406250202718,969.9511164447847,76.77698805717716,3269.475169939507,155.11940120765112,470.8987588875562,14.689628008222362,6.133333206176758,0.0030583924414884357,0.12021026505433133,0.08273478181506727,0.0,0.12021026505433133,0.12206636566361728,0.20653722149722034,0.1752632571913899,0.11909144334067903,0.08744577815654131,0.0030583924414884357,0.47643767219599065,0.8906403179326494,0.07812283707059187,2.4375217961633155,0.1847883602868932,0.4791533342424062,8.471634308170593,2,185,4.439622806192297,193.04781351532375,509.1090600428738,54.191967845276416,1292.203887548319,141.71073009879595,332.37738359339164,4.586449287531427
11.61977612009806,438.27687117072816,750.870975704062,71.41894617738443,3009.239049601291,157.8743415884562,426.1330878145004,8.108125279045598,5.9666666984558105,0.0033325585376590516,0.09721952208895147,0.07419410706784235,0.0,0.09721952208895147,0.12296285435205595,0.20294951735295136,0.172269320430142,0.11968435394491558,0.08326516340803577,0.0033325585376590516,0.29166312203626354,0.6427703894556964,0.06690618867619959,1.8005039301731698,0.16262035284352233,0.39920694231028075,6.311837559253513,3,180,4.941588838323747,168.57857135665182,432.5619454089336,49.45381626458674,1701.8078109469648,120.19184201696923,295.07443870001964,4.361992908225555
9.865520457227552,638.578916456049,880.8852090959668,72.57416153689842,3463.149629028055,162.488107211729,445.12144844248087,12.791424463489975,6.133333206176758,0.003722496811390579,0.11524686418888887,0.08074418022071861,0.0,0.11524686418888887,0.12319049929683747,0.211185680676148,0.17609311399641828,0.11968435394491558,0.09150132673123243,0.003722496811390579,0.27014245526564573,0.7121543735112694,0.06998519729866402,2.1813514003512315,0.18976210949692565,0.4292425283263923,5.592239829520049,4,185,6.90787029730713,209.1038347795314,449.72893486368815,49.928822399741186,1607.5022266889878,142.5699113656831,306.2301151638846,6.380223916885994
6.700314868652841,745.1240969295264,1065.4493009581306,70.880569803188,4095.231063046671,188.6531340866949,472.5371181265316,14.95288031359588,6.666666507720947,0.0033735146669504903,0.12804086525565958,0.08115135453404204,0.0,0.12804086525565958,0.12329460013245121,0.21909324693564225,0.18051415610822164,0.12004408104570972,0.09904916588993253,0.0033735146669504903,0.4026640702744112,0.7728977818951015,0.08246978036101649,2.0780320870158953,0.19212707603722579,0.5497985156279305,5.425879272897842,5,201,6.584899689193638,209.73748911981957,447.33058544531775,51.273053417851685,1741.3591031918547,122.11169515713827,341.8203220654852,4.9203868567322315
7.358079786110897,513.1678287102674,920.9163601925035,73.52230615206045,2800.4145684878627,167.33350824895794,458.28895951009804,10.727105038138923,6.233333110809326,0.00268107858317436,0.12149186869873188,0.07841006007323163,0.0,0.12149186869873188,0.1224947673915607,0.21513069465201984,0.17595563009352966,0.12010926918122798,0.09502142547079186,0.00268107858317436,0.4543597263297412,0.8529933713000847,0.07657034737175543,2.444997739136819,0.19693603824182834,0.4772884546060254,6.97622914619244,6,188,6.074598554375677,215.24562512468785,514.3799915243978,51.508293641802055,1930.2519720728035,141.6650382177843,321.06833970771356,5.9203226334158146
10.132735720829672,617.3574740322867,883.407057139141,72.5016634740027,2444.874385915901,141.54897322485078,456.7604146523886,10.982965822943411,6.300000190734863,0.004133240506113428,0.10597820481300814,0.07742534310043941,0.0,0.10597820481300814,0.12373064012769086,0.20817077318799668,0.17558126473409197,0.12010656711842183,0.08806420606957485,0.004133240506113428,0.2794664223705747,0.6983067739364622,0.07397794414100407,2.0345516774564953,0.17498092290037115,0.466061071986491,4.6499740335881565,7,190,6.027524579821468,182.7886248985067,441.3720521488054,51.22511670598354,1404.1391162764937,122.25481048326667,322.718276346464,4.086188376572661
9.574629375141168,624.5391759163965,962.6992846152743,73.27119562298407,2089.6672271386474,162.24606263589953,459.16610349048904,11.821720876509477,6.266666889190674,0.002118082531567482,0.1065866291515559,0.07737213161229588,0.0,0.1065866291515559,0.12188502124504569,0.20930041467573354,0.17716579786367914,0.12012414674121771,0.08917626793451583,0.002118082531567482,0.31513795127709837,0.7209918784767657,0.07596433186074134,2.2067882602083575,0.17336837939529887,0.4760431253388122,4.8506591867757916,8,189,4.022969066141297,217.02154096841818,456.2086398806521,51.95336961947709,1120.6377698154854,118.4772948772977,325.57442753605244,4.84419083324764
5.747875269298627,759.7201699267866,991.7562265891681,71.78217258750718,2238.6753532295465,148.67599787467464,468.9768053529705,15.504418795128206,6.5333333015441895,0.006908793674531512,0.12493539523444733,0.08079578845081832,0.0,0.12493539523444733,0.12386307612651562,0.21507844752332989,0.17318264791335233,0.1169836759224186,0.09809477160091129,0.006908793674531512,0.3253769750023062,0.7398992943516488,0.07582160773400863,1.9901714577192609,0.20331235880182028,0.4953677798832577,5.822830782535946,9,197,5.7597465490515525,218.46903534877646,457.1993841671206,50.23311166335606,1412.6324709062756,137.62340082588167,328.1896529466587,5.891611547300721
