abs_diff,cohens_d,diff_ci95_hi,diff_ci95_lo,label_a,label_b,mean_a,mean_b,metric,n_a,n_b,ratio
0.9210998573106779,2.7697135063376934,1.1837557492186017,0.658463328489654,baseline,high,1.4100331984183483,2.331133055729026,eef_pos_p95_jerk,11,10,1.653246924832279
0.029177556076477013,1.6674121785454508,0.04317283501054287,0.014155402236963113,baseline,high,0.1582418392096742,0.1874193952861512,eef_pos_p95_speed,11,10,1.184385838652682
0.05101934814718867,1.1761246375840497,0.08728348319162595,0.017317939894201592,baseline,high,0.5014747984919571,0.5524941466391458,eef_pos_path_len,11,10,1.1017386063730994
-1.0790230379036014,-0.6962503724543142,0.04601001382436608,-2.398263742876256,baseline,high,6.1894025118484075,5.110379473944806,eef_pos_speed_spikiness,11,10,0.8256660422238363
-2.9053130821870505,-2.0118584366597316,-1.7578725615230586,-4.029319414231243,baseline,high,7.26935353047833,4.36404044829128,state_endpoint_delta,11,10,0.6003340508878485
66.93186303753728,1.4371262204645403,105.51120345851298,30.204688742722414,baseline,high,177.4496714528128,244.38153449035008,state_max_speed,11,10,1.3771878667668531
173.6515981430215,2.942331475571804,214.41996812006025,123.62106664129857,baseline,high,295.54552559929016,469.19712374231165,state_mean_jerk,11,10,1.5875629407179324
7.708642387246925,1.791062904020011,11.057243220374097,3.9246244419952636,baseline,high,40.65626442911443,48.364906816361355,state_mean_speed,11,10,1.1896052796191139
625.4976442335798,3.106253446889256,781.1627993306979,455.28303317917226,baseline,high,836.7383714733522,1462.236015706932,state_p95_jerk,11,10,1.7475426794694626
25.304985281196466,1.624744321312851,37.185525219440294,11.774861102687506,baseline,high,104.40824639003553,129.713231671232,state_p95_speed,11,10,1.2423657723762696
24.230791350722427,1.5362565367028678,38.30392945544091,12.207272391260327,baseline,high,327.3776930640939,351.6084844148163,state_path_len,11,10,1.074014790449508
1.2946070014360753,0.9218060403523538,2.420777931903262,0.1092733581834852,baseline,high,5.263610124316767,6.558217125752842,state_speed_spikiness,11,10,1.2459541965305756
0.7460930925800593,0.30106460791807327,2.9264393111529463,-1.224280076265814,baseline,low,9.084194214325917,9.830287306905976,action_endpoint_delta,11,10,1.0821309049714227
388.7796414148067,3.397255231142584,487.22866137392856,294.0569816473348,baseline,low,300.0544731753874,688.8341145901941,action_max_speed,11,10,2.2956968689301984
156.53058762841135,2.11103984704152,215.5852503271225,94.02842388876938,baseline,low,774.948379825685,931.4789674540964,action_mean_jerk,11,10,1.2019884055523815
13.162567277846826,4.080147745261482,15.598875942180882,10.382622002785627,baseline,low,58.29442806304426,71.45699534089108,action_mean_speed,11,10,1.2257946035829328
213.32940470277026,0.4305647079795871,673.4214671799017,-188.30594515860594,baseline,low,2570.2403902709066,2783.569794973677,action_p95_jerk,11,10,1.0829997869107704
24.58670924705072,1.951209740419804,35.63338157343196,14.634177048864084,baseline,low,132.3173668902268,156.9040761372775,action_p95_speed,11,10,1.185816191956043
-11.543754888824765,-0.5921781200975276,3.723149172455282,-27.188512691000568,baseline,low,469.56609004716154,458.0223351583368,action_path_len,11,10,0.9754161232396072
7.030382288244324,2.500190489986244,9.592648643181724,4.837440735028311,baseline,low,6.472486987008031,13.502869275252355,action_speed_spikiness,11,10,2.086194887914674
-1.6306059880690142,-3.955116833305808,-1.2515151607990265,-1.9415225945819505,baseline,low,8.060605959458785,6.429999971389771,duration_s,11,10,0.7977067736287698
0.002347403305617883,0.9960897848156989,0.0044313036301202174,0.0004896105478103054,baseline,low,0.0024892319667577153,0.004836635272375598,eef_displacement_final,11,10,1.9430193355913168
0.011064167437387668,1.2166670669602873,0.018274866445894586,0.003403902542300656,baseline,low,0.10141891562559256,0.11248308306298023,eef_displacement_max,11,10,1.1090937156860956
0.01002122028957289,2.7435016004215136,0.012762192932499932,0.0066721126530786675,baseline,low,0.06795684872006023,0.07797806900963312,eef_displacement_mean,11,10,1.1474644425642753
0.0,nan,0.0,0.0,baseline,low,0.0,0.0,eef_displacement_min,11,10,1.0
0.011064167437387668,1.2166670669602873,0.018274866445894586,0.003403902542300656,baseline,low,0.10141891562559256,0.11248308306298023,eef_displacement_range,11,10,1.1090937156860956
0.00274011624140659,1.7152205733063928,0.004178882186654102,0.0015222926694853805,baseline,low,0.12046525519090451,0.1232053714323111,eef_height_final,11,10,1.0227461105660978
0.0017607996399419679,0.27270892881864905,0.006854640741985204,-0.003642946254666704,baseline,low,0.20929684443239377,0.21105764407233574,eef_height_max,11,10,1.0084129293042516
0.007202690591748523,2.5876478423973706,0.0094393705790104,0.0048112710040784145,baseline,low,0.1682571425236767,0.17545983311542523,eef_height_mean,11,10,1.0428076339324415
0.000798136390625856,1.0320803920856223,0.0013498991722652783,0.00012740935478322142,baseline,low,0.11866598148893438,0.11946411787956024,eef_height_min,11,10,1.0067259067287218
0.0009626632493160286,0.14790820801871085,0.006147776527271453,-0.004418645779673709,baseline,low,0.09063086294345943,0.09159352619277546,eef_height_range,11,10,1.0106218026821456
0.002347403305617883,0.9960897848156989,0.0044313036301202174,0.0004896105478103054,baseline,low,0.0024892319667577153,0.004836635272375598,eef_pos_endpoint_delta,11,10,1.9430193355913168
0.02479204343509267,0.30092508924786987,0.09153044225827604,-0.042735680312533046,baseline,low,0.3142214638175427,0.33901350725263535,eef_pos_max_speed,11,10,1.078899901823669
0.22181947540571212,2.019355641179272,0.30266157678157674,0.13003293585661468,baseline,low,0.5149679122891145,0.7367873876948267,eef_pos_mean_jerk,11,10,1.4307442576611165
0.010943634654993518,2.153966340583188,0.015101232840059639,0.006637133615633705,baseline,low,0.06228354071437175,0.07322717536936527,eef_pos_mean_speed,11,10,1.1757066597757135
0.7155670286785507,2.7228998495317245,0.9054278035657294,0.49459333160115665,baseline,low,1.4100331984183483,2.125600227096899,eef_pos_p95_jerk,11,10,1.5074823943197841
0.02300134866039516,1.6018952215072324,0.03448616333485683,0.011002116213865602,baseline,low,0.1582418392096742,0.18124318787006935,eef_pos_p95_speed,11,10,1.1453556614465357
-0.031045570339065354,-0.7969973908465376,0.0010622641786622602,-0.06387661360206756,baseline,low,0.5014747984919571,0.47042922815289173,eef_pos_path_len,11,10,0.9380914657858365
-0.07944111359374073,-0.048302258122245575,1.1892516923826921,-1.4896099190091303,baseline,low,6.1894025118484075,6.109961398254667,eef_pos_speed_spikiness,11,10,0.9871649786367398
-0.5496059406900535,-0.2661764761287002,1.2892019815029363,-2.071897826308204,baseline,low,7.26935353047833,6.719747589788277,state_endpoint_delta,11,10,0.9243941104763095
29.311424315872813,0.924318246961029,53.10115765268258,5.3024875906571065,baseline,low,177.4496714528128,206.7610957686856,state_max_speed,11,10,1.1651816206490722
161.28196776228162,2.858518897087523,200.09667964387387,113.87058825661558,baseline,low,295.54552559929016,456.8274933615718,state_mean_jerk,11,10,1.5457093875124188
9.35574897443373,3.7190652509342836,11.359297045741299,7.143659014365742,baseline,low,40.65626442911443,50.01201340354816,state_mean_speed,11,10,1.2301182635321701
