action_endpoint_delta,action_max_speed,action_mean_jerk,action_mean_speed,action_p95_jerk,action_p95_speed,action_path_len,action_speed_spikiness,duration_s,eef_displacement_final,eef_displacement_max,eef_displacement_mean,eef_displacement_min,eef_displacement_range,eef_height_final,eef_height_max,eef_height_mean,eef_height_min,eef_height_range,eef_pos_endpoint_delta,eef_pos_max_speed,eef_pos_mean_jerk,eef_pos_mean_speed,eef_pos_p95_jerk,eef_pos_p95_speed,eef_pos_path_len,eef_pos_speed_spikiness,episode_index,num_frames,state_endpoint_delta,state_max_speed,state_mean_jerk,state_mean_speed,state_p95_jerk,state_p95_speed,state_path_len,state_speed_spikiness
5.132967862212677,358.35458038217246,766.9322977949845,59.06569495795449,2553.6860469051326,138.33802445234178,492.2141943890099,7.925864531826624,8.333333015441895,0.011728895560649887,0.20340143645756634,0.09129890104869112,0.0,0.20340143645756634,0.14941007365735923,0.29487311612297556,0.22156588016248951,0.1413392197314295,0.15353389639154608,0.011728895560649887,0.4218077588701092,0.7891156825209542,0.09860434474732514,2.1660498284449674,0.24898719937569835,0.8217029066450495,4.994698681911034,0,251,3.766067464177375,216.0192496276418,336.7988733522453,41.78838696061921,934.2429648225542,111.98339327504272,348.23654029161025,6.4365580236799484
10.19457398030603,379.93264992184385,713.1570837091488,58.154218272081316,2294.1284590525506,122.07522433720229,484.61844732536224,8.345270964215848,8.333333015441895,0.02054177855288835,0.2135375689503729,0.09483042039724152,0.0,0.2135375689503729,0.14926443775273246,0.29570060240762003,0.21713471360317554,0.11892976415292424,0.1767708382546958,0.02054177855288835,0.5351970145442299,0.7751234935194525,0.10514480265890089,2.0055962960710305,0.2719344906245202,0.8762066093154739,6.278264564312938,1,251,8.303793620521253,152.29231568012577,255.14023867430498,40.999419202000446,711.648045150788,109.54845249730616,341.66184029045826,4.482684188067804
9.335515386183028,283.0540978264718,786.177395198125,58.69748040545625,2820.381046618781,133.2328892104319,451.97067444039675,6.035011339953946,7.699999809265137,0.018362754045817182,0.20275158571447,0.09784693100002005,0.0,0.20275158571447,0.1494131356838525,0.2921125982213021,0.22390530677592793,0.13941825980453718,0.1526943384167649,0.018362754045817182,0.5813951251346383,0.794769867124919,0.10186140897864633,2.149483202323538,0.2739482280765594,0.7843328586295137,6.992805851068869,2,232,5.923345437588924,180.61035915221126,282.9657695074404,42.27088017769475,789.571011699359,101.14065574406891,325.4857383499466,5.04919057120663
9.366543422744376,331.75372515715395,770.9535994052709,58.461854680724066,2674.2666741400517,116.98267574008233,487.1821258930197,6.87742879329866,8.333333015441895,0.01957712717698899,0.21728576279877398,0.09601234979595563,0.0,0.21728576279877398,0.14972214210285423,0.2962008278810963,0.2210523057542713,0.13613214557195233,0.16006868230914398,0.01957712717698899,0.3741265946719492,0.7324161470438623,0.09886112669736362,1.9864507337888366,0.2522230183338827,0.8238426911035734,4.4414206515012875,3,251,7.98053766017542,219.00749841904712,277.7549580364445,39.41772549502747,825.8507420376503,98.2629638543418,328.4810164985827,6.62041464361067
10.147168145434234,331.14715827813905,797.8882722273325,56.9751591185474,2625.7492205774242,128.84909676053616,442.5070593908396,7.587810356937618,7.766666889190674,0.023274292194745787,0.2071267092488558,0.10067592794695066,0.0,0.2071267092488558,0.14997181655879602,0.29414850506833595,0.22579611977297126,0.1394178526499445,0.15473065241839146,0.023274292194745787,0.7619229149542937,0.89433633559225,0.0962299692796373,2.068269014404604,0.2710102816860862,0.7473861389659013,9.928367555093738,4,234,7.815227603707315,186.09751149350748,309.3231143833695,39.50271690053048,921.8530509640515,91.495282800703,306.8044358296886,5.888284577575401
8.608983779482898,295.89154630556754,872.5028529002932,59.489944614152094,2934.084143324552,143.31772382927127,495.74951822051446,6.549157805367421,8.333333015441895,0.022052327481657707,0.21303243757012225,0.09493957692214731,0.0,0.21303243757012225,0.15136347424987723,0.29565291697404156,0.22011595505226614,0.1403266955840328,0.15532622139000876,0.022052327481657707,0.362421323214168,0.7567173602351813,0.09552483998876969,2.325052564549143,0.28987996759007684,0.7960403100649328,5.337292323429551,5,251,7.909743160304946,169.09342907185604,270.14290960648873,39.0378423507522,856.070616362141,107.873241934357,325.31535440003785,5.306642639815157
11.844612509795633,229.49827538675066,698.6970081034693,54.27988412131905,2149.143523270422,130.00706825412698,448.7136898005489,5.268697203199359,8.266666412353516,0.023011520349917904,0.21811048907660857,0.10212979019114052,0.0,0.21811048907660857,0.14925729012792785,0.29753388387526947,0.22398416330087745,0.13468531634025208,0.1628485675350174,0.023011520349917904,0.5023314574354325,0.675110093954347,0.10152838630367206,2.1482876570411644,0.28385915512734833,0.8393013168580195,5.879520526415496,6,249,7.230515671867618,117.5347727829051,211.10886977427768,39.229180924499815,665.1889677615253,97.4142110668305,324.2945527393755,3.6284113794524933
8.698442152788214,220.2688587038675,687.5283842891334,55.99334396282973,2240.0890507444924,132.7774314913022,436.7481067159256,4.655746923569525,7.800000190734863,0.021456645432257403,0.20557793301428204,0.10109977798630997,0.0,0.20557793301428204,0.1492435285006696,0.2928297993934895,0.22485813229817422,0.13629669815075804,0.15653310124273148,0.021456645432257403,0.3830370275812147,0.8048996790993088,0.09800929225370303,2.052845785297871,0.2499333411139807,0.7644724462851539,4.8524940296626475,7,235,7.333264973595307,217.49415576794908,297.57281348270146,39.75448846130159,802.0506630514521,95.66779940555496,310.08499230481846,6.3846040311203955
8.733013567190438,272.8453473531744,810.574167555771,56.22953716043595,2526.3382700877464,128.45662375980856,464.8307628271225,6.098576517518747,8.266666412353516,0.019492450686348726,0.22355417691750384,0.10168418574131409,0.0,0.22355417691750384,0.14940415996851775,0.29881304803715114,0.2233743881826914,0.1366042046671269,0.16220884337002425,0.019492450686348726,0.3990265092216531,0.7812995197574063,0.10223291127193584,2.4805750691403685,0.3025441197031612,0.8451253689387357,5.294924203593324,8,249,6.856051200721177,131.75696248615935,273.9155232054083,39.393241069808276,706.394509076818,105.15062945228341,325.65076100306254,3.8717587107371103
10.517991263309872,304.66136173992925,765.3382835018496,59.0727982428945,2613.0223108258015,127.07343579766804,474.55143087344084,6.112760560169035,8.033333778381348,0.02369519203479917,0.20137570629360357,0.09646146905406314,0.0,0.20137570629360357,0.1493848665088345,0.2920479812793984,0.22113247206255104,0.13463010403877806,0.15741787724062034,0.02369519203479917,0.5300539626349684,0.8255383454613434,0.0997597857455558,2.32245656364939,0.24317266069029328,0.8014034877728164,6.327442804149886,9,242,8.783917064382173,133.88914408396144,250.66551117173043,40.22204831764904,654.594066974949,96.718715540023,323.11710322568587,4.008413245931266
