action_endpoint_delta,action_max_speed,action_mean_jerk,action_mean_speed,action_p95_jerk,action_p95_speed,action_path_len,action_speed_spikiness,duration_s,episode_index,num_frames,state_endpoint_delta,state_max_speed,state_mean_jerk,state_mean_speed,state_p95_jerk,state_p95_speed,state_path_len,state_speed_spikiness
2.9425073305169884,473.3115633401765,772.6233642022162,60.92058163133767,2421.674611411021,137.09842430121412,783.8446680746232,9.306920530329526,12.866666793823242,0,387,1.0159976981076848,162.1299644506237,286.06513062442264,43.17762305217453,925.3534086619844,100.15641391949143,555.5521087471809,4.062771445842509
1.3893618728141708,1005.2544361545346,776.9043092892111,62.41516033146104,2191.97687880501,144.32108223777135,821.7991566429585,19.871297464389933,13.166666984558105,1,396,1.0739297409605169,175.732624212993,309.42127456550764,43.76471258928468,1172.181007320215,120.5722010547509,576.2354790332529,4.691934307163995
2.1969079987978586,417.70316036138644,787.7795493575949,59.87474933459808,2490.120596734312,145.54595957641635,782.3634418010946,8.56942076543178,13.066666603088379,2,393,2.3074117764781223,156.68903368486136,271.43192102333126,42.48486966544506,920.7988823096455,104.1394547779447,555.1356077227399,4.326815774714821
4.444347096327558,357.3689549741416,733.7878348768378,59.25723809325975,2217.8526754172753,135.72614861149643,790.0964615297258,7.591179998551374,13.333333015441895,3,401,3.6339195168411687,321.4392464822937,321.9117792630185,41.612049188560775,767.4738472253556,110.87349670023562,554.8274150074484,9.192386984435533
1.5337222425386592,368.92279728804687,758.8502371306258,61.1275656227175,2962.1890948492064,161.29637970185274,810.9588765721743,7.693417081517398,13.266666412353516,4,399,1.1472824176905436,183.57757640331062,324.00207996414656,43.138135349703944,1059.240821784885,122.35198075504655,572.2992674735194,5.241662088424812
