action_endpoint_delta,action_max_speed,action_mean_jerk,action_mean_speed,action_p95_jerk,action_p95_speed,action_path_len,action_speed_spikiness,duration_s,episode_index,num_frames,state_endpoint_delta,state_max_speed,state_mean_jerk,state_mean_speed,state_p95_jerk,state_p95_speed,state_path_len,state_speed_spikiness
36.15306909393738,806.4356474174448,876.961765799592,61.854602119085804,2692.849138284489,159.54504437864017,690.7094997733461,17.59692035316341,11.166666984558105,0,336,4.120735076900634,463.34730457398103,395.47715501311427,47.35272135357315,1118.7272569720465,148.68236348415775,528.7720327001156,12.91753977470292
14.609572847937368,855.8949248600636,986.0920013842826,69.67339103438067,2786.078998675791,165.64295346122412,696.7337517608464,17.84313650908384,10.0,1,301,6.612264389940717,301.8823114878248,416.0826236038913,50.321437313782226,1421.4170073618725,141.03116663292607,503.2144486505173,7.807374041625299
37.870728272603586,586.3326051293593,838.2858371252412,61.25711662159404,3022.488590760549,148.4438376742351,669.7442082757962,12.573897889471509,10.933333396911621,2,329,3.663466467820191,352.62228279379707,384.1701096769422,45.60802512851498,1186.1269503975102,122.17424861482786,498.647856410611,9.74776584691466
21.516006281132707,754.9376855262084,882.2786283577183,66.30819807041036,2912.3350262234344,167.4088930118864,663.0822386213806,16.357146768552678,10.0,3,301,8.660397859377667,539.1711090012926,404.2075417088395,48.708357485306415,1042.6238541890277,135.34917357100076,487.08367021010355,14.157828155185554
18.236045795491332,657.9413649258195,854.6073556434093,67.0218912674591,2535.0796571659102,156.32501833682835,670.2187830745654,13.720118202624827,10.0,4,301,8.103699639422135,331.94970119111696,391.1227678889512,48.35163251285855,1558.440545788469,124.73462591057047,483.5163115655165,8.568459264550944
