auto_region_id,auto_region_idx,num_episodes,episode_ids,center_cx,center_cy,cx_mean,cy_mean,cx_std,cy_std,eef_z_max_mean,eef_z_max_std,eef_z_max_min,eef_z_max_max,eef_z_max_range,eef_z_max_iqr,prelift_wrist_mean,prelift_wrist_std,prelift_wrist_iqr,prelift_wrist_range,prelift_elbow_mean,prelift_elbow_std,prelift_elbow_iqr,prelift_elbow_range,prelift_gripper_mean,prelift_gripper_std,num_high,num_low,num_mid,num_unknown_label,matched_pairs,high_low_balance_ratio,high_low_imbalance,missing_high_low_pair_flag,high_eef_z_max_mean,low_eef_z_max_mean,high_eef_z_max_std,low_eef_z_max_std,high_minus_low_eef_gap,high_episode_ids,low_episode_ids
region_00,0,11,"40,45,46,47,49,50,51,52,56,58,59",326.80259377175366,225.41448248527703,326.80259377175366,225.41448248527703,11.736898707829797,11.203518779513361,0.12608285071146252,0.06161994229719674,0.06371217606315799,0.2031012528224713,0.1393890767593133,0.12031274781796841,-91.18102251793727,8.07091028529618,12.682605396617532,26.448944091796875,-52.24686083517784,10.66163333533442,6.1437405672940315,42.194744630293414,3.6663086847825483,0.10599110092084962,5,6,0,0,5,0.8333333333333334,0.09090909090909091,0,0.19320331372818195,0.07014913153086304,0.008655336219585748,0.003986383580370311,0.12305418219731891,"40,45,46,47,49","50,51,52,56,58,59"
region_01,1,12,"60,61,62,65,67,68,70,71,73,74,76,79",330.7572923037385,306.24804067806923,330.7572923037385,306.24804067806923,11.38538529555343,11.287432949764783,0.1270415117070698,0.05818599856763517,0.0654250804329501,0.2071150662334177,0.1416899858004676,0.11013081441813158,-82.74814160664876,10.647724843085085,17.350710782137796,34.19617115367544,-30.680061843584884,19.640648656223128,35.042855219407514,56.05592266808857,3.6154150980891604,0.11158659850418609,6,6,0,0,6,1.0,0.0,0,0.1844782420463943,0.06960478136774524,0.012949006791004912,0.00236391573615234,0.11487346067864905,"60,61,62,65,67,68","70,71,73,74,76,79"
region_02,2,10,"41,42,43,44,48,53,54,55,57,98",369.34506539214397,229.18441121542924,369.34506539214397,229.18441121542924,11.346104605374054,13.327954626016735,0.12829375926063763,0.0577391591016256,0.06495968091320953,0.1902767873296372,0.12531710641642768,0.11308395001683347,-88.63251897638494,9.59049581357471,11.910078915682718,30.90103357488458,-52.12589593367143,15.697386033913672,8.953913168473676,46.26247024536132,6.356051538207313,8.031935516245452,5,5,0,0,5,1.0,0.0,0,0.18582713030628112,0.07076038821499415,0.004861197737677172,0.004879772159589111,0.11506674209128696,"41,42,43,44,48","53,54,55,57,98"
region_03,3,14,"63,64,66,69,72,75,77,78,82,83,84,89,93,99",378.24054333288274,291.4706114262209,378.2405433328827,291.4706114262209,13.93568554163579,16.07846336323869,0.1307856477239659,0.057750660283903174,0.06133045690753924,0.1937673847171418,0.13243692780960256,0.11947427943113856,-82.36214020964385,10.626061198563162,9.180609269575626,37.93065643310547,-37.8309480602091,16.52793754481301,13.99290457638827,60.053393515673555,5.897558833097483,8.008878521442867,8,6,0,0,6,0.75,0.14285714285714285,0,0.18025995583176135,0.06481990358023855,0.010758000407296103,0.0035480604676641023,0.1154400522515228,"63,64,66,69,82,83,84,89","72,75,77,78,93,99"
region_04,4,13,"80,81,85,86,87,88,90,91,92,94,95,96,97",425.4898982402853,270.3385405755772,425.48989824028524,270.3385405755772,12.283611690257882,16.643653376530455,0.12129965172199997,0.05788777677850143,0.059646858781259936,0.19594456087427908,0.13629770209301914,0.116832731064655,-86.93211743548198,12.204183396278504,19.587744279341265,34.47442904385653,-42.58654803496141,15.026840053436104,9.484333731911399,54.123928806998514,6.571259395225899,7.268449526728293,6,7,0,0,6,0.8571428571428571,0.07692307692307693,0,0.18328127974311378,0.0681725419896167,0.010367607564611706,0.003968547637594415,0.11510873775349709,"80,81,85,86,87,88","90,91,92,94,95,96,97"
region_05,5,20,"20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39",492.3529097452807,227.85319996428876,492.3529097452807,227.8531999642887,18.453666684101375,11.05929764403307,0.1356223325421464,0.05967296370910058,0.06974462673005738,0.2123663352825157,0.14262170855245832,0.11877920493420203,-87.84388403459029,8.793739757272464,12.935233376242905,26.32446150346236,-51.61058047034523,12.48673523400954,14.681396397677332,39.904454144564546,3.8086465727199212,0.44186026648501775,10,10,0,0,10,1.0,0.0,0,0.19483509855578238,0.07640956652851039,0.008794550612142363,0.0056637229111707425,0.11842553202727199,"20,21,22,23,24,25,26,27,28,29","30,31,32,33,34,35,36,37,38,39"
region_06,6,20,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",495.8978845282013,308.02278047408987,495.8978845282013,308.02278047408987,16.804706993702215,10.21039217030322,0.12671240988525836,0.05493826671090064,0.06674028879619817,0.2078567643728234,0.14111647557662524,0.10603986565909998,-80.91568104137073,12.218734582364368,22.525902661410242,33.361402338201344,-33.335323890772735,18.86558120530124,39.2317689332095,52.23408751054244,8.522591724179009,8.805344858122465,10,10,0,0,10,1.0,0.0,0,0.18102071752931295,0.07240410224120376,0.011315302656261057,0.0030993008680612376,0.10861661528810919,"0,1,2,3,4,5,6,7,8,9","10,11,12,13,14,15,16,17,18,19"
