auto_region_id,auto_region_idx,status,severity,flags,advice,needed_demos,num_episodes,episode_ids,num_high,num_low,matched_pairs,high_low_balance_ratio,high_low_imbalance,missing_high_low_pair_flag,high_minus_low_eef_gap,high_episode_ids,low_episode_ids,center_cx,center_cy,eef_z_max_mean,eef_z_max_std,eef_z_max_range,prelift_wrist_iqr,prelift_elbow_iqr
region_00,0,CURATE_OR_RERECORD,3,"HIGH_EEF_STD,HIGH_EEF_RANGE",inspect/re-record episodes with abnormal EEF peak height; region contains mixed lift outcomes; curate or re-record inconsistent demos,0,11,"40,45,46,47,49,50,51,52,56,58,59",5,6,5,0.8333333333333334,0.09090909090909091,0,0.12305418219731891,"40,45,46,47,49","50,51,52,56,58,59",326.80259377175366,225.41448248527703,0.12608285071146252,0.06161994229719674,0.1393890767593133,12.682605396617532,6.1437405672940315
region_01,1,CURATE_OR_RERECORD,3,"HIGH_EEF_STD,HIGH_EEF_RANGE,WRIST_MULTIMODAL,ELBOW_MULTIMODAL",inspect/re-record episodes with abnormal EEF peak height; region contains mixed lift outcomes; curate or re-record inconsistent demos; pre-lift wrist style varies too much; re-record with consistent wrist strategy; pre-lift elbow style varies too much; re-record with consistent elbow strategy,0,12,"60,61,62,65,67,68,70,71,73,74,76,79",6,6,6,1.0,0.0,0,0.11487346067864905,"60,61,62,65,67,68","70,71,73,74,76,79",330.7572923037385,306.24804067806923,0.1270415117070698,0.05818599856763517,0.1416899858004676,17.350710782137796,35.042855219407514
region_02,2,CURATE_OR_RERECORD,3,"HIGH_EEF_STD,HIGH_EEF_RANGE",inspect/re-record episodes with abnormal EEF peak height; region contains mixed lift outcomes; curate or re-record inconsistent demos,0,10,"41,42,43,44,48,53,54,55,57,98",5,5,5,1.0,0.0,0,0.11506674209128696,"41,42,43,44,48","53,54,55,57,98",369.34506539214397,229.18441121542924,0.12829375926063763,0.0577391591016256,0.12531710641642768,11.910078915682718,8.953913168473676
region_03,3,CURATE_OR_RERECORD,3,"HIGH_EEF_STD,HIGH_EEF_RANGE",inspect/re-record episodes with abnormal EEF peak height; region contains mixed lift outcomes; curate or re-record inconsistent demos,0,14,"63,64,66,69,72,75,77,78,82,83,84,89,93,99",8,6,6,0.75,0.14285714285714285,0,0.1154400522515228,"63,64,66,69,82,83,84,89","72,75,77,78,93,99",378.24054333288274,291.4706114262209,0.1307856477239659,0.057750660283903174,0.13243692780960256,9.180609269575626,13.99290457638827
region_04,4,CURATE_OR_RERECORD,3,"HIGH_EEF_STD,HIGH_EEF_RANGE,WRIST_MULTIMODAL",inspect/re-record episodes with abnormal EEF peak height; region contains mixed lift outcomes; curate or re-record inconsistent demos; pre-lift wrist style varies too much; re-record with consistent wrist strategy,0,13,"80,81,85,86,87,88,90,91,92,94,95,96,97",6,7,6,0.8571428571428571,0.07692307692307693,0,0.11510873775349709,"80,81,85,86,87,88","90,91,92,94,95,96,97",425.4898982402853,270.3385405755772,0.12129965172199997,0.05788777677850143,0.13629770209301914,19.587744279341265,9.484333731911399
region_05,5,CURATE_OR_RERECORD,3,"HIGH_EEF_STD,HIGH_EEF_RANGE",inspect/re-record episodes with abnormal EEF peak height; region contains mixed lift outcomes; curate or re-record inconsistent demos,0,20,"20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39",10,10,10,1.0,0.0,0,0.11842553202727199,"20,21,22,23,24,25,26,27,28,29","30,31,32,33,34,35,36,37,38,39",492.3529097452807,227.85319996428876,0.1356223325421464,0.05967296370910058,0.14262170855245832,12.935233376242905,14.681396397677332
region_06,6,CURATE_OR_RERECORD,3,"HIGH_EEF_STD,HIGH_EEF_RANGE,WRIST_MULTIMODAL,ELBOW_MULTIMODAL",inspect/re-record episodes with abnormal EEF peak height; region contains mixed lift outcomes; curate or re-record inconsistent demos; pre-lift wrist style varies too much; re-record with consistent wrist strategy; pre-lift elbow style varies too much; re-record with consistent elbow strategy,0,20,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",10,10,10,1.0,0.0,0,0.10861661528810919,"0,1,2,3,4,5,6,7,8,9","10,11,12,13,14,15,16,17,18,19",495.8978845282013,308.02278047408987,0.12671240988525836,0.05493826671090064,0.14111647557662524,22.525902661410242,39.2317689332095
