trial,chunk_steps,predicted_chunk_fk_eef_z_start,predicted_chunk_fk_eef_z_end,predicted_chunk_fk_eef_z_max,predicted_chunk_fk_eef_z_min,predicted_chunk_fk_eef_z_range,predicted_chunk_fk_eef_z_argmax_step,action_values.0_chunk_start,action_values.0_chunk_end,action_values.0_chunk_min,action_values.0_chunk_max,action_values.0_chunk_range,action_values.1_chunk_start,action_values.1_chunk_end,action_values.1_chunk_min,action_values.1_chunk_max,action_values.1_chunk_range,action_values.2_chunk_start,action_values.2_chunk_end,action_values.2_chunk_min,action_values.2_chunk_max,action_values.2_chunk_range,action_values.3_chunk_start,action_values.3_chunk_end,action_values.3_chunk_min,action_values.3_chunk_max,action_values.3_chunk_range,action_values.4_chunk_start,action_values.4_chunk_end,action_values.4_chunk_min,action_values.4_chunk_max,action_values.4_chunk_range,action_values.5_chunk_start,action_values.5_chunk_end,action_values.5_chunk_min,action_values.5_chunk_max,action_values.5_chunk_range
0,50,0.29453138812713137,0.2523500286465137,0.29899859281140584,0.24315337078455904,0.0558452220268468,12,-6.597148895263672,-11.84523868560791,-12.424498558044434,1.1685786247253418,13.593077182769775,71.33761596679688,92.54901123046875,60.639862060546875,93.91910552978516,33.27924346923828,-56.4675407409668,4.90483283996582,-56.4675407409668,9.974536895751953,66.44207763671875,-87.99906158447266,-86.27013397216797,-101.19178771972656,-85.2745361328125,15.917251586914062,-2.247575044631958,6.097150802612305,-4.424264430999756,6.125626564025879,10.549890995025635,15.293645858764648,18.598190307617188,15.293645858764648,21.451404571533203,6.157758712768555
1,50,0.29453138812713137,0.2523500286465137,0.29899859281140584,0.24315337078455904,0.0558452220268468,12,-6.597148895263672,-11.84523868560791,-12.424498558044434,1.1685786247253418,13.593077182769775,71.33761596679688,92.54901123046875,60.639862060546875,93.91910552978516,33.27924346923828,-56.4675407409668,4.90483283996582,-56.4675407409668,9.974536895751953,66.44207763671875,-87.99906158447266,-86.27013397216797,-101.19178771972656,-85.2745361328125,15.917251586914062,-2.247575044631958,6.097150802612305,-4.424264430999756,6.125626564025879,10.549890995025635,15.293645858764648,18.598190307617188,15.293645858764648,21.451404571533203,6.157758712768555
2,50,0.29453138812713137,0.2523500286465137,0.29899859281140584,0.24315337078455904,0.0558452220268468,12,-6.597148895263672,-11.84523868560791,-12.424498558044434,1.1685786247253418,13.593077182769775,71.33761596679688,92.54901123046875,60.639862060546875,93.91910552978516,33.27924346923828,-56.4675407409668,4.90483283996582,-56.4675407409668,9.974536895751953,66.44207763671875,-87.99906158447266,-86.27013397216797,-101.19178771972656,-85.2745361328125,15.917251586914062,-2.247575044631958,6.097150802612305,-4.424264430999756,6.125626564025879,10.549890995025635,15.293645858764648,18.598190307617188,15.293645858764648,21.451404571533203,6.157758712768555
3,50,0.29453138812713137,0.2523500286465137,0.29899859281140584,0.24315337078455904,0.0558452220268468,12,-6.597148895263672,-11.84523868560791,-12.424498558044434,1.1685786247253418,13.593077182769775,71.33761596679688,92.54901123046875,60.639862060546875,93.91910552978516,33.27924346923828,-56.4675407409668,4.90483283996582,-56.4675407409668,9.974536895751953,66.44207763671875,-87.99906158447266,-86.27013397216797,-101.19178771972656,-85.2745361328125,15.917251586914062,-2.247575044631958,6.097150802612305,-4.424264430999756,6.125626564025879,10.549890995025635,15.293645858764648,18.598190307617188,15.293645858764648,21.451404571533203,6.157758712768555
4,50,0.29453138812713137,0.2523500286465137,0.29899859281140584,0.24315337078455904,0.0558452220268468,12,-6.597148895263672,-11.84523868560791,-12.424498558044434,1.1685786247253418,13.593077182769775,71.33761596679688,92.54901123046875,60.639862060546875,93.91910552978516,33.27924346923828,-56.4675407409668,4.90483283996582,-56.4675407409668,9.974536895751953,66.44207763671875,-87.99906158447266,-86.27013397216797,-101.19178771972656,-85.2745361328125,15.917251586914062,-2.247575044631958,6.097150802612305,-4.424264430999756,6.125626564025879,10.549890995025635,15.293645858764648,18.598190307617188,15.293645858764648,21.451404571533203,6.157758712768555
5,50,0.29453138812713137,0.2523500286465137,0.29899859281140584,0.24315337078455904,0.0558452220268468,12,-6.597148895263672,-11.84523868560791,-12.424498558044434,1.1685786247253418,13.593077182769775,71.33761596679688,92.54901123046875,60.639862060546875,93.91910552978516,33.27924346923828,-56.4675407409668,4.90483283996582,-56.4675407409668,9.974536895751953,66.44207763671875,-87.99906158447266,-86.27013397216797,-101.19178771972656,-85.2745361328125,15.917251586914062,-2.247575044631958,6.097150802612305,-4.424264430999756,6.125626564025879,10.549890995025635,15.293645858764648,18.598190307617188,15.293645858764648,21.451404571533203,6.157758712768555
6,50,0.29453138812713137,0.2523500286465137,0.29899859281140584,0.24315337078455904,0.0558452220268468,12,-6.597148895263672,-11.84523868560791,-12.424498558044434,1.1685786247253418,13.593077182769775,71.33761596679688,92.54901123046875,60.639862060546875,93.91910552978516,33.27924346923828,-56.4675407409668,4.90483283996582,-56.4675407409668,9.974536895751953,66.44207763671875,-87.99906158447266,-86.27013397216797,-101.19178771972656,-85.2745361328125,15.917251586914062,-2.247575044631958,6.097150802612305,-4.424264430999756,6.125626564025879,10.549890995025635,15.293645858764648,18.598190307617188,15.293645858764648,21.451404571533203,6.157758712768555
7,50,0.29453138812713137,0.2523500286465137,0.29899859281140584,0.24315337078455904,0.0558452220268468,12,-6.597148895263672,-11.84523868560791,-12.424498558044434,1.1685786247253418,13.593077182769775,71.33761596679688,92.54901123046875,60.639862060546875,93.91910552978516,33.27924346923828,-56.4675407409668,4.90483283996582,-56.4675407409668,9.974536895751953,66.44207763671875,-87.99906158447266,-86.27013397216797,-101.19178771972656,-85.2745361328125,15.917251586914062,-2.247575044631958,6.097150802612305,-4.424264430999756,6.125626564025879,10.549890995025635,15.293645858764648,18.598190307617188,15.293645858764648,21.451404571533203,6.157758712768555
8,50,0.29453138812713137,0.2523500286465137,0.29899859281140584,0.24315337078455904,0.0558452220268468,12,-6.597148895263672,-11.84523868560791,-12.424498558044434,1.1685786247253418,13.593077182769775,71.33761596679688,92.54901123046875,60.639862060546875,93.91910552978516,33.27924346923828,-56.4675407409668,4.90483283996582,-56.4675407409668,9.974536895751953,66.44207763671875,-87.99906158447266,-86.27013397216797,-101.19178771972656,-85.2745361328125,15.917251586914062,-2.247575044631958,6.097150802612305,-4.424264430999756,6.125626564025879,10.549890995025635,15.293645858764648,18.598190307617188,15.293645858764648,21.451404571533203,6.157758712768555
9,50,0.29453138812713137,0.2523500286465137,0.29899859281140584,0.24315337078455904,0.0558452220268468,12,-6.597148895263672,-11.84523868560791,-12.424498558044434,1.1685786247253418,13.593077182769775,71.33761596679688,92.54901123046875,60.639862060546875,93.91910552978516,33.27924346923828,-56.4675407409668,4.90483283996582,-56.4675407409668,9.974536895751953,66.44207763671875,-87.99906158447266,-86.27013397216797,-101.19178771972656,-85.2745361328125,15.917251586914062,-2.247575044631958,6.097150802612305,-4.424264430999756,6.125626564025879,10.549890995025635,15.293645858764648,18.598190307617188,15.293645858764648,21.451404571533203,6.157758712768555
