predicted_chunk_fk_eef_z_max_mean,predicted_chunk_fk_eef_z_max_std,predicted_chunk_fk_eef_z_max_min,predicted_chunk_fk_eef_z_max_max,predicted_chunk_fk_eef_z_max_range
0.2762238587579276,5.551115123125783e-17,0.27622385875792754,0.27622385875792754,0.0
