action_key,mean,std,min,max,range,max_abs_deviation_from_mean
action_values.0,-9.419663429260254,0.0,-9.419663429260254,-9.419663429260254,0.0,0.0
action_values.1,83.37501525878906,0.0,83.37501525878906,83.37501525878906,0.0,0.0
action_values.2,-0.9497299194335938,0.0,-0.9497299194335938,-0.9497299194335938,0.0,0.0
action_values.3,-89.80583190917969,0.0,-89.80583190917969,-89.80583190917969,0.0,0.0
action_values.4,-5.250123977661133,0.0,-5.250123977661133,-5.250123977661133,0.0,0.0
action_values.5,62.220985412597656,0.0,62.220985412597656,62.220985412597656,0.0,0.0
