action_key,mean,std,min,max,range,max_abs_deviation_from_mean
action_values.0,-11.896872520446777,0.0,-11.896872520446777,-11.896872520446777,0.0,0.0
action_values.1,85.70414733886719,0.0,85.70414733886719,85.70414733886719,0.0,0.0
action_values.2,2.219667434692383,0.0,2.219667434692383,2.219667434692383,0.0,0.0
action_values.3,-89.28485107421875,0.0,-89.28485107421875,-89.28485107421875,0.0,0.0
action_values.4,-5.352062225341797,0.0,-5.352062225341797,-5.352062225341797,0.0,0.0
action_values.5,60.331756591796875,0.0,60.331756591796875,60.331756591796875,0.0,0.0
