episode_idx,window_start_step,window_end_step,num_window_steps,eef_z_window_mean,eef_z_window_max,action.shoulder_pan.pos.mean,action.shoulder_pan.pos.std,action.shoulder_pan.pos.min,action.shoulder_pan.pos.max,state.shoulder_pan.pos.mean,state.shoulder_pan.pos.std,state.shoulder_pan.pos.min,state.shoulder_pan.pos.max,action.shoulder_lift.pos.mean,action.shoulder_lift.pos.std,action.shoulder_lift.pos.min,action.shoulder_lift.pos.max,state.shoulder_lift.pos.mean,state.shoulder_lift.pos.std,state.shoulder_lift.pos.min,state.shoulder_lift.pos.max,action.elbow_flex.pos.mean,action.elbow_flex.pos.std,action.elbow_flex.pos.min,action.elbow_flex.pos.max,state.elbow_flex.pos.mean,state.elbow_flex.pos.std,state.elbow_flex.pos.min,state.elbow_flex.pos.max,action.wrist_flex.pos.mean,action.wrist_flex.pos.std,action.wrist_flex.pos.min,action.wrist_flex.pos.max,state.wrist_flex.pos.mean,state.wrist_flex.pos.std,state.wrist_flex.pos.min,state.wrist_flex.pos.max,action.wrist_roll.pos.mean,action.wrist_roll.pos.std,action.wrist_roll.pos.min,action.wrist_roll.pos.max,state.wrist_roll.pos.mean,state.wrist_roll.pos.std,state.wrist_roll.pos.min,state.wrist_roll.pos.max,action.gripper.pos.mean,action.gripper.pos.std,action.gripper.pos.min,action.gripper.pos.max,state.gripper.pos.mean,state.gripper.pos.std,state.gripper.pos.min,state.gripper.pos.max,num_steps,eef_z_start,eef_z_min,eef_z_max,eef_z_end,eef_z_range,peak_episode_step,peak_frame_index,video_path,found,cx,cy,area,fill_ratio,aspect,num_found_frames,reason,grid_x,grid_y,grid_id,grid_center_cx,grid_center_cy,trajectory_label,auto_region_idx,auto_region_id,auto_region_center_cx,auto_region_center_cy
10,127,137,11,0.04111739897685678,0.06666703292823767,-15.133755163712935,0.03139544800057779,-15.164834976196289,-15.067154884338379,-15.21811511299827,0.07349525649036973,-15.36019515991211,-15.164834976196289,52.44755415482955,0.08675078165933954,52.36167526245117,52.6315803527832,49.443655881014735,0.0579909465998986,49.34895706176758,49.47916793823242,-38.569622386585586,7.616268660746483,-49.61360168457031,-26.5842342376709,-20.871452591635965,6.68210768376145,-31.88274383544922,-10.788758277893066,-83.48039314963601,4.76359165302591,-89.77043914794922,-75.51348876953125,100.0,0.0,100.0,100.0,-14.028194167397238,0.4144690556321075,-14.334554672241211,-13.064713478088379,-14.769674994728781,0.0529086687272114,-14.871794700622559,-14.725275039672852,3.456495761871338,0.0,3.456495761871338,3.456495761871338,20.974723295731977,0.022079918049840115,20.967741012573242,21.044546127319336,294,0.016246546421856495,0.003440329096162986,0.14260689288767397,0.01664692528932081,0.139166563791511,172,172,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-000.mp4,True,465.7376104890649,301.5287791769474,2420.5,0.8979643118212197,0.8421052631578947,4,,3,3,cell_x03_y03,474.0,312.5,high,3,region_03,468.66994071425074,296.78960677673695
11,103,113,11,0.015267333086604558,0.02594186668609963,-5.041624979539351,0.1943484721831763,-5.25030517578125,-4.664224624633789,-4.784104737368497,0.10893855846522194,-4.9572649002075195,-4.615384578704834,63.6854362487793,0.9375520725637867,61.403507232666016,64.37246704101562,60.38115553422408,1.6968837506369419,57.421875,61.97916793823242,-13.552058653397994,6.848769611158866,-25.425039291381836,-4.4049458503723145,-0.9203549581156536,2.3428766984894525,-6.316107749938965,0.7555152773857117,-70.98817443847656,3.4885489315918896,-77.68827819824219,-67.378173828125,100.0,0.0,100.0,100.0,-3.634143655950373,0.025116456487146596,-3.6874237060546875,-3.5897436141967773,-3.9227439273487437,0.018837342365359947,-3.931623935699463,-3.882783889770508,3.456495761871338,0.0,3.456495761871338,3.456495761871338,21.02359927784313,0.03420606195706211,20.967741012573242,21.044546127319336,281,0.016355772114807418,0.005841259539075064,0.13374244706292435,0.015931376506877398,0.12790118752384927,148,148,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-000.mp4,True,355.6509354592633,306.6676404084668,2218.5,0.8693181818181819,0.7586206896551724,4,,1,3,cell_x01_y03,346.0,312.5,high,0,region_00,346.15701112213765,289.9333701554038
12,126,136,11,0.021412078443824163,0.03946282552263742,-10.076589844443582,0.07159281397232511,-10.134309768676758,-9.938949584960938,-9.588189471851695,0.07456020452830006,-9.645909309387207,-9.40170955657959,43.700159246271305,2.8382801100483013,39.40620803833008,48.71794891357422,37.94981072165749,3.0563622338896,32.16145706176758,42.44791793823242,-32.59800477461381,4.857048443873099,-40.108192443847656,-25.347759246826172,-19.069205370816317,2.8857984681695688,-24.99244499206543,-16.53067398071289,-70.87101398814808,3.1743789486546334,-75.2718505859375,-65.84776306152344,100.0,0.0,100.0,100.0,-6.648906491019509,0.0430474376154698,-6.715506553649902,-6.568986415863037,-6.959706783294678,0.0,-6.959706783294678,-6.959706783294678,3.4781665802001953,0.04597074778259042,3.456495761871338,3.5756852626800537,20.967741012573242,0.0,20.967741012573242,20.967741012573242,287,0.015925692768528607,0.00044396071703595164,0.11114041600242959,0.014918816128054707,0.11069645528539364,171,171,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-000.mp4,True,405.664435985493,222.8546602850164,2220.25,0.8690691249136603,0.7586206896551724,4,,2,1,cell_x02_y01,410.0,202.5,high,2,region_02,417.78522201713685,260.72548877619903
13,101,111,11,0.0035618052795525212,0.008649986198850768,-4.646464607932351,0.32681567539566575,-5.25030517578125,-4.224664211273193,-4.36230434070934,0.15971676924452885,-4.615384578704834,-4.126984119415283,45.834866957231,4.1308744461303215,40.4858283996582,51.821861267089844,41.8442233692516,2.2765463640957453,39.71354293823242,46.61458206176758,-12.49824385209517,4.086084564363962,-19.860897064208984,-6.877898216247559,-5.651254177093506,0.10626163470093604,-5.772136688232422,-5.53037166595459,-63.12378657947887,2.082326457918719,-67.29762268066406,-61.0954475402832,100.0,0.0,100.0,100.0,-1.7693417939272793,0.22146677996869243,-2.026862144470215,-1.3431013822555542,-1.7338217496871948,0.0,-1.7338217496871948,-1.7338217496871948,3.456495761871338,0.0,3.456495761871338,3.456495761871338,21.044546127319336,0.0,21.044546127319336,21.044546127319336,276,0.014825991493092605,0.0005589435901726808,0.11952898924492958,0.015763154328023207,0.1189700456547569,146,146,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-000.mp4,True,361.7490465992938,265.0206926276127,2156.0,0.8807240978813728,0.7068965517241379,4,,1,2,cell_x01_y02,346.0,257.5,high,0,region_00,346.15701112213765,289.9333701554038
14,106,116,11,0.012585083737604778,0.019428752517332087,-0.29970030689781363,0.7589940732742038,-1.5384615659713745,0.6593406796455383,0.3307803393426267,0.4408367834712632,-0.6105006337165833,0.7570207715034485,55.870445251464844,2.9889692018904377,50.877193450927734,60.32388687133789,50.8285983692516,2.792256316285838,46.74479293823242,55.33854293823242,-14.577771707014604,4.706200666042296,-22.797527313232422,-8.037094116210938,-5.43696251782504,0.4206194410703625,-6.678754806518555,-5.228165626525879,-70.27056815407492,1.7641958492986234,-73.82199096679688,-68.34474182128906,100.0,0.0,100.0,100.0,2.3776224093003706,1.2860999850787143,0.7570207715034485,4.371184349060059,3.611943635073575,0.6510626885593852,2.222222328186035,4.126984119415283,3.6948747634887695,0.050822573908971644,3.5756852626800537,3.8140642642974854,20.967741012573242,0.0,20.967741012573242,20.967741012573242,290,0.015668131504864888,0.004937775475850337,0.12341756158449524,0.015882302135748955,0.1184797861086449,151,151,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-000.mp4,True,310.32171486152333,288.9293775887427,2160.5,0.8925492610837439,0.7241379310344828,4,,0,3,cell_x00_y03,282.0,312.5,high,0,region_00,346.15701112213765,289.9333701554038
15,121,131,11,0.00519934060257018,0.013792048839744747,-0.2508602569049055,0.8599865851117218,-1.831501841545105,0.7570207715034485,0.4417804540558295,0.3796658231398901,-0.46398046612739563,0.7570207715034485,26.720647638494317,5.237773110492583,18.893386840820312,35.22267150878906,19.8863637230613,3.553384855098135,15.625,26.5625,-27.6872277693315,2.916426037321033,-32.99845504760742,-24.343122482299805,-23.613286105069246,0.31333996082347415,-24.0253849029541,-23.239648818969727,-73.52908741344105,1.6625833434012327,-76.96334838867188,-72.13048553466797,100.0,0.0,100.0,100.0,1.4541015022180297,1.1474985440795697,-0.46398046612739563,2.857142925262451,2.2444223273884165,0.2710222037808005,1.5384615659713745,2.4664225578308105,3.5540144443511963,0.06852914467891327,3.456495761871338,3.6948747634887695,21.044546127319336,0.0,21.044546127319336,21.044546127319336,301,0.01588241792270055,-0.0009750057980091043,0.13316850856138857,0.0169311104140807,0.13414351435939767,166,166,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-000.mp4,True,309.29401367198125,207.9406329300483,2214.25,0.8580709165386584,0.6887096774193548,4,,0,1,cell_x00_y01,282.0,202.5,high,1,region_01,356.74981926526885,234.67468540682532
16,112,122,11,0.005659470228362402,0.014658156817419762,-12.838273221796209,0.043047455500047106,-12.869353294372559,-12.771673202514648,-12.576313018798828,0.0,-12.576313018798828,-12.576313018798828,21.862348209727894,4.514183488986228,16.05937957763672,28.475032806396484,15.6368370923129,2.9704805753401082,12.890625,21.875,-32.82984438809481,3.806630494835087,-39.56723403930664,-28.438949584960938,-27.223275097933683,0.0543942804218236,-27.28921127319336,-27.107887268066406,-77.05122167413884,1.5125564788624328,-80.74909210205078,-75.99678039550781,100.0,0.0,100.0,100.0,-11.91031195900657,0.3281402051994521,-12.185592651367188,-11.062271118164062,-11.914751659740102,0.024319141853949868,-11.941391944885254,-11.89255142211914,3.445660352706909,0.09446090711931848,3.337306261062622,3.5756852626800537,20.981705578890715,0.029623318618240246,20.967741012573242,21.044546127319336,293,0.016833907963988162,0.0003071162432806279,0.11992864130535597,0.01656976503305746,0.11962152506207534,157,157,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-000.mp4,True,457.85328734886855,211.12240656253783,2372.75,0.8758333333333334,0.75,4,,3,1,cell_x03_y01,474.0,202.5,high,4,region_04,489.19401149197955,242.69788429086742
17,109,119,11,0.014286186897806735,0.02851664532487,-11.968031969937412,0.15213112001775317,-12.087912559509277,-11.59951114654541,-11.896991469643332,0.014040663095838651,-11.941391944885254,-11.89255142211914,53.944300564852625,0.5276844041515125,52.6315803527832,54.25101089477539,50.35511328957298,0.4681280380938014,49.21875,50.78125,-20.63369386846369,6.537669436461276,-30.989181518554688,-11.282843589782715,-6.607324275103482,3.8743989869023796,-14.415230751037598,-2.568751811981201,-76.67777321555398,4.76828163588979,-84.13209533691406,-70.19734191894531,100.0,0.0,100.0,100.0,-10.689310507340865,0.5993511865167553,-11.30647087097168,-9.59706974029541,-11.08003096147017,0.023494064355718408,-11.11111068725586,-11.062271118164062,3.2181167602539062,0.0,3.2181167602539062,3.2181167602539062,20.974723295731977,0.022079918049840115,20.967741012573242,21.044546127319336,280,0.016376983621530464,0.00522263946260107,0.13291132879021345,0.016370042584385708,0.12768868932761238,154,154,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-000.mp4,True,428.5544293282379,312.87449992304414,2266.25,0.9123389694041868,0.8518518518518519,4,,2,3,cell_x02_y03,410.0,312.5,high,3,region_03,468.66994071425074,296.78960677673695
18,104,114,11,0.0010832670275482013,0.006110851673200038,-15.986236485567959,0.10581773396925749,-16.043956756591797,-15.702075958251953,-15.742035605690695,0.018837158451839173,-15.75091552734375,-15.702075958251953,17.556128068403765,3.7072193577226744,13.49527645111084,24.426450729370117,12.133049184625799,2.074301327775904,9.244791984558105,16.40625,-29.36630613153631,2.2763262167311016,-34.54404830932617,-27.43431282043457,-27.43756710399281,0.6526853858887367,-28.800241470336914,-26.86612319946289,-73.49980024857955,0.24285796583088137,-74.06362915039062,-73.33870697021484,100.0,0.0,100.0,100.0,-16.434676430442117,0.2658816976650945,-16.825397491455078,-15.897436141967773,-16.199355732310902,0.018837894105922272,-16.239316940307617,-16.190475463867188,3.5106728076934814,0.07813524666596028,3.337306261062622,3.5756852626800537,21.924311551180754,2.2149965461869137,20.967741012573242,28.417818069458008,276,0.01617752259275608,-0.0025001392616070955,0.11627609927751113,0.016081067391479867,0.11877623853911823,149,149,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-000.mp4,True,504.9222528950432,215.9970516967832,2471.0,0.8699859254046446,0.8362068965517242,4,,3,1,cell_x03_y01,474.0,202.5,high,4,region_04,489.19401149197955,242.69788429086742
19,106,116,11,0.01019594230129482,0.02586652466464512,-6.790986624631015,0.254517212454704,-7.057386875152588,-6.373626232147217,-6.449106303128329,0.1147549980069559,-6.666666507720947,-6.324786186218262,37.492332285100765,4.447979764351781,29.68960952758789,43.589744567871094,30.433238983154297,4.498604757021177,24.34895896911621,37.76041793823242,-29.408459056507457,5.713797637621562,-39.18083572387695,-20.942813873291016,-18.32742656360973,1.319450138502292,-21.66817855834961,-17.49773406982422,-71.5373632257635,3.6354966008560683,-78.09101867675781,-67.378173828125,100.0,0.0,100.0,100.0,-4.784104737368497,0.043502978741830824,-4.859584808349609,-4.713064670562744,-5.05494499206543,0.0,-5.05494499206543,-5.05494499206543,3.5756852626800537,0.0,3.5756852626800537,3.5756852626800537,20.967741012573242,0.0,20.967741012573242,20.967741012573242,257,0.015896601583989617,-0.00016124862344296664,0.12762559431654125,0.016177133725843312,0.1277868429399842,151,151,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-000.mp4,True,388.9558712983962,228.56265574173145,2219.5,0.8751245847176079,0.7083333333333333,4,,2,1,cell_x02_y01,410.0,202.5,high,1,region_01,356.74981926526885,234.67468540682532
20,96,106,11,0.007813079519936292,0.017882885468411464,-5.729825626720082,0.6316052247206532,-6.764346599578857,-4.859584808349609,-5.192585121501576,0.3683330698774697,-5.982905864715576,-4.9084248542785645,39.01361794905229,4.313675879986123,31.713899612426758,46.28879928588867,32.65861719304865,3.727696820230783,27.734375,38.80208206176758,-23.78811281377619,4.88880241108256,-32.14837646484375,-16.924264907836914,-15.299870837818492,0.5245597025853932,-16.772438049316406,-14.95920181274414,-71.19320539994673,4.119515173946457,-78.17156982421875,-66.3310546875,100.0,0.0,100.0,100.0,-3.731823747808283,0.6577203448444497,-4.810744762420654,-2.661782741546631,-2.9592630212957207,0.18328130722898692,-3.296703338623047,-2.808302879333496,3.489001989364624,0.053082447214253946,3.456495761871338,3.5756852626800537,20.967741012573242,0.0,20.967741012573242,20.967741012573242,260,0.015793796037545882,0.000966618604635372,0.12903303687279655,0.01654326077209646,0.12806641826816118,141,141,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-000.mp4,True,368.68197367439177,232.74264000687828,2257.5,0.9094851453011036,0.7264757451782583,4,,1,2,cell_x01_y02,346.0,257.5,high,1,region_01,356.74981926526885,234.67468540682532
21,102,112,11,0.00826778279463937,0.011640768888493358,-3.7185037352822046,0.5530612921638924,-4.761904716491699,-3.0525031089782715,-3.2389832843433726,0.24448261209767355,-3.8339438438415527,-3.0525031089782715,56.58201425725763,2.8605191818809863,52.22671890258789,61.943321228027344,52.09517045454545,2.180538028637322,48.828125,55.59895706176758,-6.786567319523204,3.22053032607123,-12.287480354309082,-2.782071113586426,-1.7500480846925215,0.05383639841481799,-1.8434572219848633,-1.6621335744857788,-65.9283114346591,0.5788043862100641,-67.21707916259766,-65.44502258300781,100.0,0.0,100.0,100.0,-1.8181818615306506,0.26018580441565714,-2.222222328186035,-1.4407814741134644,-1.7071817246350376,0.024318904422615504,-1.7338217496871948,-1.6849817037582397,3.456495761871338,0.0,3.456495761871338,3.456495761871338,21.044546127319336,0.0,21.044546127319336,21.044546127319336,278,0.01645348670994405,0.003990745042685526,0.11893920435454236,0.016080156454009856,0.11494845931185683,147,147,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-000.mp4,True,344.0705123839749,288.5220799314412,2262.25,0.8902456805423926,0.7373563218390804,4,,1,3,cell_x01_y03,346.0,312.5,high,0,region_00,346.15701112213765,289.9333701554038
22,96,106,11,0.01051530185140407,0.017617231396015093,-12.092352260242809,0.06055378074580286,-12.185592651367188,-11.99023151397705,-12.110112190246582,0.03819430971188551,-12.136752128601074,-12.039072036743164,53.22046383944425,4.2762138702857975,46.69365692138672,59.64912414550781,47.537878556685015,3.5794719060352533,42.70833206176758,53.64583206176758,-13.306168339469217,4.0736723627633795,-20.092735290527344,-7.959814548492432,-6.349075620824641,0.10739201459119026,-6.678754806518555,-6.255666255950928,-68.85732061212713,1.3540531581637056,-71.64720153808594,-67.61981201171875,100.0,0.0,100.0,100.0,-10.937950654463334,0.6358977933812379,-11.452991485595703,-9.69474983215332,-11.59951114654541,0.0,-11.59951114654541,-11.59951114654541,3.3589770793914795,0.04597074778259042,3.337306261062622,3.456495761871338,20.974723295731977,0.022079918049840115,20.967741012573242,21.044546127319336,265,0.015984087548941928,0.003795760887927338,0.10932593647776663,0.01645988165285306,0.10553017558983929,141,141,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-000.mp4,True,429.00078227707445,296.15005191760423,2319.5,0.9077194357366771,0.7586206896551724,4,,2,3,cell_x02_y03,410.0,312.5,high,2,region_02,417.78522201713685,260.72548877619903
23,108,118,11,0.010806443939441033,0.023505228279095153,-17.957597732543945,0.21321275446166812,-18.241758346557617,-17.704517364501953,-18.068597966974433,0.1463184880380067,-18.19291877746582,-17.75335693359375,45.049687125466086,3.323047260146155,40.62078094482422,49.25775909423828,40.25804901123047,2.3244803480770106,38.02083206176758,45.05208206176758,-23.022340774536133,4.586331740628648,-31.143739700317383,-16.692426681518555,-11.519547115672719,1.835346902033223,-15.503172874450684,-9.821698188781738,-74.1148910522461,2.8214227250200965,-79.54087829589844,-71.00282287597656,100.0,0.0,100.0,100.0,-18.978798606178977,0.19138440989494448,-19.41391944885254,-18.73015785217285,-19.74247932434082,0.1943487257081193,-20.0,-19.511598587036133,3.3589770793914795,0.04597074778259042,3.337306261062622,3.456495761871338,20.981705578890715,0.029623318618240243,20.967741012573242,21.044546127319336,272,0.016177220413300733,0.0016961960940779508,0.12155189664967012,0.016653483282015144,0.11985570055559217,153,153,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-000.mp4,True,487.4690002678725,304.04908668567805,2487.75,0.855,0.8620689655172413,4,,3,3,cell_x03_y03,474.0,312.5,high,3,region_03,468.66994071425074,296.78960677673695
24,119,129,11,0.008001573090984168,0.008694909788039551,-18.459318334406074,0.22270954555555922,-18.681318283081055,-17.94871711730957,-18.37051877108487,0.03767505255776144,-18.38827896118164,-18.290597915649414,43.000859694047406,0.15518599639074185,42.64507293701172,43.18488693237305,40.009470506147906,0.1252729275460305,39.84375,40.10416793823242,-16.854011448946867,4.011983021303735,-24.729520797729492,-12.905718803405762,-10.052474021911621,0.1203817545146498,-10.42611026763916,-10.003022193908691,-72.40874273126775,1.0097655318937617,-75.11075592041016,-71.72774505615234,100.0,0.0,100.0,100.0,-18.46375812183727,0.536377605569309,-19.0231990814209,-17.16727638244629,-18.676878322254527,0.01404038893374903,-18.681318283081055,-18.632478713989258,3.532343626022339,0.057335596005417086,3.456495761871338,3.5756852626800537,21.016616994684394,0.036946769642898884,20.967741012573242,21.044546127319336,290,0.016550066845215025,0.00354819164856926,0.12716530187597938,0.015994119020048173,0.12361711022741012,164,164,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-000.mp4,True,503.1178144233555,306.4129276302716,2505.0,0.8282493368700266,0.896551724137931,4,,3,3,cell_x03_y03,474.0,312.5,high,3,region_03,468.66994071425074,296.78960677673695
25,100,110,11,0.0072431387352530135,0.010895486495377471,-2.7150627916509453,0.207685911715109,-3.1013431549072266,-2.5152626037597656,-2.6529027331959116,0.06525446811274624,-2.808302879333496,-2.612942695617676,53.183658599853516,2.7892274805153954,48.852901458740234,56.27530288696289,49.431818528608844,2.0827953291552714,47.265625,52.99479293823242,-7.6858226602727715,4.394934261433114,-16.306028366088867,-3.554868698120117,-2.848979364741932,0.0741269142285844,-2.93139910697937,-2.750075578689575,-65.49628448486328,1.03964362986515,-68.10310363769531,-64.80064392089844,100.0,0.0,100.0,100.0,0.1531801555644382,0.22552425730883188,-0.21978022158145905,0.46398046612739563,-0.16206016797911038,0.08540519414030968,-0.2686202824115753,-0.07326007634401321,3.6515331268310547,0.057335596005417086,3.5756852626800537,3.6948747634887695,21.044546127319336,0.0,21.044546127319336,21.044546127319336,263,0.015994091765492977,0.0038315295826575474,0.11532423036804236,0.01627391773687642,0.11149270078538481,145,145,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-000.mp4,True,341.2194221142272,289.2831881234795,2111.75,0.8821010860484545,0.7368421052631579,4,,1,3,cell_x01_y03,346.0,312.5,high,0,region_00,346.15701112213765,289.9333701554038
26,105,115,11,0.0114839775391954,0.020074083478350394,-9.832389744845303,0.03496057278511693,-9.89011001586914,-9.79242992401123,-9.481629458340732,0.023494523116640763,-9.4993896484375,-9.450549125671387,43.859648271040484,1.4828064232227414,40.4858283996582,45.074222564697266,39.37026457353072,2.3824096334758313,35.546875,41.92708206176758,-22.74834901636297,5.813730702707501,-32.843894958496094,-14.914992332458496,-12.629467790777033,1.1989938832244718,-15.805378913879395,-11.876699447631836,-74.0709554498846,3.346977764433567,-80.50745391845703,-70.84172058105469,100.0,0.0,100.0,100.0,-9.002108920704234,0.0618419278201079,-9.059828758239746,-8.913309097290039,-8.700188463384455,0.043047455500047106,-8.766788482666016,-8.669108390808105,3.4781665802001953,0.04597074778259042,3.456495761871338,3.5756852626800537,20.967741012573242,0.0,20.967741012573242,20.967741012573242,269,0.016273860902765683,0.002285290188087194,0.12208212139745028,0.016081638477928303,0.11979683120936309,150,150,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-000.mp4,True,417.0541011298908,262.4789439032089,2298.25,0.8824664372359274,0.7758620689655172,4,,2,2,cell_x02_y02,410.0,257.5,high,2,region_02,417.78522201713685,260.72548877619903
27,106,116,11,0.022683899876537357,0.04168433075268843,-14.045954184098678,0.2702937186754257,-14.432234764099121,-13.55311393737793,-14.361194523898037,0.07322654567983924,-14.432234764099121,-14.2368745803833,51.90774154663086,3.5762011373849636,46.01889419555664,57.08502197265625,45.72679901123047,3.814346364392196,39.58333206176758,51.43229293823242,-27.525642915205523,4.047197836875444,-33.30757522583008,-20.788253784179688,-14.371274081143467,3.36474043315261,-20.278030395507812,-10.546993255615234,-73.57302370938388,1.448008511660044,-75.2718505859375,-70.92227172851562,100.0,0.0,100.0,100.0,-12.740592956542969,0.744280557527806,-13.45543384552002,-11.30647087097168,-13.433233781294389,0.056512047531078045,-13.45543384552002,-13.2600736618042,3.337306261062622,0.0,3.337306261062622,3.337306261062622,20.967741012573242,0.0,20.967741012573242,20.967741012573242,264,0.01589014664693794,0.003147011839245775,0.11307152226470008,0.016605067352239766,0.1099245104254543,151,151,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-000.mp4,True,465.17202757250925,281.48159010870586,2370.0,0.9038901601830664,0.8070175438596491,4,,3,2,cell_x03_y02,474.0,257.5,high,3,region_03,468.66994071425074,296.78960677673695
28,105,115,11,0.004581395469894608,0.0052827869881343775,-3.46098349311135,0.05215823920201885,-3.5897436141967773,-3.394383430480957,-3.434343468059193,0.08282720388175115,-3.5897436141967773,-3.296703338623047,46.19065198031339,1.2423265370179732,44.66936492919922,49.122806549072266,44.022253556685015,0.43524600340728425,43.359375,44.79166793823242,-6.329914353110573,0.9075053504693356,-8.423493385314941,-5.564142227172852,-4.799582438035444,0.01737557075400711,-4.805077075958252,-4.744636058807373,-64.61025723544034,0.09262527815579553,-64.88119506835938,-64.55899810791016,100.0,0.0,100.0,100.0,-1.0545011108571833,0.04395379885250654,-1.1477411985397339,-1.0012210607528687,-1.4407814741134644,0.0,-1.4407814741134644,-1.4407814741134644,5.276844718239524,4.16065650336806,2.9797377586364746,17.16329002380371,28.410836306485262,8.076009420976192,20.967741012573242,42.31950759887695,263,0.016508525582513048,0.00391931860460773,0.12981624138219375,0.016660003750699787,0.12589692277758602,150,150,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-000.mp4,True,353.588379893405,285.4295185730673,2109.5,0.9181919642857144,0.7255639097744361,4,,1,3,cell_x01_y03,346.0,312.5,high,0,region_00,346.15701112213765,289.9333701554038
29,89,99,11,0.005125066222866883,0.007106779534568078,-1.94250196760351,0.12511050677810565,-2.2710623741149902,-1.88034188747406,-1.8936619000001387,0.03011357344374247,-1.9291819334030151,-1.831501841545105,45.54042469371449,2.054221142354315,43.72469711303711,50.202430725097656,42.42424219304865,0.9851160691843218,40.88541793823242,44.53125,-7.664746414531361,1.0717411457046975,-10.432766914367676,-6.8006181716918945,-6.343580982901833,0.07453319545814334,-6.436990261077881,-6.195225238800049,-67.20243141867898,0.12767331704715046,-67.53926849365234,-67.13652801513672,100.0,0.0,100.0,100.0,0.5883005992932753,0.3020508675901741,-0.17094017565250397,0.8058608174324036,0.37074037844484503,0.01404052601479384,0.3663003742694855,0.41514042019844055,3.9007475592873315,0.14456241181310472,3.456495761871338,4.052443504333496,23.425498962402344,4.21314796053261,21.044546127319336,34.17818832397461,244,0.01646696057586619,0.0033379612524459673,0.11603371911781465,0.016840450045914765,0.11269575786536869,134,134,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-000.mp4,True,335.54817773597836,282.3572144666896,2169.0,0.904396451599984,0.7155172413793103,4,,1,2,cell_x01_y02,346.0,257.5,high,0,region_00,346.15701112213765,289.9333701554038
