episode_idx,video_path,found,cx,cy,area,fill_ratio,aspect,num_found_frames,reason
44,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,489.8034414125201,315.5428129328136,2184.0,0.9285714285714286,0.9795918367346939,4,
45,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,511.50358690776864,255.9664312431867,2498.75,0.8883745308468214,0.8362068965517242,4,
46,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,458.9881476916163,277.9258620041185,2402.25,0.8901049475262368,0.7931034482758621,4,
47,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,375.0807774941462,259.2711011665274,2162.25,0.9236819727891157,0.743421052631579,4,
48,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,331.59939746060155,302.5752669066586,2178.75,0.9002239521192326,0.7241379310344828,4,
49,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,353.2407299581092,284.89629106736896,2190.75,0.8584443573667712,0.7586206896551724,4,
50,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,449.54870806573433,281.51613005174363,2361.25,0.88173268276576,0.8406954887218046,4,
51,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,481.65431703965214,245.56425891637525,2372.5,0.8748662019632414,0.849624060150376,4,
52,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,406.0875128175774,275.15000274410625,2268.25,0.886069749216301,0.7586206896551724,4,
53,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,351.27875890515725,294.19230211226864,2197.0,0.9018883415435139,0.7241379310344828,4,
54,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,461.1704892547559,290.3626945417338,2439.5,0.8647218366452367,0.820572764465225,4,
55,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,415.1079542796258,260.14807845255564,2299.25,0.9009600313479624,0.7586206896551724,4,
56,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,440.5051442087133,236.85776956682773,2346.5,0.8573876197494472,0.7863822326125074,4,
57,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,449.6669351632879,249.54528763374333,2320.75,0.9173438101523401,0.7738959467634603,4,
58,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,413.60385743430595,258.32116195441495,2282.25,0.8377777777777777,0.75,4,
59,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-001.mp4,True,345.4520744478119,268.3518468498384,2174.5,0.9136186371100163,0.7068965517241379,4,
60,/home/bruce/.cache/huggingface/lerobot/ethanCSL/svla_koch_pick_n_place_vla_steering_height_test2/videos/observation.images.top/chunk-000/file-002.mp4,True,416.35369458543823,262.15774892762846,2261.5,0.8801920062695925,0.760666277030976,4,
