trial,chunk_action_step,action_values.0,action_values.1,action_values.2,action_values.3,action_values.4,action_values.5,predicted_action_eef_z
0,0,-11.9109525680542,83.64718627929688,-0.015588760375976562,-89.5201187133789,-4.793556213378906,59.014102935791016,0.2536912378330405
0,1,-11.737601280212402,81.05470275878906,1.0134086608886719,-91.52827453613281,-5.115697860717773,60.501747131347656,0.24944467080432037
0,2,-11.31483268737793,76.58612823486328,-1.3987255096435547,-92.79547882080078,-5.18824577331543,62.76287841796875,0.2494459737280045
0,3,-11.965283393859863,73.99940490722656,-4.74538516998291,-92.19588470458984,-5.443153381347656,66.98312377929688,0.2531362620592984
0,4,-12.067728042602539,70.98115539550781,-8.884440422058105,-91.61100006103516,-5.274467468261719,66.59542083740234,0.2575125778201667
0,5,-12.021760940551758,65.99466705322266,-13.677474975585938,-91.84912109375,-5.127704620361328,68.17361450195312,0.2608073897073536
0,6,-10.95003890991211,62.470970153808594,-21.25764274597168,-91.4739761352539,-4.4106316566467285,72.14515686035156,0.26925720090618954
0,7,-10.771552085876465,61.955047607421875,-23.747224807739258,-91.8428726196289,-4.821713447570801,77.10816955566406,0.27247798369475235
0,8,-9.88742733001709,60.18391799926758,-25.102298736572266,-93.3365707397461,-4.827286720275879,76.60261535644531,0.27334280045442877
0,9,-8.959266662597656,59.57649612426758,-25.135276794433594,-93.94122314453125,-4.7924089431762695,75.67144775390625,0.273027408764129
0,10,-8.574972152709961,57.827667236328125,-27.25838279724121,-94.7641372680664,-4.659760475158691,74.9912109375,0.27475092713883015
0,11,-8.503252029418945,56.34642028808594,-28.499422073364258,-95.59951782226562,-4.573980331420898,75.00770568847656,0.2754235357200277
0,12,-8.29669189453125,54.81025314331055,-29.54286766052246,-96.16249084472656,-4.459269046783447,74.87269592285156,0.27565246232224344
0,13,-7.654692649841309,53.239994049072266,-29.636695861816406,-96.26307678222656,-4.37070369720459,74.28732299804688,0.2742896015494915
0,14,-7.400869369506836,52.15399932861328,-29.988895416259766,-97.31871032714844,-4.391031265258789,73.77952575683594,0.2739934339885369
0,15,-7.6035308837890625,51.407371520996094,-29.71722984313965,-97.8990478515625,-4.453221321105957,74.22286224365234,0.2729203748919505
0,16,-7.614667892456055,52.51848602294922,-27.955718994140625,-98.67205810546875,-4.661146640777588,73.24282836914062,0.2713772906017431
0,17,-7.8026018142700195,51.02705383300781,-27.766963958740234,-99.93805694580078,-4.689516067504883,73.01199340820312,0.26953665358163886
0,18,-8.064445495605469,51.171661376953125,-26.219106674194336,-100.73688507080078,-4.624670028686523,72.46234130859375,0.26699622342882945
0,19,-7.64604377746582,50.62709045410156,-24.88966941833496,-102.29057312011719,-4.608436584472656,72.00716400146484,0.2637796213322414
0,20,-7.464537620544434,48.72972106933594,-25.555004119873047,-102.22489166259766,-4.447077751159668,72.3947525024414,0.26273893895960143
0,21,-7.248634338378906,46.857994079589844,-26.46221351623535,-101.6949234008789,-4.251214981079102,71.41789245605469,0.2622214248403267
0,22,-7.182948112487793,47.42228698730469,-24.484304428100586,-101.8715591430664,-4.2816972732543945,71.02185821533203,0.25911794494120405
0,23,-7.416965484619141,46.3362922668457,-25.14723014831543,-101.81011962890625,-4.141214847564697,70.53335571289062,0.25904341733113206
0,24,-7.877541542053223,46.72650909423828,-25.16170883178711,-101.94202423095703,-4.220873832702637,68.32676696777344,0.2595401989110672
0,25,-7.713482856750488,46.39716339111328,-25.73395347595215,-102.225341796875,-4.232227325439453,69.53315734863281,0.2601797211337836
0,26,-7.9818878173828125,45.42811584472656,-25.416221618652344,-103.22843933105469,-3.9975547790527344,69.0274658203125,0.25811197713620365
0,27,-8.957959175109863,45.72631072998047,-25.687820434570312,-103.32074737548828,-4.16987419128418,68.82305908203125,0.2590156508315169
0,28,-8.638327598571777,45.12921905517578,-25.671770095825195,-104.54762268066406,-3.927182912826538,69.26266479492188,0.2578970950294779
0,29,-8.805804252624512,44.50205612182617,-27.26226806640625,-104.80741882324219,-3.96519136428833,68.90185546875,0.2602055835535437
0,30,-8.70916748046875,44.434471130371094,-27.213891983032227,-105.25270080566406,-3.8179702758789062,68.83855438232422,0.2599074683206847
0,31,-9.23680591583252,43.62155532836914,-27.713951110839844,-104.98820495605469,-3.924396514892578,69.32766723632812,0.25990710531096917
0,32,-9.204728126525879,42.89519500732422,-27.736204147338867,-105.4927978515625,-3.8547983169555664,70.99945068359375,0.25885469087094803
0,33,-9.336241722106934,42.000831604003906,-28.466075897216797,-105.62848663330078,-3.813218593597412,69.8666763305664,0.25909790517259845
0,34,-9.646676063537598,41.62371063232422,-28.19123649597168,-105.62117004394531,-3.908477783203125,70.3919677734375,0.2580336655394944
0,35,-9.544205665588379,40.19573211669922,-28.591297149658203,-106.31890869140625,-4.061352729797363,69.65559387207031,0.25669496921470875
0,36,-9.568096160888672,39.45818328857422,-28.856603622436523,-106.80859375,-4.1840314865112305,68.79548645019531,0.256063882651164
0,37,-9.378803253173828,38.963077545166016,-29.977752685546875,-106.19002532958984,-4.058583736419678,68.92689514160156,0.25788779120665395
0,38,-9.47364616394043,39.202247619628906,-29.27981185913086,-106.36811828613281,-4.2523345947265625,69.13016510009766,0.2567315352787116
0,39,-9.594094276428223,38.411407470703125,-30.247859954833984,-105.3050765991211,-3.89113712310791,68.18310546875,0.2579209368973378
0,40,-9.755646705627441,38.201202392578125,-29.99461555480957,-105.48654174804688,-3.7314515113830566,67.2654800415039,0.25707040751276894
