action_key,mean,std,min,max,range,max_abs_deviation_from_mean
action_values.0,-6.956028938293457,0.0,-6.956028938293457,-6.956028938293457,0.0,0.0
action_values.1,68.93701934814453,0.0,68.93701934814453,68.93701934814453,0.0,0.0
action_values.2,-62.339962005615234,0.0,-62.339962005615234,-62.339962005615234,0.0,0.0
action_values.3,-87.88579559326172,0.0,-87.88579559326172,-87.88579559326172,0.0,0.0
action_values.4,-3.7845470905303955,0.0,-3.7845470905303955,-3.7845470905303955,0.0,0.0
action_values.5,15.781299591064453,0.0,15.781299591064453,15.781299591064453,0.0,0.0
