action_key,mean,std,min,max,range,max_abs_deviation_from_mean
action_values.0,-9.17815113067627,0.0,-9.17815113067627,-9.17815113067627,0.0,0.0
action_values.1,83.82291412353516,0.0,83.82291412353516,83.82291412353516,0.0,0.0
action_values.2,0.4734516143798828,0.0,0.4734516143798828,0.4734516143798828,0.0,0.0
action_values.3,-89.77452850341797,0.0,-89.77452850341797,-89.77452850341797,0.0,0.0
action_values.4,-4.776393890380859,0.0,-4.776393890380859,-4.776393890380859,0.0,0.0
action_values.5,59.76642990112305,0.0,59.76642990112305,59.76642990112305,0.0,0.0
