action_key,mean,std,min,max,range,max_abs_deviation_from_mean
action_values.0,-11.89924144744873,0.0,-11.89924144744873,-11.89924144744873,0.0,0.0
action_values.1,83.4687728881836,0.0,83.4687728881836,83.4687728881836,0.0,0.0
action_values.2,0.09247398376464844,0.0,0.09247398376464844,0.09247398376464844,0.0,0.0
action_values.3,-89.35213470458984,0.0,-89.35213470458984,-89.35213470458984,0.0,0.0
action_values.4,-4.823855400085449,0.0,-4.823855400085449,-4.823855400085449,0.0,0.0
action_values.5,58.7374267578125,0.0,58.7374267578125,58.7374267578125,0.0,0.0
