action_key,mean,std,min,max,range,max_abs_deviation_from_mean
action_values.0,-11.313088417053223,0.0,-11.313088417053223,-11.313088417053223,0.0,0.0
action_values.1,84.69804382324219,0.0,84.69804382324219,84.69804382324219,0.0,0.0
action_values.2,1.648996353149414,0.0,1.648996353149414,1.648996353149414,0.0,0.0
action_values.3,-89.45996856689453,0.0,-89.45996856689453,-89.45996856689453,0.0,0.0
action_values.4,-5.101892471313477,0.0,-5.101892471313477,-5.101892471313477,0.0,0.0
action_values.5,60.45646286010742,0.0,60.45646286010742,60.45646286010742,0.0,0.0
