abs_diff,cohens_d,diff_ci95_hi,diff_ci95_lo,label_a,label_b,mean_a,mean_b,metric,n_a,n_b,ratio
5.532753449906715,1.6409948921019775,7.700451333260642,3.5058151436907745,baseline,eval_high,5.013321559839455,10.54607500974617,action_endpoint_delta,20,19,2.103610325575803
79.64130539143156,0.7010951132805266,151.9108601696191,14.654399668146748,baseline,eval_high,296.6450651104346,376.28637050186614,action_max_speed,20,19,1.268473387073195
-91.48673880184344,-1.4430397412797316,-53.80091766045868,-130.12250717414804,baseline,eval_high,832.7759779699569,741.2892391681135,action_mean_jerk,20,19,0.8901424377973048
-4.745859792632331,-1.4447818037718925,-2.6980636433189193,-6.690537698444263,baseline,eval_high,65.02537839984703,60.2795186072147,action_mean_speed,20,19,0.9270152683661486
-164.2513443970065,-0.36056663273817646,118.479070083727,-441.15117062832775,baseline,eval_high,2755.501980798468,2591.2506364014616,action_p95_jerk,20,19,0.9403914983400539
-5.3405815544468,-0.7396906475652181,-0.9337853149803715,-9.717385799713352,baseline,eval_high,149.40172712809905,144.06114557365225,action_p95_speed,20,19,0.9642535487591101
30.86322174971957,0.35361863230265755,94.41849672320978,-7.1081524906985605,baseline,eval_high,479.69884283534077,510.56206458506034,action_path_len,20,19,1.0643387454650794
2.5083647750927316,0.9483260660143582,4.293730558408571,1.0152672297110574,baseline,eval_high,5.805905765020263,8.314270540112995,action_speed_spikiness,20,19,1.43203676950544
0.6457016831950142,1.1407233948962974,0.9830810380923121,0.2828880154772812,baseline,eval_high,7.401666617393493,8.047368300588507,duration_s,20,19,1.0872373366297368
0.002498686245678558,0.40913622467946814,0.006702049782511121,-0.00012273304008315718,baseline,eval_high,0.0026857555449221193,0.0051844417906006775,eef_displacement_final,20,19,1.930344143554427
0.002806820195377438,0.6063013198888851,0.005620301665438167,-9.055441814585056e-05,baseline,eval_high,0.11587941861143411,0.11868623880681155,eef_displacement_max,20,19,1.0242219022738648
0.010588069259374472,2.608555605763359,0.013135307810363438,0.008121718714454511,baseline,eval_high,0.072070172268701,0.08265824152807547,eef_displacement_mean,20,19,1.1469133131910048
0.0,nan,0.0,0.0,baseline,eval_high,0.0,0.0,eef_displacement_min,20,19,1.0
0.002806820195377438,0.6063013198888851,0.005620301665438167,-9.055441814585056e-05,baseline,eval_high,0.11587941861143411,0.11868623880681155,eef_displacement_range,20,19,1.0242219022738648
