abs_diff,cohens_d,diff_ci95_hi,diff_ci95_lo,label_a,label_b,mean_a,mean_b,metric,n_a,n_b,ratio
0.020737177789202643,3.0676013127179735,0.026307136521901125,0.015142728904564669,baseline,high,0.0936526806447813,0.11438985843398394,eef_height_range,10,10,1.2214263962565415
0.0006848982106359045,0.2760467703547041,0.002856588659549699,-0.0013374467200253134,baseline,high,0.0015165710881506424,0.002201469298786547,eef_pos_endpoint_delta,10,10,1.4516067198695501
0.1544238829880052,1.562827109417823,0.24072828588771716,0.07378543871641724,baseline,high,0.21878269569096953,0.3732065786789747,eef_pos_max_speed,10,10,1.7058322206058136
0.10540654891486761,2.3400944306294478,0.14364194154826534,0.06827524552413552,baseline,high,0.3805821075006222,0.48598865641548983,eef_pos_mean_jerk,10,10,1.27696138117865
0.005335443517758776,0.9153185312722341,0.010174929246638528,0.0004495783538267113,baseline,high,0.056850362160887825,0.0621858056786466,eef_pos_mean_speed,10,10,1.093850634832422
0.2587263207945276,2.4305675420204236,0.34763894870993356,0.1698787162312762,baseline,high,1.0811136598852311,1.3398399806797587,eef_pos_p95_jerk,10,10,1.2393146326805704
0.012929097651010496,0.8087112726100568,0.02608117528180636,-0.0004742707847289611,baseline,high,0.14726813900015354,0.16019723665116403,eef_pos_p95_speed,10,10,1.0877928984562508
0.15761421720644353,2.7830321093009758,0.20440031236780223,0.10936650495583297,baseline,high,0.4527557475374623,0.6103699647439058,eef_pos_path_len,10,10,1.3481219500414683
2.570168801280502,1.0894690208755415,4.611005961049974,0.6808015724851392,baseline,high,5.123738946504334,7.693907747784836,eef_pos_speed_spikiness,10,10,1.5016197786614012
0.16647254150318602,0.08192277628780194,1.970052373898486,-1.4441328125912436,baseline,high,3.2399475071353976,3.4064200486385836,state_endpoint_delta,10,10,1.0513812463389447
-98.09749813964686,-1.015385343536122,-20.905723112640644,-182.16827148943756,baseline,high,287.13956348546964,189.04206534582278,state_max_speed,10,10,0.6583630031840089
-38.33878049472855,-1.1628476823806342,-10.834542311559261,-65.583424864226,baseline,high,301.22917109702075,262.8903906022922,state_mean_jerk,10,10,0.8727255386527372
-2.989645884832534,-1.219234037218852,-0.9356993173552914,-5.048496352797408,baseline,high,39.33851231168201,36.348866426849476,state_mean_speed,10,10,0.9240020603630009
-36.951691750659734,-0.317954923889345,66.63112555416018,-127.03904554222049,baseline,high,835.9760179779962,799.0243262273365,state_p95_jerk,10,10,0.9557981437797772
-8.619778414073636,-0.6563234559424439,2.5232480962283703,-19.6035466826184,baseline,high,104.90065816599626,96.28087975192263,state_p95_speed,10,10,0.9178291293500573
43.59122215571375,1.8721359762656697,63.06336640134584,23.81726261988884,baseline,high,313.14755005683816,356.7387722125519,state_path_len,10,10,1.1392034590288496
-3.409947915169435,-0.9605816453686786,-0.5453177377472611,-6.498225042584573,baseline,high,9.469425455219154,6.059477540049719,state_speed_spikiness,10,10,0.6398991757531598
-0.9685579107663274,-0.5270550667117813,0.800679358936236,-2.2990958121086607,baseline,low,3.8604416434400917,2.8918837326737643,action_endpoint_delta,10,10,0.7491069681358266
-127.30861288811047,-0.7596186805035284,-1.3805200857250484,-274.44432346536325,baseline,low,465.5974829874043,338.28887009929383,action_max_speed,10,10,0.7265693704602346
13.34359335864815,0.23136734297164296,60.213146651943696,-33.38158756667256,baseline,low,649.5182923397464,662.8618856983945,action_mean_jerk,10,10,1.0205438299672445
2.031501792480377,0.9444345136731654,3.7981307586671136,0.15585221867034438,baseline,low,54.932144589385985,56.96364638186636,action_mean_speed,10,10,1.0369820222257093
111.24195734758678,0.41927795002995666,335.6310479635398,-110.39959837058417,baseline,low,2021.1828363881705,2132.4247937357572,action_p95_jerk,10,10,1.055038047693807
12.162644296682771,0.9973520057821665,22.320029845607642,1.894776006253909,baseline,low,127.1945514064519,139.35719570313466,action_p95_speed,10,10,1.0956223687354396
13.375050961397278,0.6303367200486713,31.27015847305567,-3.532277355750041,baseline,low,437.2272115314677,450.60226249286495,action_path_len,10,10,1.0305906188094809
-3.516253422632701,-0.8770065842959027,-0.5382518431983393,-7.104545810161499,baseline,low,10.91670466258286,7.40045123995016,action_speed_spikiness,10,10,0.6779015712073151
-0.04999999999999982,-0.15027997582833413,0.23333330154418877,-0.3299999237060556,baseline,low,7.963333320617676,7.913333320617676,duration_s,10,10,0.9937212222665905
0.00015544821065729747,0.06369173192440188,0.0023385260664265943,-0.0018406440126279623,baseline,low,0.0015165710881506424,0.0016720192988079398,eef_displacement_final,10,10,1.102499109260854
0.005504125863562664,0.4685847259866134,0.014866161634629393,-0.004550758113730645,baseline,low,0.10503558559152493,0.11053971145508759,eef_displacement_max,10,10,1.0524024815831747
-0.0021346574542820684,-0.35825226739509547,0.0028342497761461366,-0.0069495999606104565,baseline,low,0.06552120661464182,0.06338654916035975,eef_displacement_mean,10,10,0.9674203629820108
0.0,nan,0.0,0.0,baseline,low,0.0,0.0,eef_displacement_min,10,10,1.0
0.005504125863562664,0.4685847259866134,0.014866161634629393,-0.004550758113730645,baseline,low,0.10503558559152493,0.11053971145508759,eef_displacement_range,10,10,1.0524024815831747
-0.00043767339286024387,-0.5562051959330823,0.00023658090081198952,-0.0010751024946456615,baseline,low,0.12013583075822329,0.11969815736536304,eef_height_final,10,10,0.9963568457997387
-0.004589739063164011,-0.9683288269587963,-0.0007512833383568529,-0.008513057866507433,baseline,low,0.21298055041096267,0.20839081134779866,eef_height_max,10,10,0.9784499625021751
