action_key,mean,std,min,max,range,max_abs_deviation_from_mean
action_values.0,-9.116231918334961,0.0,-9.116231918334961,-9.116231918334961,0.0,0.0
action_values.1,81.37297821044922,0.0,81.37297821044922,81.37297821044922,0.0,0.0
action_values.2,-3.154020309448242,0.0,-3.154020309448242,-3.154020309448242,0.0,0.0
action_values.3,-89.98900604248047,0.0,-89.98900604248047,-89.98900604248047,0.0,0.0
action_values.4,-5.158350944519043,0.0,-5.158350944519043,-5.158350944519043,0.0,0.0
action_values.5,61.15678787231445,0.0,61.15678787231445,61.15678787231445,0.0,0.0
