trial,chunk_steps,predicted_chunk_fk_eef_z_start,predicted_chunk_fk_eef_z_end,predicted_chunk_fk_eef_z_max,predicted_chunk_fk_eef_z_min,predicted_chunk_fk_eef_z_range,predicted_chunk_fk_eef_z_argmax_step,action_values.0_chunk_start,action_values.0_chunk_end,action_values.0_chunk_min,action_values.0_chunk_max,action_values.0_chunk_range,action_values.1_chunk_start,action_values.1_chunk_end,action_values.1_chunk_min,action_values.1_chunk_max,action_values.1_chunk_range,action_values.2_chunk_start,action_values.2_chunk_end,action_values.2_chunk_min,action_values.2_chunk_max,action_values.2_chunk_range,action_values.3_chunk_start,action_values.3_chunk_end,action_values.3_chunk_min,action_values.3_chunk_max,action_values.3_chunk_range,action_values.4_chunk_start,action_values.4_chunk_end,action_values.4_chunk_min,action_values.4_chunk_max,action_values.4_chunk_range,action_values.5_chunk_start,action_values.5_chunk_end,action_values.5_chunk_min,action_values.5_chunk_max,action_values.5_chunk_range
0,50,0.25708836698973303,0.23148966898592047,0.27701256308599986,0.23148966898592047,0.0455228941000794,12,-9.116231918334961,-8.423121452331543,-12.894018173217773,-4.413740158081055,8.480278015136719,81.37297821044922,36.222328186035156,36.222328186035156,81.37297821044922,45.15065002441406,-3.154020309448242,-16.005470275878906,-35.105831146240234,-2.1096038818359375,32.9962272644043,-89.98900604248047,-86.65849304199219,-105.42088317871094,-86.65849304199219,18.76239013671875,-5.158350944519043,-6.440596580505371,-6.440596580505371,-3.10794997215271,3.332646608352661,61.15678787231445,44.805538177490234,44.413108825683594,75.92063903808594,31.507530212402344
1,50,0.25708836698973303,0.23148966898592047,0.27701256308599986,0.23148966898592047,0.0455228941000794,12,-9.116231918334961,-8.423121452331543,-12.894018173217773,-4.413740158081055,8.480278015136719,81.37297821044922,36.222328186035156,36.222328186035156,81.37297821044922,45.15065002441406,-3.154020309448242,-16.005470275878906,-35.105831146240234,-2.1096038818359375,32.9962272644043,-89.98900604248047,-86.65849304199219,-105.42088317871094,-86.65849304199219,18.76239013671875,-5.158350944519043,-6.440596580505371,-6.440596580505371,-3.10794997215271,3.332646608352661,61.15678787231445,44.805538177490234,44.413108825683594,75.92063903808594,31.507530212402344
2,50,0.25708836698973303,0.23148966898592047,0.27701256308599986,0.23148966898592047,0.0455228941000794,12,-9.116231918334961,-8.423121452331543,-12.894018173217773,-4.413740158081055,8.480278015136719,81.37297821044922,36.222328186035156,36.222328186035156,81.37297821044922,45.15065002441406,-3.154020309448242,-16.005470275878906,-35.105831146240234,-2.1096038818359375,32.9962272644043,-89.98900604248047,-86.65849304199219,-105.42088317871094,-86.65849304199219,18.76239013671875,-5.158350944519043,-6.440596580505371,-6.440596580505371,-3.10794997215271,3.332646608352661,61.15678787231445,44.805538177490234,44.413108825683594,75.92063903808594,31.507530212402344
3,50,0.25708836698973303,0.23148966898592047,0.27701256308599986,0.23148966898592047,0.0455228941000794,12,-9.116231918334961,-8.423121452331543,-12.894018173217773,-4.413740158081055,8.480278015136719,81.37297821044922,36.222328186035156,36.222328186035156,81.37297821044922,45.15065002441406,-3.154020309448242,-16.005470275878906,-35.105831146240234,-2.1096038818359375,32.9962272644043,-89.98900604248047,-86.65849304199219,-105.42088317871094,-86.65849304199219,18.76239013671875,-5.158350944519043,-6.440596580505371,-6.440596580505371,-3.10794997215271,3.332646608352661,61.15678787231445,44.805538177490234,44.413108825683594,75.92063903808594,31.507530212402344
4,50,0.25708836698973303,0.23148966898592047,0.27701256308599986,0.23148966898592047,0.0455228941000794,12,-9.116231918334961,-8.423121452331543,-12.894018173217773,-4.413740158081055,8.480278015136719,81.37297821044922,36.222328186035156,36.222328186035156,81.37297821044922,45.15065002441406,-3.154020309448242,-16.005470275878906,-35.105831146240234,-2.1096038818359375,32.9962272644043,-89.98900604248047,-86.65849304199219,-105.42088317871094,-86.65849304199219,18.76239013671875,-5.158350944519043,-6.440596580505371,-6.440596580505371,-3.10794997215271,3.332646608352661,61.15678787231445,44.805538177490234,44.413108825683594,75.92063903808594,31.507530212402344
5,50,0.25708836698973303,0.23148966898592047,0.27701256308599986,0.23148966898592047,0.0455228941000794,12,-9.116231918334961,-8.423121452331543,-12.894018173217773,-4.413740158081055,8.480278015136719,81.37297821044922,36.222328186035156,36.222328186035156,81.37297821044922,45.15065002441406,-3.154020309448242,-16.005470275878906,-35.105831146240234,-2.1096038818359375,32.9962272644043,-89.98900604248047,-86.65849304199219,-105.42088317871094,-86.65849304199219,18.76239013671875,-5.158350944519043,-6.440596580505371,-6.440596580505371,-3.10794997215271,3.332646608352661,61.15678787231445,44.805538177490234,44.413108825683594,75.92063903808594,31.507530212402344
6,50,0.25708836698973303,0.23148966898592047,0.27701256308599986,0.23148966898592047,0.0455228941000794,12,-9.116231918334961,-8.423121452331543,-12.894018173217773,-4.413740158081055,8.480278015136719,81.37297821044922,36.222328186035156,36.222328186035156,81.37297821044922,45.15065002441406,-3.154020309448242,-16.005470275878906,-35.105831146240234,-2.1096038818359375,32.9962272644043,-89.98900604248047,-86.65849304199219,-105.42088317871094,-86.65849304199219,18.76239013671875,-5.158350944519043,-6.440596580505371,-6.440596580505371,-3.10794997215271,3.332646608352661,61.15678787231445,44.805538177490234,44.413108825683594,75.92063903808594,31.507530212402344
7,50,0.25708836698973303,0.23148966898592047,0.27701256308599986,0.23148966898592047,0.0455228941000794,12,-9.116231918334961,-8.423121452331543,-12.894018173217773,-4.413740158081055,8.480278015136719,81.37297821044922,36.222328186035156,36.222328186035156,81.37297821044922,45.15065002441406,-3.154020309448242,-16.005470275878906,-35.105831146240234,-2.1096038818359375,32.9962272644043,-89.98900604248047,-86.65849304199219,-105.42088317871094,-86.65849304199219,18.76239013671875,-5.158350944519043,-6.440596580505371,-6.440596580505371,-3.10794997215271,3.332646608352661,61.15678787231445,44.805538177490234,44.413108825683594,75.92063903808594,31.507530212402344
8,50,0.25708836698973303,0.23148966898592047,0.27701256308599986,0.23148966898592047,0.0455228941000794,12,-9.116231918334961,-8.423121452331543,-12.894018173217773,-4.413740158081055,8.480278015136719,81.37297821044922,36.222328186035156,36.222328186035156,81.37297821044922,45.15065002441406,-3.154020309448242,-16.005470275878906,-35.105831146240234,-2.1096038818359375,32.9962272644043,-89.98900604248047,-86.65849304199219,-105.42088317871094,-86.65849304199219,18.76239013671875,-5.158350944519043,-6.440596580505371,-6.440596580505371,-3.10794997215271,3.332646608352661,61.15678787231445,44.805538177490234,44.413108825683594,75.92063903808594,31.507530212402344
9,50,0.25708836698973303,0.23148966898592047,0.27701256308599986,0.23148966898592047,0.0455228941000794,12,-9.116231918334961,-8.423121452331543,-12.894018173217773,-4.413740158081055,8.480278015136719,81.37297821044922,36.222328186035156,36.222328186035156,81.37297821044922,45.15065002441406,-3.154020309448242,-16.005470275878906,-35.105831146240234,-2.1096038818359375,32.9962272644043,-89.98900604248047,-86.65849304199219,-105.42088317871094,-86.65849304199219,18.76239013671875,-5.158350944519043,-6.440596580505371,-6.440596580505371,-3.10794997215271,3.332646608352661,61.15678787231445,44.805538177490234,44.413108825683594,75.92063903808594,31.507530212402344
