action_endpoint_delta,action_max_speed,action_mean_jerk,action_mean_speed,action_p95_jerk,action_p95_speed,action_path_len,action_speed_spikiness,duration_s,eef_displacement_final,eef_displacement_max,eef_displacement_mean,eef_displacement_min,eef_displacement_range,eef_height_final,eef_height_max,eef_height_max_cm,eef_height_mean,eef_height_min,eef_height_range,eef_pos_endpoint_delta,eef_pos_max_speed,eef_pos_mean_jerk,eef_pos_mean_speed,eef_pos_p95_jerk,eef_pos_p95_speed,eef_pos_path_len,eef_pos_speed_spikiness,episode_index,num_frames,state_endpoint_delta,state_max_speed,state_mean_jerk,state_mean_speed,state_p95_jerk,state_p95_speed,state_path_len,state_speed_spikiness
4.043986226460332,212.38871317883311,239.31092025847303,45.25992676323307,753.3906138289151,124.34548026643984,490.3158378226334,6.324783195017397,10.833333015441895,0.003121418126291888,0.1605340299842158,0.0821076717836776,0.0,0.1605340299842158,0.01812077444865777,0.12949490035572137,12.949490035572136,0.05261205230324935,0.0021223662394468934,0.12737253411627447,0.003121418126291888,0.25524424447498595,0.3656394539194373,0.06956134158610439,1.186044600836783,0.19556600956742864,0.7535812419235859,3.837958983616824,0,326,3.8987162855370845,154.0301457623738,180.29966222892205,36.09173254200055,512.7710811215236,107.37130070660184,390.9938005985815,4.991277385521196
10.436624806782499,343.37857683710564,317.09822065629197,46.22994596430867,1297.3005816939312,117.35736644521609,423.7745685068664,9.97115839461527,9.166666984558105,0.0047053149682304675,0.1655926843984049,0.07259558881328622,0.0,0.1655926843984049,0.01689562634733896,0.13634535441807116,13.634535441807117,0.046643076186161085,0.0018678613622990087,0.13447749305577217,0.0047053149682304675,0.24304995377423486,0.2995426194066149,0.06675297224245526,1.0171969314914884,0.16850301214574395,0.6119022364899795,3.6508168358119026,1,276,6.349155234755269,159.18485672106337,182.62590662102318,36.39920109160501,510.3068470151604,110.8109222517399,333.65931965909516,4.784170894089695
3.920944594706619,283.4251356827812,226.97902186358567,42.580686845502484,748.1438282712553,96.69552216583395,422.96815978990594,7.625825118797136,9.933333396911621,0.0020716851459335376,0.16221084362632548,0.07049681270651333,0.0,0.16221084362632548,0.017272004678388075,0.13200234977170114,13.200234977170114,0.0467353616012465,0.0008481781386884546,0.13115417163301268,0.0020716851459335376,0.18928364861307093,0.276628773704879,0.059551489334591305,0.8405537033462792,0.15296579157372134,0.591544740400268,3.279837845337047,2,299,3.1113301640292597,173.66767636310792,156.79285721346645,32.72415184449931,509.99806302958837,94.59303003184696,325.0598789024358,5.6359133386442695
5.69014914416649,254.1793305181736,264.430212456747,45.00785582026521,884.6580748541688,102.41687664406959,435.07599538423744,7.22651008399584,9.666666984558105,0.005034801088167755,0.15818851674188117,0.07388422809516426,0.0,0.15818851674188117,0.017585404771851484,0.12890095551159347,12.890095551159348,0.049789410665378404,0.0027517641424699008,0.12614919136912356,0.005034801088167755,0.22350911282402183,0.27610278927429516,0.06313017645889374,0.8983720404674811,0.16419683032096485,0.6102583731482928,3.505683392280493,3,291,5.6856176495461765,160.89489046920642,162.45082404192328,34.373893882395265,492.9468181213591,87.76054588562451,332.2809534594737,5.236255943648779
7.164958623619329,354.37703562297725,280.1717477993872,49.452437834782216,1050.8830462390865,119.58908225481966,474.7433486523855,8.671700985251844,9.600000381469727,0.006069060776885402,0.14050564406421512,0.08036711204200923,0.0,0.14050564406421512,0.01642800572613766,0.1166603784641814,11.66603784641814,0.04696935464843549,-0.0023592289245443765,0.11901960738872577,0.006069060776885402,0.23211980002524701,0.30176278826662245,0.05915708856246046,0.9518916250280196,0.16862463050545914,0.5679080575980264,4.725095791895795,4,289,7.7118019094787895,142.9222052527339,183.61077303435354,38.30436688617494,503.0699455084513,113.67777553376102,367.7218980976846,4.411802285652467
6.134650522502784,304.1494665546192,265.7484292537503,44.33133846050686,990.1642032999455,108.59132787486274,438.8802488799188,8.049254250030671,9.899999618530273,0.002389863648010187,0.15872350729725637,0.07536115775180997,0.0,0.15872350729725637,0.01728521840202117,0.13225880790213357,13.225880790213356,0.05279139309228659,0.004452697763998037,0.12780611013813553,0.002389863648010187,0.2591924300340157,0.2955263869787574,0.06501238563227818,1.1118471820874054,0.17563159770490105,0.6436226166920458,4.094708351044907,5,298,4.147914608503509,152.27326564252576,154.35610729982386,33.81255231273765,537.9898522106147,88.91132157672398,334.7442618836951,4.9007228280245405
5.45779388933821,221.84538651408886,253.73427625357857,47.096145133711794,850.516688169378,122.84848667607878,425.43518500551664,5.815713879515193,9.033333778381348,0.002724919416989619,0.1499900749709708,0.07129038502311003,0.0,0.1499900749709708,0.01657578429517728,0.12665264402237736,12.665264402237735,0.048896323318258945,0.003184782939699815,0.12346786108267754,0.002724919416989619,0.2333735437365339,0.29269694151505815,0.06308913841071835,0.9815056108590734,0.17345652708845566,0.5699051369655453,4.109163311197322,6,272,3.8463416503107566,143.35605191641602,169.5023088796463,34.97637452615088,446.70601443906594,100.98662552085563,315.9532326931122,4.916210585104348
5.922661632929279,276.51880245015167,301.31611057617306,49.26944000376148,1077.8912180572997,116.51582297258588,466.41738653027596,6.539162848852126,9.466666221618652,0.002826020122583425,0.1541724808932091,0.0803235941001406,0.0,0.1541724808932091,0.016061598390435236,0.12556964250269292,12.556964250269292,0.051345908917054636,0.0011308477762175112,0.12443879472647541,0.002826020122583425,0.22022999290655845,0.32415622551107803,0.06525059793159192,1.1046576635551029,0.18688736761062003,0.6177056623744673,4.529748757473331,7,285,2.815350216814869,166.0666713675426,190.19103468071356,37.5286056489922,637.040239472216,101.73221355844528,355.2707934335724,4.676142150951136
12.244244064315984,236.06303886963894,301.4162768952111,50.600982071500674,1010.1055606466773,139.25104927062824,450.34879040893856,6.542105071421578,8.899999618530273,0.003742715780941855,0.181629483919214,0.0804789840405453,0.0,0.181629483919214,0.014455912108224583,0.15276576754316898,15.276576754316897,0.05596018116807749,0.003901016189691728,0.14886475135347726,0.003742715780941855,0.32163043667923835,0.333733142002697,0.07165387108999495,1.1310839737345182,0.2042728215997769,0.6377194490124188,5.056549791305837,8,268,8.037268731456725,137.0504641335733,183.77052194949937,37.95084034612523,604.9669370750019,107.03686831353338,337.7624859330982,4.411803343428464
6.111341215982341,259.00471427604805,254.84782995850352,46.04828494478488,810.3386435077925,117.29157673149243,462.0177256704354,6.8434582898094645,10.033333778381348,0.006181372727353494,0.14343478313883568,0.07740157414342212,0.0,0.14343478313883568,0.016342938842459215,0.1221393058582643,12.21393058582643,0.04843456283603724,0.00022913745179350964,0.12191016840647079,0.006181372727353494,0.18917211380781443,0.27678437842559334,0.05610096264837181,0.9528189878034521,0.1517644099758286,0.5628796896857373,3.713611349564899,9,302,5.673758504628366,143.1242230440357,171.40751728864964,35.59669790215638,530.7060386841044,97.90438013849712,357.1535306200101,4.557972943093268
7.684735390941737,227.80465854086913,254.29113315304468,45.68224921816431,972.5474546912579,111.3621557736622,446.16329514096003,5.303845063432192,9.766666412353516,0.007612666503542415,0.16573214649419282,0.07104709982893515,0.0,0.16573214649419282,0.01664692528932081,0.14260689288767397,14.260689288767397,0.04984137532220046,0.003440329096162986,0.139166563791511,0.007612666503542415,0.22105085598842872,0.30152017020842015,0.0632764982217459,0.8915795383148483,0.1846201398089102,0.6180003584580196,4.344560886073531,10,294,7.999826432046592,153.40048813564925,161.6247073735145,34.24656946618848,517.7576074594105,80.01040315411552,334.474789370406,4.353551897019487
5.50681221166426,241.24157982244117,270.8017339240397,47.37556504093163,1076.2170573215674,114.79229470164061,442.17186780027725,6.600865672942634,9.333333015441895,0.003066776735967812,0.16763765577987988,0.07560766508624933,0.0,0.16763765577987988,0.015931376506877398,0.13374244706292435,13.374244706292435,0.05062565952135848,0.005841259539075064,0.12790118752384927,0.003066776735967812,0.25372963135237075,0.31927247798179403,0.06698948857900144,1.0474065854740051,0.17100072214327777,0.62523516469214,3.596776922008562,11,281,4.700314578720109,144.76714900123423,168.55601894016542,35.25888618170942,518.0755925506733,80.6883426474713,329.0829259288221,4.328451578194152
14.509466731972932,243.2030560537173,241.3458454341159,44.082040176412676,748.3057867197997,115.68157877270968,420.248799080142,6.768897927662465,9.533333778381348,0.004129681840347844,0.14148223174055075,0.07032328559311839,0.0,0.14148223174055075,0.014918816128054707,0.11114041600242959,11.11404160024296,0.04276691373974329,0.00044396071703595164,0.11069645528539364,0.004129681840347844,0.1998645976924853,0.26788781596234873,0.055987520544862286,0.9273648049199796,0.1485835106997518,0.5337477006087308,3.9045608849823927,12,287,7.613866162401172,154.60000991506308,168.02731377109833,34.20248509900416,557.3517691842255,104.5766040335252,326.063704519991,5.339324492466858
9.62914060396935,261.0467570049053,258.341980035895,51.2583838975238,844.246069658799,115.33725117547273,469.8685306978215,6.18345020048583,9.166666984558105,0.002800122696786478,0.14683169675626476,0.07808598896258381,0.0,0.14683169675626476,0.015763154328023207,0.11952898924492958,11.952898924492958,0.04821204802912122,0.0005589435901726808,0.1189700456547569,0.002800122696786478,0.22513328506898161,0.3093704955080404,0.06760254524152222,0.9929692702880281,0.1798013860207285,0.6196900462826326,3.927549886609731,13,276,5.668179599409189,147.47283927646683,171.3396079442101,38.56401631241002,448.4914976750602,106.26669185223818,353.5035038785494,4.476984417459068
1.9808877730265235,273.70007820249026,269.93268618710044,46.57902755776119,848.9473022913858,104.80609730783746,448.7112922221927,6.1199767656588815,9.633333206176758,0.0008317534303934224,0.14984187521318895,0.07959209987168425,0.0,0.14984187521318895,0.015882302135748955,0.12341756158449524,12.341756158449524,0.049844998283419074,0.004937775475850337,0.1184797861086449,0.0008317534303934224,0.21927428783369982,0.28782566999383896,0.061605634356688074,0.9089021626819719,0.1807841836354462,0.593467653060753,4.356950925800042,14,290,3.0822613906911247,163.75260361018326,185.90557389523926,36.28874905011878,495.14008026799496,98.2013721702648,349.58160211747094,4.901564415202624
