trial,seq_pos,is_decision_step,action_values.0,action_values.1,action_values.2,action_values.3,action_values.4,action_values.5,predicted_action_eef_z
0,0,True,-7.507783889770508,63.82855224609375,-65.3594970703125,-88.18962097167969,-4.03447961807251,15.751361846923828,0.29267786472718055
1,0,True,-7.507783889770508,63.82855224609375,-65.3594970703125,-88.18962097167969,-4.03447961807251,15.751361846923828,0.29267786472718055
2,0,True,-7.507783889770508,63.82855224609375,-65.3594970703125,-88.18962097167969,-4.03447961807251,15.751361846923828,0.29267786472718055
3,0,True,-7.507783889770508,63.82855224609375,-65.3594970703125,-88.18962097167969,-4.03447961807251,15.751361846923828,0.29267786472718055
4,0,True,-7.507783889770508,63.82855224609375,-65.3594970703125,-88.18962097167969,-4.03447961807251,15.751361846923828,0.29267786472718055
5,0,True,-7.507783889770508,63.82855224609375,-65.3594970703125,-88.18962097167969,-4.03447961807251,15.751361846923828,0.29267786472718055
6,0,True,-7.507783889770508,63.82855224609375,-65.3594970703125,-88.18962097167969,-4.03447961807251,15.751361846923828,0.29267786472718055
7,0,True,-7.507783889770508,63.82855224609375,-65.3594970703125,-88.18962097167969,-4.03447961807251,15.751361846923828,0.29267786472718055
8,0,True,-7.507783889770508,63.82855224609375,-65.3594970703125,-88.18962097167969,-4.03447961807251,15.751361846923828,0.29267786472718055
9,0,True,-7.507783889770508,63.82855224609375,-65.3594970703125,-88.18962097167969,-4.03447961807251,15.751361846923828,0.29267786472718055
