action_key,mean,std,min,max,range,max_abs_deviation_from_mean
action_values.0,-7.507783889770508,0.0,-7.507783889770508,-7.507783889770508,0.0,0.0
action_values.1,63.82855224609375,0.0,63.82855224609375,63.82855224609375,0.0,0.0
action_values.2,-65.3594970703125,0.0,-65.3594970703125,-65.3594970703125,0.0,0.0
action_values.3,-88.18962097167969,0.0,-88.18962097167969,-88.18962097167969,0.0,0.0
action_values.4,-4.03447961807251,0.0,-4.03447961807251,-4.03447961807251,0.0,0.0
action_values.5,15.751361846923828,0.0,15.751361846923828,15.751361846923828,0.0,0.0
