episode_idx,chunk_step,trace_step,pred_fk_z,pred_mapped_shoulder_pan,pred_mapped_shoulder_lift,pred_mapped_elbow_flex,pred_mapped_wrist_flex,pred_mapped_wrist_roll,pred_mapped_gripper,actual_trace_step,actual_fk_z,pred_minus_actual_fk_z,actual_shoulder_pan,pred_minus_actual_shoulder_pan,actual_shoulder_lift,pred_minus_actual_shoulder_lift,actual_elbow_flex,pred_minus_actual_elbow_flex,actual_wrist_flex,pred_minus_actual_wrist_flex,actual_wrist_roll,pred_minus_actual_wrist_roll,actual_gripper,pred_minus_actual_gripper
0,0,100,0.12415350246246148,-5.632435085329874,65.99249618172969,-43.15881168030527,100.0,-3.5295110015031494,20.961049525718494,104,0.11314963199013942,0.01100387047232207,-5.34798526763916,-0.28444981769071376,66.14583587646484,-0.15333969473515197,-39.317012786865234,-3.8417988934400356,100.0,0.0,-4.175824165344238,0.6463131638410888,20.89093780517578,0.07011172054271242
0,1,101,0.1251493903679189,-5.322118980244771,66.61369321946857,-43.15591929328685,100.0,-3.549866750051735,20.812026068711507,105,0.11417670816756423,0.010972682200354661,-5.15262508392334,-0.16949389632143141,66.796875,-0.1831817805314273,-39.317012786865234,-3.8389065064216155,100.0,0.0,-3.980463981628418,0.43059723157668284,20.967741012573242,-0.15571494386173512
0,2,102,0.12490612019611666,-4.915182750385239,67.29639356818159,-42.706651322125936,100.0,-3.2415236509938286,20.9690064999598,106,0.11622679447403182,0.008679325722084838,-4.9084248542785645,-0.0067578961066745435,68.09896087646484,-0.8025673082832583,-39.317012786865234,-3.3896385352607012,100.0,0.0,-3.6385836601257324,0.39706000913190387,20.967741012573242,0.0012654873865578509
0,3,103,0.12852239355799733,-4.884188662529534,67.66763426102553,-43.72522824529855,100.0,-3.1058037218013324,20.586627225346444,107,0.1180374529591585,0.010484940598838824,-4.761904716491699,-0.1222839460378351,69.140625,-1.4729907389744739,-39.37745666503906,-4.34777158025949,100.0,0.0,-3.345543384552002,0.2397396627506696,20.967741012573242,-0.38111378722679845
0,4,104,0.13299109033784764,-4.542819619756849,69.29294725567563,-44.35116017092694,100.0,-2.7809992986291827,20.996594532782474,108,0.11949049305783158,0.013500597280016069,-4.517704486846924,-0.025115132909925286,70.18228912353516,-0.8893418678595282,-39.317012786865234,-5.034147384061704,100.0,0.0,-3.1013431549072266,0.32034385627804385,20.967741012573242,0.02885352020923193
0,5,105,0.13410146018677083,-4.358186511219003,70.28403285009234,-44.19723397660909,100.0,-2.3630399796322585,20.452965479903792,109,0.12177308279485174,0.012328377391919082,-4.224664211273193,-0.13352229994580966,70.96353912353516,-0.6795062734428114,-39.67966079711914,-4.5175731794899505,100.0,0.0,-2.808302879333496,0.44526289970123756,20.967741012573242,-0.5147755326694501
0,6,106,0.13544125399141135,-4.196877709647988,70.9252399923228,-44.30376100567285,100.0,-2.2807209998424374,20.582755897134984,110,0.12490038395916686,0.010540870032244493,-3.882783889770508,-0.3140938198774803,71.484375,-0.5591350076771988,-40.465396881103516,-3.838364124569331,100.0,0.0,-2.5152626037597656,0.23454160391732826,20.89093780517578,-0.3081819080407975
0,7,107,0.13648241977797132,-3.8031843397560894,71.55018373139343,-44.3259002216189,100.0,-1.7648464067370582,21.03803271287368,111,0.12759901098912305,0.008883408788848274,-3.394383430480957,-0.40880090927513235,71.61458587646484,-0.06440214507141206,-41.31157302856445,-3.0143271930544486,100.0,0.0,-2.124542236328125,0.35969582959106683,20.967741012573242,0.0702917003004373
0,8,108,0.13627460366390204,-3.429589835245503,71.87079863325864,-44.091634172091915,100.0,-1.398606605878996,21.118212523997265,112,0.12956078631803963,0.006713817345862405,-2.808302879333496,-0.6212869559120069,71.61458587646484,0.2562127567938006,-41.9764289855957,-2.115205186496212,100.0,0.0,-1.7338217496871948,0.3352151438081987,20.967741012573242,0.1504715114240227
0,9,109,0.137567124445149,-2.9212913611588878,72.39496668187164,-44.24969135935234,100.0,-1.0623828422497237,21.11065243460482,113,0.1319135282047218,0.005653596240427217,-2.07570219039917,-0.8455891707597178,71.74478912353516,0.6501775583364804,-42.70172119140625,-1.5479701679460902,100.0,0.0,-1.3431013822555542,0.2807185400058305,20.967741012573242,0.14291142203157747
