trial,chunk_steps,predicted_chunk_fk_eef_z_start,predicted_chunk_fk_eef_z_end,predicted_chunk_fk_eef_z_max,predicted_chunk_fk_eef_z_min,predicted_chunk_fk_eef_z_range,predicted_chunk_fk_eef_z_argmax_step,action_values.0_chunk_start,action_values.0_chunk_end,action_values.0_chunk_min,action_values.0_chunk_max,action_values.0_chunk_range,action_values.1_chunk_start,action_values.1_chunk_end,action_values.1_chunk_min,action_values.1_chunk_max,action_values.1_chunk_range,action_values.2_chunk_start,action_values.2_chunk_end,action_values.2_chunk_min,action_values.2_chunk_max,action_values.2_chunk_range,action_values.3_chunk_start,action_values.3_chunk_end,action_values.3_chunk_min,action_values.3_chunk_max,action_values.3_chunk_range,action_values.4_chunk_start,action_values.4_chunk_end,action_values.4_chunk_min,action_values.4_chunk_max,action_values.4_chunk_range,action_values.5_chunk_start,action_values.5_chunk_end,action_values.5_chunk_min,action_values.5_chunk_max,action_values.5_chunk_range
0,50,0.253852261500641,0.23249333261111504,0.27172942761711905,0.23249333261111504,0.039236095006004,12,-11.774541854858398,-8.417067527770996,-14.559846878051758,-5.945018768310547,8.614828109741211,80.45045471191406,35.460777282714844,35.460777282714844,80.45045471191406,44.98967742919922,-1.714468002319336,-17.104019165039062,-31.101211547851562,-0.20893478393554688,30.892276763916016,-90.12705993652344,-86.61089324951172,-110.49398040771484,-86.61089324951172,23.883087158203125,-5.132453441619873,-5.464126110076904,-5.806872367858887,-2.4352564811706543,3.3716158866882324,57.256927490234375,46.60826110839844,46.60826110839844,72.01657104492188,25.408309936523438
1,50,0.253852261500641,0.23249333261111504,0.27172942761711905,0.23249333261111504,0.039236095006004,12,-11.774541854858398,-8.417067527770996,-14.559846878051758,-5.945018768310547,8.614828109741211,80.45045471191406,35.460777282714844,35.460777282714844,80.45045471191406,44.98967742919922,-1.714468002319336,-17.104019165039062,-31.101211547851562,-0.20893478393554688,30.892276763916016,-90.12705993652344,-86.61089324951172,-110.49398040771484,-86.61089324951172,23.883087158203125,-5.132453441619873,-5.464126110076904,-5.806872367858887,-2.4352564811706543,3.3716158866882324,57.256927490234375,46.60826110839844,46.60826110839844,72.01657104492188,25.408309936523438
2,50,0.253852261500641,0.23249333261111504,0.27172942761711905,0.23249333261111504,0.039236095006004,12,-11.774541854858398,-8.417067527770996,-14.559846878051758,-5.945018768310547,8.614828109741211,80.45045471191406,35.460777282714844,35.460777282714844,80.45045471191406,44.98967742919922,-1.714468002319336,-17.104019165039062,-31.101211547851562,-0.20893478393554688,30.892276763916016,-90.12705993652344,-86.61089324951172,-110.49398040771484,-86.61089324951172,23.883087158203125,-5.132453441619873,-5.464126110076904,-5.806872367858887,-2.4352564811706543,3.3716158866882324,57.256927490234375,46.60826110839844,46.60826110839844,72.01657104492188,25.408309936523438
3,50,0.253852261500641,0.23249333261111504,0.27172942761711905,0.23249333261111504,0.039236095006004,12,-11.774541854858398,-8.417067527770996,-14.559846878051758,-5.945018768310547,8.614828109741211,80.45045471191406,35.460777282714844,35.460777282714844,80.45045471191406,44.98967742919922,-1.714468002319336,-17.104019165039062,-31.101211547851562,-0.20893478393554688,30.892276763916016,-90.12705993652344,-86.61089324951172,-110.49398040771484,-86.61089324951172,23.883087158203125,-5.132453441619873,-5.464126110076904,-5.806872367858887,-2.4352564811706543,3.3716158866882324,57.256927490234375,46.60826110839844,46.60826110839844,72.01657104492188,25.408309936523438
4,50,0.253852261500641,0.23249333261111504,0.27172942761711905,0.23249333261111504,0.039236095006004,12,-11.774541854858398,-8.417067527770996,-14.559846878051758,-5.945018768310547,8.614828109741211,80.45045471191406,35.460777282714844,35.460777282714844,80.45045471191406,44.98967742919922,-1.714468002319336,-17.104019165039062,-31.101211547851562,-0.20893478393554688,30.892276763916016,-90.12705993652344,-86.61089324951172,-110.49398040771484,-86.61089324951172,23.883087158203125,-5.132453441619873,-5.464126110076904,-5.806872367858887,-2.4352564811706543,3.3716158866882324,57.256927490234375,46.60826110839844,46.60826110839844,72.01657104492188,25.408309936523438
5,50,0.253852261500641,0.23249333261111504,0.27172942761711905,0.23249333261111504,0.039236095006004,12,-11.774541854858398,-8.417067527770996,-14.559846878051758,-5.945018768310547,8.614828109741211,80.45045471191406,35.460777282714844,35.460777282714844,80.45045471191406,44.98967742919922,-1.714468002319336,-17.104019165039062,-31.101211547851562,-0.20893478393554688,30.892276763916016,-90.12705993652344,-86.61089324951172,-110.49398040771484,-86.61089324951172,23.883087158203125,-5.132453441619873,-5.464126110076904,-5.806872367858887,-2.4352564811706543,3.3716158866882324,57.256927490234375,46.60826110839844,46.60826110839844,72.01657104492188,25.408309936523438
6,50,0.253852261500641,0.23249333261111504,0.27172942761711905,0.23249333261111504,0.039236095006004,12,-11.774541854858398,-8.417067527770996,-14.559846878051758,-5.945018768310547,8.614828109741211,80.45045471191406,35.460777282714844,35.460777282714844,80.45045471191406,44.98967742919922,-1.714468002319336,-17.104019165039062,-31.101211547851562,-0.20893478393554688,30.892276763916016,-90.12705993652344,-86.61089324951172,-110.49398040771484,-86.61089324951172,23.883087158203125,-5.132453441619873,-5.464126110076904,-5.806872367858887,-2.4352564811706543,3.3716158866882324,57.256927490234375,46.60826110839844,46.60826110839844,72.01657104492188,25.408309936523438
7,50,0.253852261500641,0.23249333261111504,0.27172942761711905,0.23249333261111504,0.039236095006004,12,-11.774541854858398,-8.417067527770996,-14.559846878051758,-5.945018768310547,8.614828109741211,80.45045471191406,35.460777282714844,35.460777282714844,80.45045471191406,44.98967742919922,-1.714468002319336,-17.104019165039062,-31.101211547851562,-0.20893478393554688,30.892276763916016,-90.12705993652344,-86.61089324951172,-110.49398040771484,-86.61089324951172,23.883087158203125,-5.132453441619873,-5.464126110076904,-5.806872367858887,-2.4352564811706543,3.3716158866882324,57.256927490234375,46.60826110839844,46.60826110839844,72.01657104492188,25.408309936523438
8,50,0.253852261500641,0.23249333261111504,0.27172942761711905,0.23249333261111504,0.039236095006004,12,-11.774541854858398,-8.417067527770996,-14.559846878051758,-5.945018768310547,8.614828109741211,80.45045471191406,35.460777282714844,35.460777282714844,80.45045471191406,44.98967742919922,-1.714468002319336,-17.104019165039062,-31.101211547851562,-0.20893478393554688,30.892276763916016,-90.12705993652344,-86.61089324951172,-110.49398040771484,-86.61089324951172,23.883087158203125,-5.132453441619873,-5.464126110076904,-5.806872367858887,-2.4352564811706543,3.3716158866882324,57.256927490234375,46.60826110839844,46.60826110839844,72.01657104492188,25.408309936523438
9,50,0.253852261500641,0.23249333261111504,0.27172942761711905,0.23249333261111504,0.039236095006004,12,-11.774541854858398,-8.417067527770996,-14.559846878051758,-5.945018768310547,8.614828109741211,80.45045471191406,35.460777282714844,35.460777282714844,80.45045471191406,44.98967742919922,-1.714468002319336,-17.104019165039062,-31.101211547851562,-0.20893478393554688,30.892276763916016,-90.12705993652344,-86.61089324951172,-110.49398040771484,-86.61089324951172,23.883087158203125,-5.132453441619873,-5.464126110076904,-5.806872367858887,-2.4352564811706543,3.3716158866882324,57.256927490234375,46.60826110839844,46.60826110839844,72.01657104492188,25.408309936523438
