trial,seq_pos,is_decision_step,action_values.0,action_values.1,action_values.2,action_values.3,action_values.4,action_values.5,predicted_action_eef_z
0,0,False,-11.565553665161133,83.39945983886719,0.4941272735595703,-88.75377655029297,-5.030216217041016,56.32672882080078,0.252601712586774
0,1,True,-11.774541854858398,80.45045471191406,-1.714468002319336,-90.12705993652344,-5.132453441619873,57.256927490234375,0.253852261500641
1,0,False,-11.565553665161133,83.39945983886719,0.4941272735595703,-88.75377655029297,-5.030216217041016,56.32672882080078,0.252601712586774
1,1,True,-11.774541854858398,80.45045471191406,-1.714468002319336,-90.12705993652344,-5.132453441619873,57.256927490234375,0.253852261500641
2,0,False,-11.565553665161133,83.39945983886719,0.4941272735595703,-88.75377655029297,-5.030216217041016,56.32672882080078,0.252601712586774
2,1,True,-11.774541854858398,80.45045471191406,-1.714468002319336,-90.12705993652344,-5.132453441619873,57.256927490234375,0.253852261500641
3,0,False,-11.565553665161133,83.39945983886719,0.4941272735595703,-88.75377655029297,-5.030216217041016,56.32672882080078,0.252601712586774
3,1,True,-11.774541854858398,80.45045471191406,-1.714468002319336,-90.12705993652344,-5.132453441619873,57.256927490234375,0.253852261500641
4,0,False,-11.565553665161133,83.39945983886719,0.4941272735595703,-88.75377655029297,-5.030216217041016,56.32672882080078,0.252601712586774
4,1,True,-11.774541854858398,80.45045471191406,-1.714468002319336,-90.12705993652344,-5.132453441619873,57.256927490234375,0.253852261500641
5,0,False,-11.565553665161133,83.39945983886719,0.4941272735595703,-88.75377655029297,-5.030216217041016,56.32672882080078,0.252601712586774
5,1,True,-11.774541854858398,80.45045471191406,-1.714468002319336,-90.12705993652344,-5.132453441619873,57.256927490234375,0.253852261500641
6,0,False,-11.565553665161133,83.39945983886719,0.4941272735595703,-88.75377655029297,-5.030216217041016,56.32672882080078,0.252601712586774
6,1,True,-11.774541854858398,80.45045471191406,-1.714468002319336,-90.12705993652344,-5.132453441619873,57.256927490234375,0.253852261500641
7,0,False,-11.565553665161133,83.39945983886719,0.4941272735595703,-88.75377655029297,-5.030216217041016,56.32672882080078,0.252601712586774
7,1,True,-11.774541854858398,80.45045471191406,-1.714468002319336,-90.12705993652344,-5.132453441619873,57.256927490234375,0.253852261500641
8,0,False,-11.565553665161133,83.39945983886719,0.4941272735595703,-88.75377655029297,-5.030216217041016,56.32672882080078,0.252601712586774
8,1,True,-11.774541854858398,80.45045471191406,-1.714468002319336,-90.12705993652344,-5.132453441619873,57.256927490234375,0.253852261500641
9,0,False,-11.565553665161133,83.39945983886719,0.4941272735595703,-88.75377655029297,-5.030216217041016,56.32672882080078,0.252601712586774
9,1,True,-11.774541854858398,80.45045471191406,-1.714468002319336,-90.12705993652344,-5.132453441619873,57.256927490234375,0.253852261500641
