trial,is_decision_step,episode_idx,seq_pos,chunk_idx,source_path,action_values.0,action_values.1,action_values.2,action_values.3,action_values.4,action_values.5,predicted_action_eef_z
0,True,0,1,1,debug_runs/20260602_174247_high_new/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-11.774541854858398,80.45045471191406,-1.714468002319336,-90.12705993652344,-5.132453441619873,57.256927490234375,0.253852261500641
1,True,0,1,1,debug_runs/20260602_174247_high_new/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-11.774541854858398,80.45045471191406,-1.714468002319336,-90.12705993652344,-5.132453441619873,57.256927490234375,0.253852261500641
2,True,0,1,1,debug_runs/20260602_174247_high_new/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-11.774541854858398,80.45045471191406,-1.714468002319336,-90.12705993652344,-5.132453441619873,57.256927490234375,0.253852261500641
3,True,0,1,1,debug_runs/20260602_174247_high_new/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-11.774541854858398,80.45045471191406,-1.714468002319336,-90.12705993652344,-5.132453441619873,57.256927490234375,0.253852261500641
4,True,0,1,1,debug_runs/20260602_174247_high_new/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-11.774541854858398,80.45045471191406,-1.714468002319336,-90.12705993652344,-5.132453441619873,57.256927490234375,0.253852261500641
5,True,0,1,1,debug_runs/20260602_174247_high_new/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-11.774541854858398,80.45045471191406,-1.714468002319336,-90.12705993652344,-5.132453441619873,57.256927490234375,0.253852261500641
6,True,0,1,1,debug_runs/20260602_174247_high_new/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-11.774541854858398,80.45045471191406,-1.714468002319336,-90.12705993652344,-5.132453441619873,57.256927490234375,0.253852261500641
7,True,0,1,1,debug_runs/20260602_174247_high_new/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-11.774541854858398,80.45045471191406,-1.714468002319336,-90.12705993652344,-5.132453441619873,57.256927490234375,0.253852261500641
8,True,0,1,1,debug_runs/20260602_174247_high_new/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-11.774541854858398,80.45045471191406,-1.714468002319336,-90.12705993652344,-5.132453441619873,57.256927490234375,0.253852261500641
9,True,0,1,1,debug_runs/20260602_174247_high_new/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-11.774541854858398,80.45045471191406,-1.714468002319336,-90.12705993652344,-5.132453441619873,57.256927490234375,0.253852261500641
