action_key,mean,std,min,max,range,max_abs_deviation_from_mean
action_values.0,-8.82154369354248,0.0,-8.82154369354248,-8.82154369354248,0.0,0.0
action_values.1,81.90528869628906,0.0,81.90528869628906,81.90528869628906,0.0,0.0
action_values.2,-1.605844497680664,0.0,-1.605844497680664,-1.605844497680664,0.0,0.0
action_values.3,-90.12798309326172,0.0,-90.12798309326172,-90.12798309326172,0.0,0.0
action_values.4,-4.94705867767334,0.0,-4.94705867767334,-4.94705867767334,0.0,0.0
action_values.5,61.137855529785156,0.0,61.137855529785156,61.137855529785156,0.0,0.0
