trial,chunk_steps,predicted_chunk_fk_eef_z_start,predicted_chunk_fk_eef_z_end,predicted_chunk_fk_eef_z_max,predicted_chunk_fk_eef_z_min,predicted_chunk_fk_eef_z_range,predicted_chunk_fk_eef_z_argmax_step,action_values.0_chunk_start,action_values.0_chunk_end,action_values.0_chunk_min,action_values.0_chunk_max,action_values.0_chunk_range,action_values.1_chunk_start,action_values.1_chunk_end,action_values.1_chunk_min,action_values.1_chunk_max,action_values.1_chunk_range,action_values.2_chunk_start,action_values.2_chunk_end,action_values.2_chunk_min,action_values.2_chunk_max,action_values.2_chunk_range,action_values.3_chunk_start,action_values.3_chunk_end,action_values.3_chunk_min,action_values.3_chunk_max,action_values.3_chunk_range,action_values.4_chunk_start,action_values.4_chunk_end,action_values.4_chunk_min,action_values.4_chunk_max,action_values.4_chunk_range,action_values.5_chunk_start,action_values.5_chunk_end,action_values.5_chunk_min,action_values.5_chunk_max,action_values.5_chunk_range
0,50,0.2549322946249706,0.23332871420901213,0.2733289382292219,0.23332871420901213,0.04000022402020975,11,-8.82154369354248,-7.50454044342041,-11.72430419921875,-3.451003074645996,8.273301124572754,81.90528869628906,35.48948669433594,35.48948669433594,81.90528869628906,46.415802001953125,-1.605844497680664,-17.567419052124023,-32.37696075439453,-0.3898582458496094,31.987102508544922,-90.12798309326172,-86.84943389892578,-105.26521301269531,-86.84943389892578,18.41577911376953,-4.94705867767334,-5.498553276062012,-5.653744697570801,-2.94560170173645,2.7081429958343506,61.137855529785156,46.91679382324219,44.814849853515625,78.33407592773438,33.51922607421875
1,50,0.2549322946249706,0.23332871420901213,0.2733289382292219,0.23332871420901213,0.04000022402020975,11,-8.82154369354248,-7.50454044342041,-11.72430419921875,-3.451003074645996,8.273301124572754,81.90528869628906,35.48948669433594,35.48948669433594,81.90528869628906,46.415802001953125,-1.605844497680664,-17.567419052124023,-32.37696075439453,-0.3898582458496094,31.987102508544922,-90.12798309326172,-86.84943389892578,-105.26521301269531,-86.84943389892578,18.41577911376953,-4.94705867767334,-5.498553276062012,-5.653744697570801,-2.94560170173645,2.7081429958343506,61.137855529785156,46.91679382324219,44.814849853515625,78.33407592773438,33.51922607421875
2,50,0.2549322946249706,0.23332871420901213,0.2733289382292219,0.23332871420901213,0.04000022402020975,11,-8.82154369354248,-7.50454044342041,-11.72430419921875,-3.451003074645996,8.273301124572754,81.90528869628906,35.48948669433594,35.48948669433594,81.90528869628906,46.415802001953125,-1.605844497680664,-17.567419052124023,-32.37696075439453,-0.3898582458496094,31.987102508544922,-90.12798309326172,-86.84943389892578,-105.26521301269531,-86.84943389892578,18.41577911376953,-4.94705867767334,-5.498553276062012,-5.653744697570801,-2.94560170173645,2.7081429958343506,61.137855529785156,46.91679382324219,44.814849853515625,78.33407592773438,33.51922607421875
3,50,0.2549322946249706,0.23332871420901213,0.2733289382292219,0.23332871420901213,0.04000022402020975,11,-8.82154369354248,-7.50454044342041,-11.72430419921875,-3.451003074645996,8.273301124572754,81.90528869628906,35.48948669433594,35.48948669433594,81.90528869628906,46.415802001953125,-1.605844497680664,-17.567419052124023,-32.37696075439453,-0.3898582458496094,31.987102508544922,-90.12798309326172,-86.84943389892578,-105.26521301269531,-86.84943389892578,18.41577911376953,-4.94705867767334,-5.498553276062012,-5.653744697570801,-2.94560170173645,2.7081429958343506,61.137855529785156,46.91679382324219,44.814849853515625,78.33407592773438,33.51922607421875
4,50,0.2549322946249706,0.23332871420901213,0.2733289382292219,0.23332871420901213,0.04000022402020975,11,-8.82154369354248,-7.50454044342041,-11.72430419921875,-3.451003074645996,8.273301124572754,81.90528869628906,35.48948669433594,35.48948669433594,81.90528869628906,46.415802001953125,-1.605844497680664,-17.567419052124023,-32.37696075439453,-0.3898582458496094,31.987102508544922,-90.12798309326172,-86.84943389892578,-105.26521301269531,-86.84943389892578,18.41577911376953,-4.94705867767334,-5.498553276062012,-5.653744697570801,-2.94560170173645,2.7081429958343506,61.137855529785156,46.91679382324219,44.814849853515625,78.33407592773438,33.51922607421875
5,50,0.2549322946249706,0.23332871420901213,0.2733289382292219,0.23332871420901213,0.04000022402020975,11,-8.82154369354248,-7.50454044342041,-11.72430419921875,-3.451003074645996,8.273301124572754,81.90528869628906,35.48948669433594,35.48948669433594,81.90528869628906,46.415802001953125,-1.605844497680664,-17.567419052124023,-32.37696075439453,-0.3898582458496094,31.987102508544922,-90.12798309326172,-86.84943389892578,-105.26521301269531,-86.84943389892578,18.41577911376953,-4.94705867767334,-5.498553276062012,-5.653744697570801,-2.94560170173645,2.7081429958343506,61.137855529785156,46.91679382324219,44.814849853515625,78.33407592773438,33.51922607421875
6,50,0.2549322946249706,0.23332871420901213,0.2733289382292219,0.23332871420901213,0.04000022402020975,11,-8.82154369354248,-7.50454044342041,-11.72430419921875,-3.451003074645996,8.273301124572754,81.90528869628906,35.48948669433594,35.48948669433594,81.90528869628906,46.415802001953125,-1.605844497680664,-17.567419052124023,-32.37696075439453,-0.3898582458496094,31.987102508544922,-90.12798309326172,-86.84943389892578,-105.26521301269531,-86.84943389892578,18.41577911376953,-4.94705867767334,-5.498553276062012,-5.653744697570801,-2.94560170173645,2.7081429958343506,61.137855529785156,46.91679382324219,44.814849853515625,78.33407592773438,33.51922607421875
7,50,0.2549322946249706,0.23332871420901213,0.2733289382292219,0.23332871420901213,0.04000022402020975,11,-8.82154369354248,-7.50454044342041,-11.72430419921875,-3.451003074645996,8.273301124572754,81.90528869628906,35.48948669433594,35.48948669433594,81.90528869628906,46.415802001953125,-1.605844497680664,-17.567419052124023,-32.37696075439453,-0.3898582458496094,31.987102508544922,-90.12798309326172,-86.84943389892578,-105.26521301269531,-86.84943389892578,18.41577911376953,-4.94705867767334,-5.498553276062012,-5.653744697570801,-2.94560170173645,2.7081429958343506,61.137855529785156,46.91679382324219,44.814849853515625,78.33407592773438,33.51922607421875
8,50,0.2549322946249706,0.23332871420901213,0.2733289382292219,0.23332871420901213,0.04000022402020975,11,-8.82154369354248,-7.50454044342041,-11.72430419921875,-3.451003074645996,8.273301124572754,81.90528869628906,35.48948669433594,35.48948669433594,81.90528869628906,46.415802001953125,-1.605844497680664,-17.567419052124023,-32.37696075439453,-0.3898582458496094,31.987102508544922,-90.12798309326172,-86.84943389892578,-105.26521301269531,-86.84943389892578,18.41577911376953,-4.94705867767334,-5.498553276062012,-5.653744697570801,-2.94560170173645,2.7081429958343506,61.137855529785156,46.91679382324219,44.814849853515625,78.33407592773438,33.51922607421875
9,50,0.2549322946249706,0.23332871420901213,0.2733289382292219,0.23332871420901213,0.04000022402020975,11,-8.82154369354248,-7.50454044342041,-11.72430419921875,-3.451003074645996,8.273301124572754,81.90528869628906,35.48948669433594,35.48948669433594,81.90528869628906,46.415802001953125,-1.605844497680664,-17.567419052124023,-32.37696075439453,-0.3898582458496094,31.987102508544922,-90.12798309326172,-86.84943389892578,-105.26521301269531,-86.84943389892578,18.41577911376953,-4.94705867767334,-5.498553276062012,-5.653744697570801,-2.94560170173645,2.7081429958343506,61.137855529785156,46.91679382324219,44.814849853515625,78.33407592773438,33.51922607421875
