action_key,mean,std,min,max,range,max_abs_deviation_from_mean
action_values.0,-7.166062355041504,0.0,-7.166062355041504,-7.166062355041504,0.0,0.0
action_values.1,69.9896240234375,0.0,69.9896240234375,69.9896240234375,0.0,0.0
action_values.2,-56.62827682495117,0.0,-56.62827682495117,-56.62827682495117,0.0,0.0
action_values.3,-88.21895599365234,0.0,-88.21895599365234,-88.21895599365234,0.0,0.0
action_values.4,-2.8018312454223633,0.0,-2.8018312454223633,-2.8018312454223633,0.0,0.0
action_values.5,15.674907684326172,0.0,15.674907684326172,15.674907684326172,0.0,0.0
