trial,seq_pos,is_decision_step,action_values.0,action_values.1,action_values.2,action_values.3,action_values.4,action_values.5,predicted_action_eef_z
0,0,True,-7.166062355041504,69.9896240234375,-56.62827682495117,-88.21895599365234,-2.8018312454223633,15.674907684326172,0.2947594748408974
1,0,True,-7.166062355041504,69.9896240234375,-56.62827682495117,-88.21895599365234,-2.8018312454223633,15.674907684326172,0.2947594748408974
2,0,True,-7.166062355041504,69.9896240234375,-56.62827682495117,-88.21895599365234,-2.8018312454223633,15.674907684326172,0.2947594748408974
3,0,True,-7.166062355041504,69.9896240234375,-56.62827682495117,-88.21895599365234,-2.8018312454223633,15.674907684326172,0.2947594748408974
4,0,True,-7.166062355041504,69.9896240234375,-56.62827682495117,-88.21895599365234,-2.8018312454223633,15.674907684326172,0.2947594748408974
5,0,True,-7.166062355041504,69.9896240234375,-56.62827682495117,-88.21895599365234,-2.8018312454223633,15.674907684326172,0.2947594748408974
6,0,True,-7.166062355041504,69.9896240234375,-56.62827682495117,-88.21895599365234,-2.8018312454223633,15.674907684326172,0.2947594748408974
7,0,True,-7.166062355041504,69.9896240234375,-56.62827682495117,-88.21895599365234,-2.8018312454223633,15.674907684326172,0.2947594748408974
8,0,True,-7.166062355041504,69.9896240234375,-56.62827682495117,-88.21895599365234,-2.8018312454223633,15.674907684326172,0.2947594748408974
9,0,True,-7.166062355041504,69.9896240234375,-56.62827682495117,-88.21895599365234,-2.8018312454223633,15.674907684326172,0.2947594748408974
