trial,seq_pos,is_decision_step,action_values.0,action_values.1,action_values.2,action_values.3,action_values.4,action_values.5,predicted_action_eef_z
0,0,False,-11.45256519317627,87.03633117675781,2.9056644439697266,-88.21471405029297,-5.120208740234375,58.46990203857422,0.251505064819193
0,1,True,-11.778905868530273,83.79981231689453,0.1619434356689453,-89.25752258300781,-5.26186990737915,60.15052032470703,0.2535125827467588
1,0,False,-11.45256519317627,87.03633117675781,2.9056644439697266,-88.21471405029297,-5.120208740234375,58.46990203857422,0.251505064819193
1,1,True,-11.778905868530273,83.79981231689453,0.1619434356689453,-89.25752258300781,-5.26186990737915,60.15052032470703,0.2535125827467588
2,0,False,-11.45256519317627,87.03633117675781,2.9056644439697266,-88.21471405029297,-5.120208740234375,58.46990203857422,0.251505064819193
2,1,True,-11.778905868530273,83.79981231689453,0.1619434356689453,-89.25752258300781,-5.26186990737915,60.15052032470703,0.2535125827467588
3,0,False,-11.45256519317627,87.03633117675781,2.9056644439697266,-88.21471405029297,-5.120208740234375,58.46990203857422,0.251505064819193
3,1,True,-11.778905868530273,83.79981231689453,0.1619434356689453,-89.25752258300781,-5.26186990737915,60.15052032470703,0.2535125827467588
4,0,False,-11.45256519317627,87.03633117675781,2.9056644439697266,-88.21471405029297,-5.120208740234375,58.46990203857422,0.251505064819193
4,1,True,-11.778905868530273,83.79981231689453,0.1619434356689453,-89.25752258300781,-5.26186990737915,60.15052032470703,0.2535125827467588
5,0,False,-11.45256519317627,87.03633117675781,2.9056644439697266,-88.21471405029297,-5.120208740234375,58.46990203857422,0.251505064819193
5,1,True,-11.778905868530273,83.79981231689453,0.1619434356689453,-89.25752258300781,-5.26186990737915,60.15052032470703,0.2535125827467588
6,0,False,-11.45256519317627,87.03633117675781,2.9056644439697266,-88.21471405029297,-5.120208740234375,58.46990203857422,0.251505064819193
6,1,True,-11.778905868530273,83.79981231689453,0.1619434356689453,-89.25752258300781,-5.26186990737915,60.15052032470703,0.2535125827467588
7,0,False,-11.45256519317627,87.03633117675781,2.9056644439697266,-88.21471405029297,-5.120208740234375,58.46990203857422,0.251505064819193
7,1,True,-11.778905868530273,83.79981231689453,0.1619434356689453,-89.25752258300781,-5.26186990737915,60.15052032470703,0.2535125827467588
8,0,False,-11.45256519317627,87.03633117675781,2.9056644439697266,-88.21471405029297,-5.120208740234375,58.46990203857422,0.251505064819193
8,1,True,-11.778905868530273,83.79981231689453,0.1619434356689453,-89.25752258300781,-5.26186990737915,60.15052032470703,0.2535125827467588
9,0,False,-11.45256519317627,87.03633117675781,2.9056644439697266,-88.21471405029297,-5.120208740234375,58.46990203857422,0.251505064819193
9,1,True,-11.778905868530273,83.79981231689453,0.1619434356689453,-89.25752258300781,-5.26186990737915,60.15052032470703,0.2535125827467588
