action_key,mean,std,min,max,range,max_abs_deviation_from_mean
action_values.0,-11.778905868530273,0.0,-11.778905868530273,-11.778905868530273,0.0,0.0
action_values.1,83.79981231689453,0.0,83.79981231689453,83.79981231689453,0.0,0.0
action_values.2,0.1619434356689453,0.0,0.1619434356689453,0.1619434356689453,0.0,0.0
action_values.3,-89.25752258300781,0.0,-89.25752258300781,-89.25752258300781,0.0,0.0
action_values.4,-5.26186990737915,0.0,-5.26186990737915,-5.26186990737915,0.0,0.0
action_values.5,60.15052032470703,0.0,60.15052032470703,60.15052032470703,0.0,0.0
