action_key,mean,std,min,max,range,max_abs_deviation_from_mean
action_values.0,-15.110952377319336,0.0,-15.110952377319336,-15.110952377319336,0.0,0.0
action_values.1,84.41708374023438,0.0,84.41708374023438,84.41708374023438,0.0,0.0
action_values.2,-0.7439117431640625,0.0,-0.7439117431640625,-0.7439117431640625,0.0,0.0
action_values.3,-90.11744689941406,0.0,-90.11744689941406,-90.11744689941406,0.0,0.0
action_values.4,-6.849201202392578,0.0,-6.849201202392578,-6.849201202392578,0.0,0.0
action_values.5,62.160919189453125,0.0,62.160919189453125,62.160919189453125,0.0,0.0
