trial,seq_pos,is_decision_step,action_values.0,action_values.1,action_values.2,action_values.3,action_values.4,action_values.5,predicted_action_eef_z
0,0,False,-14.550691604614258,87.93656158447266,2.575765609741211,-88.99861145019531,-6.478765487670898,58.87187194824219,0.2528050577879602
0,1,True,-14.740427017211914,85.27838897705078,0.5535411834716797,-90.15342712402344,-6.5770673751831055,60.150726318359375,0.25409107227865113
1,0,False,-14.550691604614258,87.93656158447266,2.575765609741211,-88.99861145019531,-6.478765487670898,58.87187194824219,0.2528050577879602
1,1,True,-14.740427017211914,85.27838897705078,0.5535411834716797,-90.15342712402344,-6.5770673751831055,60.150726318359375,0.25409107227865113
2,0,False,-14.550691604614258,87.93656158447266,2.575765609741211,-88.99861145019531,-6.478765487670898,58.87187194824219,0.2528050577879602
2,1,True,-14.740427017211914,85.27838897705078,0.5535411834716797,-90.15342712402344,-6.5770673751831055,60.150726318359375,0.25409107227865113
3,0,False,-14.550691604614258,87.93656158447266,2.575765609741211,-88.99861145019531,-6.478765487670898,58.87187194824219,0.2528050577879602
3,1,True,-14.740427017211914,85.27838897705078,0.5535411834716797,-90.15342712402344,-6.5770673751831055,60.150726318359375,0.25409107227865113
4,0,False,-14.550691604614258,87.93656158447266,2.575765609741211,-88.99861145019531,-6.478765487670898,58.87187194824219,0.2528050577879602
4,1,True,-14.740427017211914,85.27838897705078,0.5535411834716797,-90.15342712402344,-6.5770673751831055,60.150726318359375,0.25409107227865113
5,0,False,-14.550691604614258,87.93656158447266,2.575765609741211,-88.99861145019531,-6.478765487670898,58.87187194824219,0.2528050577879602
5,1,True,-14.740427017211914,85.27838897705078,0.5535411834716797,-90.15342712402344,-6.5770673751831055,60.150726318359375,0.25409107227865113
6,0,False,-14.550691604614258,87.93656158447266,2.575765609741211,-88.99861145019531,-6.478765487670898,58.87187194824219,0.2528050577879602
6,1,True,-14.740427017211914,85.27838897705078,0.5535411834716797,-90.15342712402344,-6.5770673751831055,60.150726318359375,0.25409107227865113
7,0,False,-14.550691604614258,87.93656158447266,2.575765609741211,-88.99861145019531,-6.478765487670898,58.87187194824219,0.2528050577879602
7,1,True,-14.740427017211914,85.27838897705078,0.5535411834716797,-90.15342712402344,-6.5770673751831055,60.150726318359375,0.25409107227865113
8,0,False,-14.550691604614258,87.93656158447266,2.575765609741211,-88.99861145019531,-6.478765487670898,58.87187194824219,0.2528050577879602
8,1,True,-14.740427017211914,85.27838897705078,0.5535411834716797,-90.15342712402344,-6.5770673751831055,60.150726318359375,0.25409107227865113
9,0,False,-14.550691604614258,87.93656158447266,2.575765609741211,-88.99861145019531,-6.478765487670898,58.87187194824219,0.2528050577879602
9,1,True,-14.740427017211914,85.27838897705078,0.5535411834716797,-90.15342712402344,-6.5770673751831055,60.150726318359375,0.25409107227865113
