action_key,mean,std,min,max,range,max_abs_deviation_from_mean
action_values.0,-7.265102386474609,0.0,-7.265102386474609,-7.265102386474609,0.0,0.0
action_values.1,76.87147521972656,0.0,76.87147521972656,76.87147521972656,0.0,0.0
action_values.2,-5.442590713500977,0.0,-5.442590713500977,-5.442590713500977,0.0,0.0
action_values.3,-89.76828002929688,0.0,-89.76828002929688,-89.76828002929688,0.0,0.0
action_values.4,-3.5843493938446045,0.0,-3.5843493938446045,-3.5843493938446045,0.0,0.0
action_values.5,62.20094680786133,0.0,62.20094680786133,62.20094680786133,0.0,0.0
