trial,chunk_steps,predicted_chunk_fk_eef_z_start,predicted_chunk_fk_eef_z_end,predicted_chunk_fk_eef_z_max,predicted_chunk_fk_eef_z_min,predicted_chunk_fk_eef_z_range,predicted_chunk_fk_eef_z_argmax_step,action_values.0_chunk_start,action_values.0_chunk_end,action_values.0_chunk_min,action_values.0_chunk_max,action_values.0_chunk_range,action_values.1_chunk_start,action_values.1_chunk_end,action_values.1_chunk_min,action_values.1_chunk_max,action_values.1_chunk_range,action_values.2_chunk_start,action_values.2_chunk_end,action_values.2_chunk_min,action_values.2_chunk_max,action_values.2_chunk_range,action_values.3_chunk_start,action_values.3_chunk_end,action_values.3_chunk_min,action_values.3_chunk_max,action_values.3_chunk_range,action_values.4_chunk_start,action_values.4_chunk_end,action_values.4_chunk_min,action_values.4_chunk_max,action_values.4_chunk_range,action_values.5_chunk_start,action_values.5_chunk_end,action_values.5_chunk_min,action_values.5_chunk_max,action_values.5_chunk_range
0,50,0.25090440112429596,0.23498206972498065,0.264120668729139,0.23472699560796847,0.0293936731211705,11,-9.281309127807617,-8.329097747802734,-14.790678977966309,-5.408247947692871,9.382431030273438,79.14640045166016,35.96302032470703,35.96302032470703,79.14640045166016,43.183380126953125,-0.6815452575683594,-18.15447235107422,-22.885881423950195,0.6012382507324219,23.487119674682617,-89.59037780761719,-86.71701049804688,-107.98131561279297,-86.71701049804688,21.264305114746094,-6.687497138977051,-6.211479187011719,-7.326325416564941,-3.8292312622070312,3.49709415435791,56.541866302490234,45.41387176513672,41.6256103515625,71.06224060058594,29.436630249023438
1,50,0.25090440112429596,0.23498206972498065,0.264120668729139,0.23472699560796847,0.0293936731211705,11,-9.281309127807617,-8.329097747802734,-14.790678977966309,-5.408247947692871,9.382431030273438,79.14640045166016,35.96302032470703,35.96302032470703,79.14640045166016,43.183380126953125,-0.6815452575683594,-18.15447235107422,-22.885881423950195,0.6012382507324219,23.487119674682617,-89.59037780761719,-86.71701049804688,-107.98131561279297,-86.71701049804688,21.264305114746094,-6.687497138977051,-6.211479187011719,-7.326325416564941,-3.8292312622070312,3.49709415435791,56.541866302490234,45.41387176513672,41.6256103515625,71.06224060058594,29.436630249023438
2,50,0.25090440112429596,0.23498206972498065,0.264120668729139,0.23472699560796847,0.0293936731211705,11,-9.281309127807617,-8.329097747802734,-14.790678977966309,-5.408247947692871,9.382431030273438,79.14640045166016,35.96302032470703,35.96302032470703,79.14640045166016,43.183380126953125,-0.6815452575683594,-18.15447235107422,-22.885881423950195,0.6012382507324219,23.487119674682617,-89.59037780761719,-86.71701049804688,-107.98131561279297,-86.71701049804688,21.264305114746094,-6.687497138977051,-6.211479187011719,-7.326325416564941,-3.8292312622070312,3.49709415435791,56.541866302490234,45.41387176513672,41.6256103515625,71.06224060058594,29.436630249023438
3,50,0.25090440112429596,0.23498206972498065,0.264120668729139,0.23472699560796847,0.0293936731211705,11,-9.281309127807617,-8.329097747802734,-14.790678977966309,-5.408247947692871,9.382431030273438,79.14640045166016,35.96302032470703,35.96302032470703,79.14640045166016,43.183380126953125,-0.6815452575683594,-18.15447235107422,-22.885881423950195,0.6012382507324219,23.487119674682617,-89.59037780761719,-86.71701049804688,-107.98131561279297,-86.71701049804688,21.264305114746094,-6.687497138977051,-6.211479187011719,-7.326325416564941,-3.8292312622070312,3.49709415435791,56.541866302490234,45.41387176513672,41.6256103515625,71.06224060058594,29.436630249023438
4,50,0.25090440112429596,0.23498206972498065,0.264120668729139,0.23472699560796847,0.0293936731211705,11,-9.281309127807617,-8.329097747802734,-14.790678977966309,-5.408247947692871,9.382431030273438,79.14640045166016,35.96302032470703,35.96302032470703,79.14640045166016,43.183380126953125,-0.6815452575683594,-18.15447235107422,-22.885881423950195,0.6012382507324219,23.487119674682617,-89.59037780761719,-86.71701049804688,-107.98131561279297,-86.71701049804688,21.264305114746094,-6.687497138977051,-6.211479187011719,-7.326325416564941,-3.8292312622070312,3.49709415435791,56.541866302490234,45.41387176513672,41.6256103515625,71.06224060058594,29.436630249023438
5,50,0.25090440112429596,0.23498206972498065,0.264120668729139,0.23472699560796847,0.0293936731211705,11,-9.281309127807617,-8.329097747802734,-14.790678977966309,-5.408247947692871,9.382431030273438,79.14640045166016,35.96302032470703,35.96302032470703,79.14640045166016,43.183380126953125,-0.6815452575683594,-18.15447235107422,-22.885881423950195,0.6012382507324219,23.487119674682617,-89.59037780761719,-86.71701049804688,-107.98131561279297,-86.71701049804688,21.264305114746094,-6.687497138977051,-6.211479187011719,-7.326325416564941,-3.8292312622070312,3.49709415435791,56.541866302490234,45.41387176513672,41.6256103515625,71.06224060058594,29.436630249023438
6,50,0.25090440112429596,0.23498206972498065,0.264120668729139,0.23472699560796847,0.0293936731211705,11,-9.281309127807617,-8.329097747802734,-14.790678977966309,-5.408247947692871,9.382431030273438,79.14640045166016,35.96302032470703,35.96302032470703,79.14640045166016,43.183380126953125,-0.6815452575683594,-18.15447235107422,-22.885881423950195,0.6012382507324219,23.487119674682617,-89.59037780761719,-86.71701049804688,-107.98131561279297,-86.71701049804688,21.264305114746094,-6.687497138977051,-6.211479187011719,-7.326325416564941,-3.8292312622070312,3.49709415435791,56.541866302490234,45.41387176513672,41.6256103515625,71.06224060058594,29.436630249023438
7,50,0.25090440112429596,0.23498206972498065,0.264120668729139,0.23472699560796847,0.0293936731211705,11,-9.281309127807617,-8.329097747802734,-14.790678977966309,-5.408247947692871,9.382431030273438,79.14640045166016,35.96302032470703,35.96302032470703,79.14640045166016,43.183380126953125,-0.6815452575683594,-18.15447235107422,-22.885881423950195,0.6012382507324219,23.487119674682617,-89.59037780761719,-86.71701049804688,-107.98131561279297,-86.71701049804688,21.264305114746094,-6.687497138977051,-6.211479187011719,-7.326325416564941,-3.8292312622070312,3.49709415435791,56.541866302490234,45.41387176513672,41.6256103515625,71.06224060058594,29.436630249023438
8,50,0.25090440112429596,0.23498206972498065,0.264120668729139,0.23472699560796847,0.0293936731211705,11,-9.281309127807617,-8.329097747802734,-14.790678977966309,-5.408247947692871,9.382431030273438,79.14640045166016,35.96302032470703,35.96302032470703,79.14640045166016,43.183380126953125,-0.6815452575683594,-18.15447235107422,-22.885881423950195,0.6012382507324219,23.487119674682617,-89.59037780761719,-86.71701049804688,-107.98131561279297,-86.71701049804688,21.264305114746094,-6.687497138977051,-6.211479187011719,-7.326325416564941,-3.8292312622070312,3.49709415435791,56.541866302490234,45.41387176513672,41.6256103515625,71.06224060058594,29.436630249023438
9,50,0.25090440112429596,0.23498206972498065,0.264120668729139,0.23472699560796847,0.0293936731211705,11,-9.281309127807617,-8.329097747802734,-14.790678977966309,-5.408247947692871,9.382431030273438,79.14640045166016,35.96302032470703,35.96302032470703,79.14640045166016,43.183380126953125,-0.6815452575683594,-18.15447235107422,-22.885881423950195,0.6012382507324219,23.487119674682617,-89.59037780761719,-86.71701049804688,-107.98131561279297,-86.71701049804688,21.264305114746094,-6.687497138977051,-6.211479187011719,-7.326325416564941,-3.8292312622070312,3.49709415435791,56.541866302490234,45.41387176513672,41.6256103515625,71.06224060058594,29.436630249023438
